timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
4991000,1726382495034000,11468804,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.07,0.04,-0.14,0.0,0,nan,nan,0,3,0,1,10
5096000,1726382495134000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.07,0.07,-0.14,0.0,0,nan,nan,0,3,0,1,10
5904000,1726382495942000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.049999997,0.04,-0.089999996,0.0,0,nan,nan,0,3,0,1,10
6909000,1726382496945000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.02,-0.049999997,0.0,0.0,0,nan,nan,0,3,0,1,10
7925000,1726382497966000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.03,-0.17999999,0.0,0,nan,nan,0,3,0,1,10
8937000,1726382498975000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,-0.02,-0.08,0.0,0,nan,nan,0,3,0,1,10
9957000,1726382499999000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.14,0.0,0,nan,nan,0,3,0,1,10
10971000,1726382501009000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,0.04,0.0,0,nan,nan,0,3,0,1,10
11980000,1726382502018000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.03,-0.04,0.089999996,0.0,0,nan,nan,0,3,0,1,10
12992000,1726382503030000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.08,-0.01,-0.089999996,0.0,0,nan,nan,0,3,0,1,10
13905000,1726382503942000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.04,-0.08,-0.17,0.0,0,nan,nan,0,3,0,1,10
14912000,1726382504951000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.01,0.04,0.0,0,nan,nan,0,3,0,1,10
15928000,1726382505967000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.02,0.07,0.17999999,0.0,0,nan,nan,0,3,0,1,10
16941000,1726382506979000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.049999997,-0.07,0.089999996,0.0,0,nan,nan,0,3,0,1,10
17948000,1726382507986000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.06,-0.04,-0.13,0.0,0,nan,nan,0,3,0,1,10
18957000,1726382508995000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.04,-0.06,0.0,0,nan,nan,0,3,0,1,10
19967000,1726382510006000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.02,0.06,0.049999997,0.0,0,nan,nan,0,3,0,1,10
20988000,1726382511025000,0,401540301,1162595207,50046,50046,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.02,-0.11,-0.45,0.0,0,nan,nan,0,3,0,1,10
21899000,1726382511937000,0,401540299,1162595198,50363,50363,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,-0.13,-0.099999994,-0.41,0.0,0,nan,nan,0,3,0,1,10
22915000,1726382512953000,0,401540293,1162595204,50499,50499,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.08,0.04,-0.22,0.0,0,nan,nan,0,3,0,1,10
23924000,1726382513963000,0,401540293,1162595211,50602,50602,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,-0.03,-0.04,0.0,0,nan,nan,0,3,0,1,10
24936000,1726382514978000,0,401540296,1162595212,50584,50584,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.04,0.089999996,0.089999996,0.0,0,nan,nan,0,3,0,1,10
25947000,1726382515985000,0,401540293,1162595208,50625,50625,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,-0.01,-0.19999999,0.0,0,nan,nan,0,3,0,1,10
26960000,1726382516998000,0,401540289,1162595204,50649,50649,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.049999997,-0.07,-0.12,0.0,0,nan,nan,0,3,0,1,10
27964000,1726382518005000,0,401540291,1162595206,50670,50670,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.01,0.06,-0.11,0.0,0,nan,nan,0,3,0,1,10
28976000,1726382519019000,0,401540293,1162595211,50659,50659,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.02,0.099999994,0.089999996,0.0,0,nan,nan,0,3,0,1,10
29992000,1726382520030000,0,401540295,1162595214,50640,50640,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.07,-0.08,0.099999994,0.0,0,nan,nan,0,3,0,1,10
30904000,1726382520947000,0,401540295,1162595215,50632,50632,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,0.01,0.17,0.0,0,nan,nan,0,3,0,1,10
31917000,1726382521954000,0,401540297,1162595216,50641,50641,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,0.03,-0.19,0.0,0,nan,nan,0,3,0,1,10
32924000,1726382522963000,0,401540299,1162595213,50648,50648,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-0.06,0.0,0,nan,nan,0,3,0,1,10
33963000,1726382524002000,0,401540300,1162595210,50274,50274,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.049999997,-0.06,0.58,0.0,0,nan,nan,0,3,0,1,10
34972000,1726382525009000,0,401540300,1162595211,49932,49932,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,0.04,-0.089999996,0.0,0,nan,nan,0,3,0,1,10
35979000,1726382526017000,0,401540300,1162595211,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.01,-0.04,0.049999997,0.0,0,nan,nan,0,3,0,1,10
36989000,1726382527030000,0,401540300,1162595211,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.03,-0.07,-0.08,0.0,0,nan,nan,0,3,0,1,10
37997000,1726382528038000,0,401540300,1162595211,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.08,0.01,0.04,0.0,0,nan,nan,0,3,0,1,10
38917000,1726382528955000,0,401540300,1162595211,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.07,-0.07,-0.049999997,0.0,0,nan,nan,0,3,0,1,10
