timestamp,main_state_changes,main_state
48000,0,0
551000,0,0
1061000,0,0
1520000,0,0
2023000,0,0
2528000,0,0
3035000,0,0
3540000,0,0
4048000,0,0
4248000,0,0
4753000,0,0
5264000,0,0
5771000,0,0
6272000,0,0
6772000,0,0
7276000,0,0
7784000,0,0
8288000,0,0
8792000,0,0
9293000,0,0
9800000,0,0
10312000,0,0
10820000,0,0
11080000,1,4
11584000,1,4
12089000,1,4
12595000,1,4
13101000,1,4
13605000,1,4
14112000,1,4
14620000,1,4
15124000,1,4
15631000,1,4
15812000,1,4
16316000,1,4
16496000,1,4
16775000,1,4
16916000,2,7
17029000,2,7
17537000,2,7
17720000,2,7
17732000,2,7
17780000,2,7
18283000,2,7
18795000,2,7
18892000,2,7
18940000,2,7
19445000,2,7
19951000,2,7
20459000,2,7
20961000,2,7
21475000,2,7
21983000,2,7
22488000,2,7
22997000,2,7
23499000,2,7
24008000,2,7
24127000,2,7
24181000,2,7
24363000,2,7
24401000,2,7
24905000,2,7
25409000,2,7
25910000,2,7
26417000,2,7
26920000,2,7
27429000,2,7
27463000,2,7
27632000,2,7
27912000,2,7
28412000,2,7
28913000,2,7
29428000,2,7
29936000,2,7
30447000,2,7
30947000,2,7
31457000,2,7
31964000,2,7
32465000,2,7
32972000,2,7
32983000,2,7
33059000,3,11
33560000,3,11
34069000,3,11
34580000,3,11
35083000,3,11
35592000,3,11
36092000,3,11
36599000,3,11
37103000,3,11
37604000,3,11
38092000,3,11
38219000,3,11
38724000,3,11
