timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
328125006,328124211,0.0,0.0,0.0,0.0,0.00213,-0.00426,0.0,0.0,-2.0397025e-05,1.449496e-05,-2.0975021e-06
328149248,328144185,0.0,0.0,0.0,0.0,-0.0,0.00426,0.0,0.0,-5.8040364e-06,-1.622188e-05,1.42348235e-05
328327424,328324136,0.0,0.0,0.0,0.0,-0.00426,-0.00426,0.0,0.0,2.5538842e-05,6.04214e-06,-4.836564e-05
328504392,328503822,0.0,0.0,0.0,0.0,0.0063899998,-0.0,0.0063707647,-1.0520909e-05,1.9235084e-05,1.0520909e-05,2.2988983e-05
328727795,328723614,0.0,0.0,0.0,0.0,-0.0063899998,-0.00213,0.0,0.0,-9.358448e-05,-1.7339285e-05,6.293236e-05
328907744,328903436,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0022197773,6.626839e-05,-8.977731e-05,-6.626839e-05,1.8013923e-05
329126654,329123336,0.0,0.0,0.0,0.0,-0.00852,-0.0,-0.008423155,0.000100236255,-9.684491e-05,-0.000100236255,7.2110146e-05
329326304,329323012,0.0,0.0,0.0,0.0,-0.0063899998,0.00852,-0.0063640005,0.008396341,-2.5999165e-05,0.00012365791,1.2365103e-05
329528571,329527704,0.0,0.0,0.0,0.0,-0.0,-0.0063899998,4.2287855e-05,-0.0063190786,-4.2287855e-05,-7.0921196e-05,-2.5944508e-05
329723817,329722637,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.8764566e-05,-4.137355e-05,6.8764566e-05,4.137355e-05,-2.2214714e-05
329927679,329922558,0.0,0.0,0.0,0.0,0.00213,0.00426,0.0022486022,0.0042244536,-0.00011860236,3.554621e-05,-3.0277733e-05
330103194,330102268,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0021804632,0.00010635413,-5.0463277e-05,-0.00010635413,7.5073796e-05
330323314,330322063,0.0,0.0,0.0,0.0,0.00213,0.00213,0.0020483222,0.0021547775,8.167759e-05,-2.4777673e-05,1.6922662e-05
330522697,330521834,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.6622088e-06,-1.9225407e-05,6.6622088e-06,1.9225407e-05,-4.316e-05
330722132,330721753,0.0,0.0,0.0,0.0,0.00213,0.00213,0.0021001818,0.002015105,2.9818042e-05,0.00011489482,5.041378e-05
330924910,330921465,0.0,0.0,0.0,0.0,-0.0,0.00213,0.0,0.0,-2.9712653e-05,-1.6382115e-05,-5.6553445e-06
331128772,331121234,0.0,0.0,0.0,0.0,-0.00213,-0.00426,0.0,0.0,5.6813014e-06,-5.5793844e-05,-3.670877e-05
331324920,331321034,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.004166708,-2.1618613e-05,-9.329186e-05,2.1618613e-05,-4.283285e-05
331528844,331520953,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.0041398476,9.50055e-05,-0.000120152086,-9.50055e-05,-1.34994825e-05
331724096,331720709,0.0,0.0,0.0,0.0,-0.00426,-0.0,-0.0042197257,-8.730321e-05,-4.0273917e-05,8.730321e-05,1.4855765e-05
331927946,331920434,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0021658973,0.00010352982,3.589729e-05,-0.00010352982,5.540928e-06
332122865,332120245,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.2513754e-05,8.622204e-05,-6.407616e-05
332328082,332324953,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0021746005,-9.035575e-05,4.4600514e-05,9.035575e-05,-1.6430415e-05
332523320,332519891,0.0,0.0,0.0,0.0,-0.00213,0.00426,-0.0023985188,0.004234627,0.00026851892,2.5372796e-05,5.5313496e-05
332721261,332719655,0.0,0.0,0.0,0.0,-0.0,-0.0,2.298256e-05,2.622894e-05,-2.298256e-05,-2.622894e-05,1.9240095e-05
332926365,332919453,0.0,0.0,0.0,0.0,-0.0,-0.00213,0.00022558207,-0.0021215174,-0.00022558207,-8.482505e-06,3.0387699e-05
333121529,333119375,0.0,0.0,0.0,0.0,-0.00213,0.00426,-0.002195564,0.004188469,6.556406e-05,7.153064e-05,-4.218322e-05
333322308,333319069,0.0,0.0,0.0,0.0,-0.00213,-0.00426,-0.002273622,-0.0040415055,0.00014362199,-0.00021849448,5.5307206e-05
333520175,333518848,0.0,0.0,0.0,0.0,-0.0,-0.00426,3.7404243e-05,-0.004235304,-3.7404243e-05,-2.4695777e-05,5.7938567e-05
