timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
513000,0.0,0.0,0.0,0.0
517000,0.0,0.0,0.0,0.0
717000,0.0,0.0,0.0,0.0
917000,0.0,0.0,0.0,0.0
1125000,0.0,0.0,0.0,0.0
1317000,0.0,0.0,0.0,0.0
1521000,0.0,0.0,0.0,0.0
1717000,0.0,0.0,0.0,0.0
1917000,0.0,0.0,0.0,0.0
2117000,0.0,0.0,0.0,0.0
2317000,0.0,0.0,0.0,0.0
2517000,0.0,0.0,0.0,0.0
2720000,0.0,0.0,0.0,0.0
2917000,0.0,0.0,0.0,0.0
3120000,0.0,0.0,0.0,0.0
3321000,0.0,0.0,0.0,0.0
3517000,0.0,0.0,0.0,0.0
3721000,0.0,0.0,0.0,0.0
3917000,0.0,0.0,0.0,0.0
4120000,0.0,0.0,0.0,0.0
4320000,0.0,0.0,0.0,0.0
4517000,0.0,0.0,0.0,0.0
4720000,0.0,0.0,0.0,0.0
4917000,0.0,0.0,0.0,0.0
5120000,0.0,0.0,0.0,0.0
5321000,0.0,0.0,0.0,0.0
5517000,0.0,0.0,0.0,0.0
5717000,0.0,0.0,0.0,0.0
5917000,0.0,0.0,0.0,0.0
6120000,0.0,0.0,0.0,0.0
6317000,0.0,0.0,0.0,0.0
6517000,0.0,0.0,0.0,0.0
6717000,0.0,0.0,0.0,0.0
6917000,0.0,0.0,0.0,0.0
7112000,0.0,0.0,0.0,0.0
7317000,0.0,0.0,0.0,0.0
7517000,0.0,0.0,0.0,0.0
7717000,0.0,0.0,0.0,0.0
7917000,0.0,0.0,0.0,0.0
8117000,0.0,0.0,0.0,0.0
8325000,0.0,0.0,0.0,0.0
8521000,0.0,0.0,0.0,0.0
8717000,0.0,0.0,0.0,0.0
8920000,0.0,0.0,0.0,0.0
9117000,0.0,0.0,0.0,0.0
9317000,0.0,0.0,0.0,0.0
9517000,0.0,0.0,0.0,0.0
9713000,0.0,0.0,0.0,0.0
9917000,0.0,0.0,0.0,0.0
10121000,0.0,0.0,0.0,0.0
10321000,0.0,0.0,0.0,0.0
10517000,0.0,0.0,0.0,0.0
10717000,0.0,0.0,0.0,0.0
10920000,0.0,0.0,0.0,0.0
11117000,0.0,0.0,0.0,0.0
11321000,0.0,0.0,0.0,0.0
11521000,0.0,0.0,0.0,0.0
11721000,0.0,0.0,0.0,0.0
11917000,0.0,0.0,0.0,0.0
12117000,0.0,0.0,0.0,0.0
12320000,0.0,0.0,0.0,0.0
12517000,0.0,0.0,0.0,0.0
12720000,0.0,0.0,0.0,0.0
12917000,0.0,0.0,0.0,0.0
13124000,0.0,0.0,0.0,0.0
13317000,0.0,0.0,0.0,0.0
13517000,0.0,0.0,0.0,0.0
13717000,0.0,0.0,0.0,0.0
13917000,0.0,0.0,0.0,0.0
14117000,0.0,0.0,0.0,0.0
14317000,0.0,0.0,0.0,0.0
14517000,0.0,0.0,0.0,0.0
14717000,0.0,0.0,0.0,0.0
14921000,0.0,0.0,0.0,0.0
15113000,0.0,0.0,0.0,0.0
15317000,0.0,0.0,0.0,0.0
