timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
513000,1310988,1310988,1310996,1311004,0,0.0030076252,0.00150505,0.0015026418,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
517000,1310988,1310988,1310996,1311004,0,0.0030137878,0.0015080107,0.0015058372,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
717000,1310988,1310988,1310996,1311004,0,0.0030622338,0.0015313076,0.0015309817,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
909000,1310988,1310988,1310996,1311004,0,0.002586122,0.0012931589,0.0012931589,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1125000,1310988,1310988,1310996,1311004,0,0.0030051093,0.001502603,0.0015026847,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1313000,1310988,1310988,1310996,1311004,0,0.0030573967,0.0015287247,0.0015287412,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1513000,1310988,1310988,1310996,1311004,0,0.0030685756,0.0015343187,0.0015342468,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1717000,1310988,1310988,1310996,1311004,0,0.0030704713,0.0015351647,0.0015352159,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1917000,1310988,1310988,1310996,1311004,0,0.0030708872,0.0015353068,0.0015353562,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2117000,1310988,1310988,1310996,1311004,0,0.003070844,0.0015354444,0.0015353414,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2317000,1310988,1310988,1310996,1311004,0,0.003070846,0.0015353953,0.001535362,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2517000,1310988,1310988,1310996,1311004,0,0.003070731,0.0015354209,0.0015353492,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2720000,1310988,1310988,1310996,1311004,0,0.003070687,0.0015354505,0.0015353612,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2912000,1310988,1310988,1310996,1311004,0,0.00307074,0.0015352878,0.0015354048,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3120000,1310988,1310988,1310996,1311004,0,0.0030707158,0.0015353998,0.0015354141,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3321000,1310988,1310988,1310996,1311004,0,0.0030707435,0.0015354491,0.0015353881,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3517000,1310988,1310988,1310996,1311004,0,0.0030707717,0.001535311,0.0015353967,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3721000,1310988,1310988,1310996,1311004,0,0.0030706755,0.0015353533,0.0015354101,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
3917000,1310988,1310988,1310996,1311004,0,0.003070705,0.0015354278,0.0015354085,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4120000,1310988,1310988,1310996,1311004,0,0.003070796,0.0015353768,0.0015354444,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4316000,1310988,1310988,1310996,1311004,0,0.0030708695,0.0015352794,0.0015355119,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4517000,1310988,1310988,1310996,1311004,0,0.0030706727,0.0015353694,0.001535429,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4720000,1310988,1310988,1310996,1311004,0,0.0030707382,0.0015354502,0.0015353746,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
4917000,1310988,1310988,1310996,1311004,0,0.0030706897,0.0015352693,0.0015353494,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5120000,1310988,1310988,1310996,1311004,0,0.003070671,0.0015352974,0.0015352586,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5321000,1310988,1310988,1310996,1311004,0,0.0030706807,0.0015353916,0.0015351624,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5517000,1310988,1310988,1310996,1311004,0,0.0030708283,0.0015353949,0.0015352779,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5717000,1310988,1310988,1310996,1311004,0,0.0030707528,0.0015353421,0.0015353368,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
5917000,1310988,1310988,1310996,1311004,0,0.0030706963,0.0015353122,0.0015353196,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
