timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
82684442,82683503,396809,0.6333333,0.1030303,0.49772725,nan,0,1
82705683,82704744,396809,0.63257575,0.1030303,0.4962121,nan,0,1
82769955,82769016,396809,0.6340909,0.1030303,0.48257574,nan,0,1
82876618,82875679,396809,0.63257575,0.10454545,0.4931818,nan,0,1
82983221,82982281,396809,0.6848485,0.19015151,0.55151516,nan,0,1
83089844,83088904,396809,0.6613636,0.13333333,0.52272725,nan,0,1
83175211,83174272,396809,0.65075755,0.096969694,0.47651514,nan,0,1
83281950,83281009,396809,0.6469697,0.10454545,0.5121212,nan,0,1
83388681,83387736,396809,0.62348485,0.13787879,0.5143939,nan,0,1
83474151,83473194,396809,0.630303,0.13030303,0.5159091,nan,0,1
83580884,83579944,396809,0.62651515,0.1560606,0.48787877,nan,0,1
83687481,83686541,396809,0.6378788,0.112878785,0.46666664,nan,0,1
83772531,83771578,396809,0.6378788,0.11363636,0.4590909,nan,0,1
83879154,83878213,396809,0.6522727,0.10227273,0.48181817,nan,0,1
83985755,83984816,396809,0.655303,0.10530303,0.49848482,nan,0,1
84071176,84070237,396809,0.6545454,0.1030303,0.49469694,nan,0,1
84177783,84176843,396809,0.6439394,0.1371212,0.5265151,nan,0,1
84284392,84283452,396809,0.6219697,0.15757576,0.50151515,nan,0,1
84369803,84368863,396809,0.6272727,0.14772727,0.5030303,nan,0,1
84476417,84475476,396809,0.6393939,0.14772727,0.4643939,nan,0,1
84583037,84582097,396809,0.6484848,0.09469697,0.4931818,nan,0,1
84689665,84688726,396809,0.6613636,0.10681818,0.5068182,nan,0,1
84775125,84774124,396809,0.6583333,0.11212121,0.4931818,nan,0,1
84881801,84880862,396809,0.6431818,0.11818182,0.5295454,nan,0,1
84988576,84987587,396809,0.6227273,0.1621212,0.49469694,nan,0,1
85074004,85073059,396809,0.62954545,0.15984848,0.5090909,nan,0,1
85180672,85179732,396809,0.6348485,0.13484848,0.47727272,nan,0,1
85287291,85286352,396809,0.6454545,0.09621212,0.48787877,nan,0,1
85372259,85371320,396809,0.64772725,0.1060606,0.4871212,nan,0,1
85478860,85477920,396809,0.65378785,0.09924242,0.5083333,nan,0,1
85585602,85584663,396809,0.6340909,0.14015152,0.5090909,nan,0,1
85671066,85670124,396809,0.6363636,0.13030303,0.51060605,nan,0,1
85777785,85776846,396809,0.62651515,0.15833333,0.48560604,nan,0,1
85884516,85883577,396809,0.63863635,0.115909085,0.4681818,nan,0,1
85969914,85968975,396809,0.6431818,0.12727273,0.4590909,nan,0,1
86076516,86075577,396809,0.6560606,0.09621212,0.48560604,nan,0,1
86183153,86182214,396809,0.655303,0.10151515,0.51060605,nan,0,1
86289774,86288835,396809,0.63560605,0.15530303,0.5159091,nan,0,1
86375166,86374227,396809,0.6371212,0.14621212,0.52272725,nan,0,1
86481800,86480861,396809,0.6257576,0.14999999,0.48030302,nan,0,1
86588424,86587480,396809,0.6469697,0.11893939,0.47878787,nan,0,1
86673805,86672866,396809,0.6431818,0.12272727,0.48030302,nan,0,1
86780404,86779465,396809,0.65,0.093939394,0.49090907,nan,0,1
86887054,86886115,396809,0.63863635,0.13181818,0.4681818,nan,0,1
86972013,86971074,396809,0.6409091,0.1371212,0.53181815,nan,0,1
87078644,87077704,396809,0.65075755,0.095454544,0.49242422,nan,0,1
87185251,87184309,396809,0.65681815,0.10833333,0.5090909,nan,0,1
87270670,87269723,396809,0.6575757,0.10757575,0.49469694,nan,0,1
87377320,87376380,396809,0.6310606,0.10454545,0.5159091,nan,0,1
87483917,87482978,396809,0.6363636,0.15681818,0.455303,nan,0,1
87569388,87568448,396809,0.6318182,0.15833333,0.5242424,nan,0,1
87676049,87675109,396809,0.64772725,0.1030303,0.5424242,nan,0,1
87782679,87781740,396809,0.6560606,0.1060606,0.4560606,nan,0,1
87889325,87888385,396809,0.68257576,0.11742424,0.5401515,nan,0,1
87974702,87973763,396809,0.6727272,0.13939394,0.46590906,nan,0,1
88081316,88080377,396809,0.6742424,0.14015152,0.4719697,nan,0,1
88187920,88186981,396809,0.6651515,0.13939394,0.4681818,nan,0,1
88273318,88272379,396809,0.65984845,0.12651515,0.535606,nan,0,1
88379933,88378994,396809,0.6393939,0.12727273,0.47651514,nan,0,1
88486628,88485689,396809,0.6469697,0.14166667,0.56363636,nan,0,1
88571657,88570718,396809,0.6431818,0.12499999,0.3901515,nan,0,1
88678277,88677338,396809,0.6484848,0.11515151,0.48030302,nan,0,1
88784881,88783942,396809,0.62954545,0.09621212,0.5068182,nan,0,1
88870298,88869358,396809,0.6212121,0.089393936,0.49090907,nan,0,1
88977067,88976076,396809,0.6181818,0.109848484,0.42878786,nan,0,1
89083727,89082788,396809,0.619697,0.14242424,0.44545454,nan,0,1
89169104,89168165,396809,0.625,0.12499999,0.55454546,nan,0,1
89275716,89274777,396809,0.5984848,0.12121212,0.53484845,nan,0,1
89382365,89381425,396809,0.61439395,0.16742423,0.5371212,nan,0,1
89488963,89488024,396809,0.5962121,0.15303029,0.47878787,nan,0,1
89574331,89573392,396809,0.60681814,0.16363636,0.5333333,nan,0,1
89680998,89680059,396809,0.60303026,0.1280303,0.505303,nan,0,1
89787692,89786682,396809,0.58560604,0.1280303,0.5090909,nan,0,1
89873117,89872177,396809,0.58257574,0.14090909,0.5295454,nan,0,1
89979758,89978819,396809,0.580303,0.14696969,0.46666664,nan,0,1
90086360,90085421,396809,0.58560604,0.16439393,0.51060605,nan,0,1
90171362,90170421,396809,0.5780303,0.1621212,0.455303,nan,0,1
90277966,90277027,396809,0.5924242,0.16742423,0.4613636,nan,0,1
90384620,90383681,396809,0.5810606,0.16893938,0.45757574,nan,0,1
90470064,90469118,396809,0.58257574,0.12727273,0.5090909,nan,0,1
90576680,90575741,396809,0.58181816,0.12121212,0.49090907,nan,0,1
90683409,90682425,396809,0.5810606,0.13484848,0.54090905,nan,0,1
90768874,90767888,396809,0.5742424,0.16590908,0.44848484,nan,0,1
90875537,90874598,396809,0.5742424,0.17878787,0.46287876,nan,0,1
90982228,90981288,396809,0.575,0.16439393,0.41363636,nan,0,1
91088840,91087901,396809,0.5659091,0.175,0.47651514,nan,0,1
91174254,91173314,396809,0.56969696,0.18484847,0.44469696,nan,0,1
91280854,91279915,396809,0.5681818,0.17121212,0.46060604,nan,0,1
91387539,91386599,396809,0.5568182,0.14015152,0.5280303,nan,0,1
91472908,91471970,396809,0.5621212,0.15833333,0.4431818,nan,0,1
91579561,91578621,396809,0.5719697,0.1340909,0.5333333,nan,0,1
91686174,91685234,396809,0.57272726,0.17121212,0.39696968,nan,0,1
91771153,91770213,396809,0.55833334,0.14242424,0.4401515,nan,0,1
91877756,91876816,396809,0.5401515,0.14166667,0.42954543,nan,0,1
91984394,91983454,396809,0.56969696,0.15227272,0.50151515,nan,0,1
92069840,92068835,396809,0.5651515,0.14015152,0.4643939,nan,0,1
92176521,92175581,396809,0.5651515,0.18257575,0.44545454,nan,0,1
92283280,92282293,396809,0.56666666,0.14696969,0.5159091,nan,0,1
92368698,92367759,396809,0.57348484,0.175,0.43409088,nan,0,1
92475310,92474370,396809,0.57272726,0.16136363,0.3901515,nan,0,1
92581946,92581007,396809,0.580303,0.1780303,0.42575756,nan,0,1
92688672,92687733,396809,0.575,0.19621211,0.4151515,nan,0,1
92774129,92773189,396809,0.55833334,0.14469697,0.43939394,nan,0,1
92880792,92879853,396809,0.56060606,0.17272727,0.4151515,nan,0,1
92987432,92986492,396809,0.5780303,0.1719697,0.45378786,nan,0,1
93072906,93071966,396809,0.575,0.16363636,0.39696968,nan,0,1
93179584,93178645,396809,0.580303,0.18863636,0.4431818,nan,0,1
93286239,93285300,396809,0.5833333,0.14090909,0.5090909,nan,0,1
93371201,93370262,396809,0.58257574,0.13636363,0.48787877,nan,0,1
93477835,93476896,396809,0.5659091,0.1590909,0.45757574,nan,0,1
93584518,93583579,396809,0.59469694,0.19015151,0.4378788,nan,0,1
93669915,93668976,396809,0.57575756,0.16363636,0.42196968,nan,0,1
93776680,93775739,396809,0.57878786,0.18030302,0.45757574,nan,0,1
93883401,93882462,396809,0.5833333,0.13030303,0.47651514,nan,0,1
93968841,93967902,396809,0.57954544,0.16136363,0.48030302,nan,0,1
94075507,94074567,396809,0.57651514,0.13484848,0.4590909,nan,0,1
94182119,94181180,396809,0.5742424,0.15151514,0.46287876,nan,0,1
94288740,94287801,396809,0.5719697,0.13484848,0.4151515,nan,0,1
94374119,94373180,396809,0.57878786,0.17045455,0.48257574,nan,0,1
94480829,94479887,396809,0.57954544,0.19166666,0.4378788,nan,0,1
94587492,94586552,396809,0.57045454,0.16666666,0.41287878,nan,0,1
94672866,94671927,396809,0.5840909,0.16287878,0.48181817,nan,0,1
94779481,94778537,396809,0.5901515,0.17424242,0.46666664,nan,0,1
94886214,94885275,396809,0.575,0.19015151,0.38484848,nan,0,1
94971169,94970230,396809,0.57651514,0.14999999,0.5242424,nan,0,1
95077822,95076883,396809,0.5863636,0.14772727,0.49999997,nan,0,1
95184452,95183512,396809,0.5840909,0.1590909,0.49469694,nan,0,1
95269837,95268897,396809,0.580303,0.15833333,0.40454546,nan,0,1
95376508,95375516,396809,0.5719697,0.12954545,0.4522727,nan,0,1
95483168,95482229,396809,0.5712121,0.1371212,0.46969697,nan,0,1
95589782,95588843,396809,0.5772727,0.15151514,0.47348484,nan,0,1
95675152,95674214,396809,0.57045454,0.12045454,0.43484846,nan,0,1
95781872,95780919,396809,0.580303,0.1560606,0.5030303,nan,0,1
95888531,95887593,396809,0.57272726,0.17954545,0.46060604,nan,0,1
95973913,95972974,396809,0.56666666,0.12727273,0.47121212,nan,0,1
96080613,96079674,396809,0.5772727,0.1310606,0.51969695,nan,0,1
96187229,96186290,396809,0.5780303,0.14621212,0.455303,nan,0,1
96272672,96271734,396809,0.57045454,0.15303029,0.46287876,nan,0,1
96379283,96378336,396809,0.56666666,0.13257575,0.5280303,nan,0,1
96486048,96485109,396809,0.56666666,0.16439393,0.39166665,nan,0,1
96571007,96570068,396809,0.57348484,0.13863637,0.4560606,nan,0,1
96677688,96676750,396809,0.57954544,0.1719697,0.42348483,nan,0,1
96784370,96783427,396809,0.5621212,0.16060606,0.48257574,nan,0,1
96869880,96868893,396809,0.575,0.1840909,0.45378786,nan,0,1
96976601,96975662,396809,0.5143939,0.17045455,0.42878786,nan,0,1
97083280,97082341,396809,0.51363635,0.18560605,0.48560604,nan,0,1
97168752,97167813,396809,0.5446969,0.15984848,0.41287878,nan,0,1
97275379,97274419,396809,0.6340909,0.14696969,0.40833333,nan,0,1
97382004,97381064,396809,0.6378788,0.16590908,0.325,nan,0,1
97488671,97487732,396809,0.5325757,0.14318182,0.48181817,nan,0,1
97574029,97573090,396809,0.5181818,0.19696969,0.46666664,nan,0,1
97680676,97679737,396809,0.5719697,0.19393939,0.41893938,nan,0,1
97787398,97786459,396809,0.61742425,0.15151514,0.42954543,nan,0,1
97872839,97871883,396809,0.6113636,0.19469696,0.30378786,nan,0,1
97979477,97978538,396809,0.51969695,0.20075756,0.46969697,nan,0,1
98086117,98085178,396809,0.4962121,0.14924242,0.43636364,nan,0,1
98171096,98170157,396809,0.59772724,0.2090909,0.36893937,nan,0,1
98277754,98276770,396809,0.6431818,0.19924241,0.42575756,nan,0,1
98384459,98383520,396809,0.56136364,0.19015151,0.49848482,nan,0,1
98469991,98469052,396809,0.5090909,0.18030302,0.5037879,nan,0,1
98576673,98575734,396809,0.53787875,0.16363636,0.5174242,nan,0,1
98683355,98682416,396809,0.6287879,0.21742423,0.44848484,nan,0,1
98768775,98767837,396809,0.6166667,0.15303029,0.46060604,nan,0,1
98875437,98874498,396809,0.5363636,0.15984848,0.47348484,nan,0,1
98982127,98981186,396809,0.49166664,0.20075756,0.43939394,nan,0,1
99088883,99087896,396809,0.56136364,0.20227273,0.4151515,nan,0,1
99174256,99173317,396809,0.6212121,0.20075756,0.37651515,nan,0,1
99280863,99279925,396809,0.6045454,0.20530303,0.44166666,nan,0,1
99387578,99386640,396809,0.5174242,0.16136363,0.51363635,nan,0,1
99472955,99472016,396809,0.48484847,0.1681818,0.4431818,nan,0,1
99579560,99578621,396809,0.61212116,0.14469697,0.5159091,nan,0,1
99686254,99685316,396809,0.62954545,0.1719697,0.48257574,nan,0,1
99771315,99770377,396809,0.54393935,0.13939394,0.4401515,nan,0,1
99877972,99877033,396809,0.5007576,0.18636364,0.49469694,nan,0,1
99984595,99983655,396809,0.5719697,0.15454546,0.49469694,nan,0,1
100069953,100069015,396809,0.6378788,0.1810606,0.42045453,nan,0,1
100176596,100175658,396809,0.5462121,0.15454546,0.41363636,nan,0,1
100283265,100282326,396809,0.5007576,0.13257575,0.51363635,nan,0,1
100368686,100367746,396809,0.5386363,0.13181818,0.5083333,nan,0,1
100475299,100474360,396809,0.6159091,0.16287878,0.3901515,nan,0,1
100581911,100580973,396809,0.6401515,0.16287878,0.4431818,nan,0,1
100688672,100687732,396809,0.5560606,0.15303029,0.42196968,nan,0,1
100774110,100773111,396809,0.50151515,0.17121212,0.44545454,nan,0,1
100880818,100879880,396809,0.52575755,0.14242424,0.43106058,nan,0,1
100987413,100986475,396809,0.6075757,0.13939394,0.4590909,nan,0,1
101072800,101071859,396809,0.63257575,0.18560605,0.40303028,nan,0,1
101179423,101178484,396809,0.5272727,0.17272727,0.4242424,nan,0,1
101286048,101285109,396809,0.48939392,0.1371212,0.48030302,nan,0,1
101371030,101370090,396809,0.56136364,0.14848484,0.42045453,nan,0,1
101477640,101476701,396809,0.61742425,0.18939394,0.39772725,nan,0,1
101584261,101583322,396809,0.6227273,0.19772726,0.4378788,nan,0,1
101669632,101668692,396809,0.5090909,0.15227272,0.4401515,nan,0,1
101776377,101775438,396809,0.47727272,0.15833333,0.5371212,nan,0,1
101883058,101882120,396809,0.5537879,0.16590908,0.4962121,nan,0,1
101989713,101988774,396809,0.60303026,0.16969696,0.47348484,nan,0,1
102075175,102074236,396809,0.5492424,0.17045455,0.43257573,nan,0,1
102181976,102180976,396809,0.48636362,0.15833333,0.4401515,nan,0,1
102288671,102287732,396809,0.4962121,0.17045455,0.40833333,nan,0,1
102374116,102373177,396809,0.5931818,0.20833333,0.505303,nan,0,1
