timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
82498514,82494945,6684682,2000.8892,1.9539933,nan,nan,nan,nan,39.246017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,462.0,462.0,536.0
83261780,83259659,6684682,2000.8892,1.9539933,42.987854,nan,nan,nan,39.246017,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,454.0,462.0,558.0
83266005,83262610,6684682,2000.8892,1.9539933,42.987854,nan,nan,nan,nan,nan,nan,nan,46.922184,43.10029,50.675514,nan,10.0,nan,nan,nan,nan,nan,nan,nan,37.0,25.0,20.0,nan,454.0,486.0,646.0
83387877,83387109,6684682,2000.8892,1.9539933,41.03386,nan,nan,nan,nan,nan,nan,nan,46.922184,43.10029,50.675514,nan,16.0,nan,nan,nan,nan,nan,nan,nan,37.0,25.0,20.0,nan,497.0,486.0,646.0
83774297,83770919,6684682,2000.8892,1.9539933,82.05884,54.877964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,477.0,526.0,505.0
83900202,83898370,6684682,2000.8892,1.9539933,80.1129,33.217888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,489.0,495.0,549.0
84161217,84157773,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,44.941845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,472.0,518.0,574.0
84287417,84285225,6684682,2000.8892,1.9539933,nan,nan,nan,nan,82.07271,nan,nan,nan,33.217888,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,495.0,497.0,523.0
84669697,84667581,6684682,2000.8892,1.9539933,nan,nan,nan,nan,38.913715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,467.0,473.0,534.0
84795464,84795034,6684682,2000.8892,1.9539933,80.11372,nan,nan,nan,38.913715,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,494.0,473.0,511.0
84926137,84922485,6684682,2000.8892,1.9539933,81.99387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,471.0,504.0,516.0
85182784,85181887,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,60.355766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,448.0,481.0,537.0
85438989,85436792,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,82.06772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,502.0,465.0,507.0
85947027,85946601,6684682,2000.8892,1.9539933,82.13595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,482.0,464.0,571.0
85951772,85949598,6684682,2000.8892,1.9539933,82.13595,nan,nan,nan,nan,nan,nan,nan,54.711815,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,482.0,496.0,556.0
86077689,86075551,6684682,2000.8892,1.9539933,nan,nan,nan,nan,33.217888,nan,nan,nan,54.711815,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,493.0,492.0,556.0
86334676,86333500,6684682,2000.8892,1.9539933,56.485928,nan,nan,nan,nan,nan,nan,nan,34.953854,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,482.0,480.0,564.0
86464732,86460953,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,54.714886,47.113865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,16.0,nan,nan,493.0,493.0,546.0
86585681,86585358,6684682,2000.8892,1.9539933,35.00573,60.579773,nan,nan,nan,nan,nan,nan,54.714886,47.113865,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,17.0,16.0,nan,nan,448.0,493.0,546.0
87355270,87354567,6684682,2000.8892,1.9539933,33.384037,42.908195,nan,nan,33.217888,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,434.0,485.0,544.0
87359396,87356067,6684682,2000.8892,1.9539933,33.384037,42.908195,nan,nan,33.217888,nan,nan,nan,89.89579,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,17.0,nan,nan,nan,434.0,485.0,522.0
87998502,87996329,6684682,2000.8892,1.9539933,nan,nan,nan,nan,123.095604,nan,nan,nan,48.959534,97.69967,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,17.0,16.0,nan,nan,491.0,477.0,567.0
88124134,88120780,6684682,2000.8892,1.9539933,150.53604,nan,nan,nan,123.095604,nan,nan,nan,48.959534,97.69967,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,17.0,16.0,nan,nan,526.0,477.0,567.0
88255211,88252775,6684682,2000.8892,1.9539933,nan,nan,nan,nan,48.849834,nan,nan,nan,39.297894,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,508.0,465.0,509.0
88381394,88380227,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,39.008705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,481.0,519.0,605.0
88506719,88506132,6684682,2000.8892,1.9539933,nan,nan,nan,nan,191.5181,nan,nan,nan,39.008705,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,17.0,nan,nan,nan,477.0,505.0,605.0
88637117,88635130,6684682,2000.8892,1.9539933,129.0379,132.6875,nan,nan,127.039696,nan,nan,nan,nan,nan,nan,nan,37.0,25.0,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,576.0,489.0,554.0
88637398,88636582,6684682,2000.8892,1.9539933,129.0379,132.6875,nan,nan,127.039696,nan,nan,nan,119.18471,33.217888,nan,nan,37.0,25.0,nan,nan,17.0,nan,nan,nan,17.0,16.0,nan,nan,576.0,489.0,607.0
88763023,88761035,6684682,2000.8892,1.9539933,132.96028,138.82225,nan,nan,127.039696,nan,nan,nan,119.18471,33.217888,nan,nan,17.0,17.0,nan,nan,17.0,nan,nan,nan,17.0,16.0,nan,nan,606.0,489.0,607.0
88767354,88764034,6684682,2000.8892,1.9539933,132.96028,138.82225,nan,nan,nan,nan,nan,nan,35.27851,nan,nan,nan,17.0,17.0,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,606.0,507.0,587.0
88889092,88888487,6684682,2000.8892,1.9539933,183.49548,179.90631,nan,nan,nan,nan,nan,nan,35.27851,nan,nan,nan,37.0,18.0,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,664.0,507.0,587.0
88893429,88890034,6684682,2000.8892,1.9539933,183.49548,179.90631,nan,nan,185.55537,nan,nan,nan,35.27851,nan,nan,nan,37.0,18.0,nan,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,664.0,537.0,587.0
89019361,89017485,6684682,2000.8892,1.9539933,185.61523,nan,nan,nan,185.55537,nan,nan,nan,nan,nan,nan,nan,37.0,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,793.0,537.0,625.0
89023938,89020437,6684682,2000.8892,1.9539933,185.61523,nan,nan,nan,nan,nan,nan,nan,189.37454,nan,nan,nan,37.0,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,793.0,517.0,744.0
89658238,89656194,6684682,2000.8892,1.9539933,33.051735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,686.0,950.0,604.0
90297063,90296448,6684682,2000.8892,1.9539933,37.125874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,577.0,550.0,900.0
90683761,90680298,6684682,2000.8892,1.9539933,50.697193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,537.0,547.0,754.0
90940038,90936745,6684682,2000.8892,1.9539933,56.88383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,499.0,540.0,734.0
91196617,91193097,6684682,2000.8892,1.9539933,nan,nan,nan,nan,54.92984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,515.0,460.0,793.0
91579095,91576947,6684682,2000.8892,1.9539933,nan,nan,nan,nan,46.89584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,468.0,523.0,927.0
91709400,91705895,6684682,2000.8892,1.9539933,nan,nan,nan,nan,54.711815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,530.0,545.0,979.0
91961396,91960796,6684682,2000.8892,1.9539933,nan,nan,nan,nan,58.40177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,562.0,529.0,725.0
92348241,92346187,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,58.58433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,500.0,566.0,630.0
92478446,92475092,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,48.846764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,514.0,518.0,586.0
93117280,93113831,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,54.711815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,513.0,486.0,621.0
93243912,93242781,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,48.846764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,562.0,515.0,620.0
93369088,93367228,6684682,2000.8892,1.9539933,54.872566,nan,nan,nan,nan,nan,nan,nan,48.846764,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,508.0,515.0,620.0
93369373,93368728,6684682,2000.8892,1.9539933,54.872566,nan,nan,nan,60.579773,nan,nan,nan,48.846764,nan,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,17.0,nan,nan,nan,508.0,520.0,620.0
94520949,94520301,6684682,2000.8892,1.9539933,nan,nan,nan,nan,41.03386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,549.0,537.0,584.0
94777036,94775196,6684682,2000.8892,1.9539933,117.2396,56.665806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,505.0,575.0,538.0
95290051,95287934,6684682,2000.8892,1.9539933,nan,nan,nan,nan,41.03386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,573.0,541.0,568.0
95546668,95545827,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,58.729275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,522.0,551.0,558.0
96567288,96565396,6684682,2000.8892,1.9539933,39.297894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,606.0,591.0,607.0
96697899,96695840,6684682,2000.8892,1.9539933,nan,nan,nan,nan,33.217888,38.913715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,596.0,576.0,585.0
98101050,98100722,6684682,2000.8892,1.9539933,46.71596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,617.0,97929.0,565.0
98362672,98360104,6684682,2000.8892,1.9539933,nan,nan,nan,nan,nan,nan,nan,nan,37.235573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,636.0,103590.0,567.0
100404117,100403663,6684682,2000.8892,1.9539933,56.44778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,671.0,110165.0,573.0
101047188,101043865,6684682,2000.8892,1.9539933,44.72382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,682.0,103242.0,585.0
101555451,101555121,6684682,2000.8892,1.9539933,36.03778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,991.0,95943.0,601.0
101560208,101558120,6684682,2000.8892,1.9539933,36.03778,nan,nan,nan,nan,nan,nan,nan,32.313446,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,991.0,107829.0,638.0
