timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
492000,0.0,0.0,0.0,0.0
496000,0.0,0.0,0.0,0.0
692000,0.0,0.0,0.0,0.0
892000,0.0,0.0,0.0,0.0
1092000,0.0,0.0,0.0,0.0
1292000,0.0,0.0,0.0,0.0
1496000,0.0,0.0,0.0,0.0
1692000,0.0,0.0,0.0,0.0
1892000,0.0,0.0,0.0,0.0
2092000,0.0,0.0,0.0,0.0
2292000,0.0,0.0,0.0,0.0
2492000,0.0,0.0,0.0,0.0
2692000,0.0,0.0,0.0,0.0
2893000,0.0,0.0,0.0,0.0
3096000,0.0,0.0,0.0,0.0
3297000,0.0,0.0,0.0,0.0
3492000,0.0,0.0,0.0,0.0
3696000,0.0,0.0,0.0,0.0
3892000,0.0,0.0,0.0,0.0
4092000,0.0,0.0,0.0,0.0
4328000,0.0,0.0,0.0,0.0
4492000,0.0,0.0,0.0,0.0
4692000,0.0,0.0,0.0,0.0
4896000,0.0,0.0,0.0,0.0
5096000,0.0,0.0,0.0,0.0
5292000,0.0,0.0,0.0,0.0
5493000,0.0,0.0,0.0,0.0
5692000,0.0,0.0,0.0,0.0
5892000,0.0,0.0,0.0,0.0
6092000,0.0,0.0,0.0,0.0
6292000,0.0,0.0,0.0,0.0
6492000,0.0,0.0,0.0,0.0
6692000,0.0,0.0,0.0,0.0
6892000,0.0,0.0,0.0,0.0
7092000,0.0,0.0,0.0,0.0
7292000,0.0,0.0,0.0,0.0
7496000,0.0,0.0,0.0,0.0
7692000,0.0,0.0,0.0,0.0
7892000,0.0,0.0,0.0,0.0
8092000,0.0,0.0,0.0,0.0
8292000,0.0,0.0,0.0,0.0
8492000,0.0,0.0,0.0,0.0
8692000,0.0,0.0,0.0,0.0
8892000,0.0,0.0,0.0,0.0
9093000,0.0,0.0,0.0,0.0
9292000,0.0,0.0,0.0,0.0
9493000,0.0,0.0,0.0,0.0
9696000,0.0,0.0,0.0,0.0
9892000,0.0,0.0,0.0,0.0
10092000,0.0,0.0,0.0,0.0
10293000,0.0,0.0,0.0,0.0
10492000,0.0,0.0,0.0,0.0
10692000,0.0,0.0,0.0,0.0
10892000,0.0,0.0,0.0,0.0
11093000,0.0,0.0,0.0,0.0
11292000,0.0,0.0,0.0,0.0
11492000,0.0,0.0,0.0,0.0
11696000,0.0,0.0,0.0,0.0
11892000,0.0,0.0,0.0,0.0
12092000,0.0,0.0,0.0,0.0
12292000,0.0,0.0,0.0,0.0
12493000,0.0,0.0,0.0,0.0
12696000,0.0,0.0,0.0,0.0
12892000,0.0,0.0,0.0,0.0
13093000,0.0,0.0,0.0,0.0
13292000,0.0,0.0,0.0,0.0
13492000,0.0,0.0,0.0,0.0
13692000,0.0,0.0,0.0,0.0
13892000,0.0,0.0,0.0,0.0
14092000,0.0,0.0,0.0,0.0
14292000,0.0,0.0,0.0,0.0
14496000,0.0,0.0,0.0,0.0
14692000,0.0,0.0,0.0,0.0
14892000,0.0,0.0,0.0,0.0
15092000,0.0,0.0,0.0,0.0
15292000,0.0,0.0,0.0,0.0
15492000,0.0,0.0,0.0,0.0
15692000,0.0,0.0,0.0,0.0
15892000,0.0,0.0,0.0,0.0
16092000,0.0,0.0,0.0,0.0
16292000,0.0,0.0,0.0,0.0
16493000,0.0,0.0,0.0,0.0
16692000,0.0,0.0,0.0,0.0
16893000,0.0,0.0,0.0,0.0
17092000,0.0,0.0,0.0,0.0
17292000,0.0,0.0,0.0,0.0
17492000,0.0,0.0,0.0,0.0
17692000,0.0,0.0,0.0,0.0
17893000,0.0,0.0,0.0,0.0
18093000,0.0,0.0,0.0,0.0
18293000,0.0,0.0,0.0,0.0
18492000,0.0,0.0,0.0,0.0
18692000,0.0,0.0,0.0,0.0
18896000,0.0,0.0,0.0,0.0
19092000,0.0,0.0,0.0,0.0
19292000,0.0,0.0,0.0,0.0
19492000,0.0,0.0,0.0,0.0
19692000,0.0,0.0,0.0,0.0
19892000,0.0,0.0,0.0,0.0
20092000,0.0,0.0,0.0,0.0
