timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
804000,804000,0.0,0.0,0.0034797133,1.110223e-16,3.9756298e-05,3.180504e-07,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
816000,816000,0.0,0.0,0.0037035372,1.110223e-16,9.7813274e-05,1.378806e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1004000,1004000,0.0,0.0,0.0036741889,1.110223e-16,0.00041736965,0.0015391378,67109376,0,1.3943701,1.5657272,0.0,nan,nan,0.00077747944,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1208000,1208000,0.0,0.0,0.0057242075,1.110223e-16,0.00018397742,0.000539493,512,0,0.59985393,1.240376,0.0,nan,nan,0.00018917765,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1404000,1404000,0.0,0.0,0.0061149737,1.110223e-16,6.309757e-05,0.004365142,512,0,0.8914729,1.0177809,0.0,nan,nan,0.00025427408,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1613000,1613000,0.0,0.0,0.008123092,1.110223e-16,0.00019521965,0.0031350977,512,0,0.8476166,0.8913764,0.0,nan,nan,0.00079469377,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1804000,1804000,0.0,0.0,0.007680979,1.7901808e-15,6.751623e-05,0.0004908289,512,0,0.7466823,0.81212324,0.0,nan,nan,0.0012487747,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2012000,2012000,0.0,0.0,0.0065022735,1.1123893e-16,0.00015381537,1.3164245e-06,512,0,0.69098896,0.7644385,0.0,nan,nan,0.0021008784,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2212000,2212000,0.0,0.0,0.0063222516,8.9234176e-15,0.00026465673,0.00015932834,512,0,0.66147536,0.7351158,0.0,nan,nan,0.0013342781,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2404000,2404000,0.0,0.0,0.006133868,3.5658976e-14,0.00028738473,0.0015663335,512,0,0.6482057,0.7173,0.0,nan,nan,0.00043375234,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2612000,2612000,0.0,0.0,0.0067049135,2.7100547e-13,0.0012333598,0.0037623195,512,0,0.6767572,0.7149857,0.0,nan,nan,0.0028575389,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2812000,2812000,0.0,0.0,0.0064668683,2.5673216e-13,0.0011798907,0.0019027528,512,0,0.69207656,0.71705705,0.0,nan,nan,0.0005056607,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3004000,3004000,0.0,0.0,0.007333658,4.991196e-14,0.0001124125,0.00021439302,512,0,0.6753538,0.7360595,0.0,nan,nan,0.00069434737,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3212000,3212000,0.0,0.0,0.0067884396,1.6404243e-13,0.0003785519,0.0011780383,512,0,0.67269176,0.74935174,0.0,nan,nan,5.989123e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3413000,3413000,0.0,0.0,0.0075022546,1.0857773e-12,0.0017270213,0.0029216958,512,0,0.6513269,0.75930756,0.0,nan,nan,0.0007394104,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3612000,3612000,0.0,0.0,0.007448966,2.1252028e-12,0.0018629013,0.0035022572,512,0,0.6290371,0.76867545,0.0,nan,nan,0.0021230842,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3805000,3805000,0.0,0.0,0.006614914,3.0772676e-12,0.0017146766,0.003399324,512,0,0.5981028,0.7721853,0.0,nan,nan,0.000854485,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4012000,4012000,0.0,0.0,0.008498892,3.9598116e-12,0.0018309038,0.0035526315,512,0,0.5951285,0.7820923,0.0,nan,nan,0.00097332895,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4205000,4205000,0.0,0.0,0.008386945,4.4126577e-12,0.00150414,0.0028527197,512,0,0.5716629,0.8024509,0.0,nan,nan,0.001190515,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4408000,4396000,0.0,0.0,0.007496713,4.7835e-12,0.0015385421,0.0028374959,512,0,0.5491695,0.80028003,0.0,nan,nan,0.0028091876,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4608000,4592000,0.0,0.0,0.008309783,4.2807216e-12,5.1557086e-05,3.4424767e-05,512,0,0.5406172,0.820834,0.0,nan,nan,0.00017163693,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4804000,4792000,0.0,0.0,0.0081466315,4.722882e-12,0.00086201075,0.0013892963,512,0,0.53042835,0.81816715,0.0,nan,nan,0.0014997767,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5008000,4996000,0.0,0.0,0.008379525,1.4573345e-06,0.00077468716,0.001271841,512,0,0.52335894,0.814563,0.0,nan,nan,0.0017719325,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5200000,5185000,0.0,0.0,0.008633995,1.3840611e-05,0.0010057881,0.0018486978,512,0,0.506594,0.80548596,0.0,nan,nan,0.000850464,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5408000,5393000,0.0,0.0,0.009291337,1.6789074e-05,0.00020721665,0.0004409038,512,0,0.50360894,0.8037726,0.0,nan,nan,0.0024347112,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5604000,5592000,0.0,0.0,0.011397386,1.554281e-05,0.00030963955,0.0006341494,512,0,0.49255162,0.79754925,0.0,nan,nan,0.00206029,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5812000,5797000,0.0,0.0,0.010571099,1.4312607e-05,0.0013399066,0.0027520056,512,0,0.48148298,0.811666,0.0,nan,nan,0.0024084153,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6012000,5996000,0.0,0.0,0.008515858,1.3291111e-05,0.0018649693,0.0041083675,512,0,0.4705907,0.80379695,0.0,nan,nan,0.000704096,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6204000,6192000,0.0,0.0,0.009482099,1.4977432e-05,0.0013437463,0.0026969907,512,0,0.61157453,0.79582566,0.0,nan,nan,0.0012635614,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6400000,6384000,0.0,0.0,0.009225747,1.4268676e-05,0.00083455,0.0019582906,512,0,0.58596176,0.8046221,0.0,nan,nan,0.00093142,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6608000,6608000,0.0,0.0,0.010651531,1.5199225e-05,0.0021688724,0.0049733627,512,0,0.5903444,0.78318876,0.0,nan,nan,0.00092991634,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6804000,6804000,0.0,0.0,0.011913458,1.3078386e-05,0.001815845,0.0044081574,512,0,0.5736183,0.7946949,0.0,nan,nan,0.0009092651,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
7012000,7012000,0.0,0.0,0.01009124,9.197566e-06,0.0004167903,0.0005813307,531,0,0.5580028,0.78907484,2.08516e-05,nan,nan,0.0013536596,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7212000,7212000,0.0,0.0,0.008923524,1.1944024e-05,0.0012903637,0.0030726758,531,0,0.5287519,0.78015697,3.998064e-05,nan,nan,0.0005591282,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7400000,7400000,0.0,0.0,0.009769794,1.1420918e-05,7.26986e-05,0.00025422775,531,0,0.49324536,0.78375006,5.150582e-05,nan,nan,0.00012864768,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
7604000,7604000,0.0,0.0,0.008478238,1.1002856e-05,0.00037639766,0.0010491926,531,0,0.47902545,0.7602156,6.606461e-05,nan,nan,0.0016413742,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,229,1,0,1,0,2,0,0,0,0,0,0,0
