timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5517000,0.0,0.0,49.93444,0.0,0.0,0.0,0.0,1,0,0,0
11081000,40.15403019582834,116.25952096630745,49.899868,-0.00046386837,0.005635323,0.03457421,-0.0042599025,1,1,1,0
16089000,40.15403009090438,116.25952046300398,49.995197,-0.012130881,-0.03713933,-0.060755584,-0.005533319,1,1,1,0
19009000,40.1540296600796,116.25952080046685,49.87768,-0.06003641,-0.008459104,0.05675733,-0.004939118,1,1,1,0
