timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
30485668,30473644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31493676,31481653,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32501738,32489664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33509683,33497645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34517671,34505644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35525670,35513643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36529669,36517645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37537667,37521644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38537668,38525643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39541668,39525647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40545753,40529643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41561667,41545643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42569669,42553644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43577668,43561646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44585667,44569644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45593667,45577649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46601672,46585644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47601899,47585645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48605669,48589645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49613715,49597643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50621669,50605644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51629670,51613646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52637672,52621644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53645670,53629645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
