timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
949600613,949594034,0.0,0.0,0.0,0.0,-0.0,-0.0,3.0072863e-05,-3.5593857e-05,-3.0072863e-05,3.5593857e-05,-3.7273854e-05
949615949,949615154,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.514346e-05,1.2453893e-05,4.3783075e-07
949797047,949794134,0.0,0.0,0.0,0.0,-0.0,-0.0,2.6188227e-05,-9.242104e-06,-2.6188227e-05,9.242104e-06,8.274808e-06
950000986,949993658,0.0,0.0,0.0,0.0,-0.0,-0.00213,2.4903573e-05,-0.0021529275,-2.4903573e-05,2.2927466e-05,-0.00013487799
950197468,950193495,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.1594748e-05,5.7516765e-05,1.1594748e-05,-5.7516765e-05,1.2920031e-05
950401353,950393314,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.1929054e-05,6.762784e-05,1.1929054e-05,-6.762784e-05,0.00012350765
950596490,950593232,0.0,0.0,0.0,0.0,-0.0,0.00213,0.00011324094,0.0022093572,-0.00011324094,-7.935728e-05,2.669953e-05
950795889,950793133,0.0,0.0,0.0,0.0,-0.0,-0.0,3.1149582e-05,6.619188e-06,-3.1149582e-05,-6.619188e-06,-1.0072499e-06
951014881,951012762,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00010952471,9.6652744e-05,-0.00010952471,-9.6652744e-05,9.094121e-06
951215597,951212587,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00011194627,1.5068801e-05,-0.00011194627,-1.5068801e-05,3.6064972e-05
951413697,951412414,0.0,0.0,0.0,0.0,-0.0,0.00213,0.0,0.0,-0.00010728832,4.1420346e-05,1.9978812e-05
951614541,951612363,0.0,0.0,0.0,0.0,-0.0,0.00213,0.00029573558,0.0021319129,-0.00029573558,-1.912977e-06,1.2017866e-05
951813917,951812070,0.0,0.0,0.0,0.0,-0.0,0.00213,-7.1017275e-05,0.0020962702,7.1017275e-05,3.3729775e-05,-2.2024615e-05
951993842,951992033,0.0,0.0,0.0,0.0,-0.0,-0.0,9.041428e-05,-1.5565362e-05,-9.041428e-05,1.5565362e-05,-2.4037556e-05
952212968,952211724,0.0,0.0,0.0,0.0,-0.0,-0.0,8.311818e-05,5.7010104e-05,-8.311818e-05,-5.7010104e-05,-1.4738531e-05
952392906,952391712,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0002658533,-1.1206004e-05,0.0002658533,1.1206004e-05,5.9849554e-06
952611873,952611366,0.0,0.0,0.0,0.0,-0.0,-0.0,2.1275837e-05,4.0169176e-05,-2.1275837e-05,-4.0169176e-05,6.663044e-05
952812975,952811301,0.0,0.0,0.0,0.0,-0.0,-0.00213,-0.00019034265,-0.0020882038,0.00019034265,-4.1796196e-05,8.8150955e-06
953012354,953011051,0.0,0.0,0.0,0.0,-0.0,-0.00213,-0.00020509269,-0.0021770126,0.00020509269,4.7012763e-05,-4.4961784e-05
