timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
949233888,949230065,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,38.84457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,426.0,508.0,500.0
950088399,950086247,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,37.22203,40.87418,44.71956,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.0,37.0,26.0,nan,491.0,473.0,670.0
950214656,950213706,6684682,2000.0,1.953125,nan,nan,nan,nan,38.789524,37.38235,60.546875,nan,35.112595,39.310497,40.933704,42.98247,nan,nan,nan,nan,10.0,10.0,10.0,nan,26.0,20.0,20.0,20.0,486.0,435.0,555.0
950727045,950723542,6684682,2000.0,1.953125,83.98882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,489.0,489.0,516.0
951240124,951237881,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,83.97862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,453.0,448.0,486.0
952004754,952002638,6684682,2000.0,1.953125,32.985195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480.0,504.0,536.0
952009503,952005637,6684682,2000.0,1.953125,32.985195,nan,nan,nan,nan,nan,nan,nan,37.109375,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,480.0,470.0,541.0
952130440,952130099,6684682,2000.0,1.953125,58.58003,nan,nan,nan,nan,nan,nan,nan,37.109375,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,466.0,470.0,541.0
952135267,952133096,6684682,2000.0,1.953125,58.58003,nan,nan,nan,nan,nan,nan,nan,85.94556,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,466.0,462.0,558.0
952260893,952259103,6684682,2000.0,1.953125,83.97653,nan,nan,nan,nan,nan,nan,nan,85.94556,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,454.0,462.0,558.0
952261284,952260556,6684682,2000.0,1.953125,83.97653,nan,nan,nan,44.921875,nan,nan,nan,85.94556,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,454.0,483.0,558.0
952265414,952262058,6684682,2000.0,1.953125,83.97653,nan,nan,nan,44.921875,nan,nan,nan,48.610195,nan,nan,nan,10.0,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,454.0,483.0,519.0
952387386,952386562,6684682,2000.0,1.953125,84.05621,nan,nan,nan,44.921875,nan,nan,nan,48.610195,nan,nan,nan,17.0,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,458.0,483.0,519.0
952391694,952389514,6684682,2000.0,1.953125,84.05621,nan,nan,nan,nan,nan,nan,nan,85.93175,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,458.0,464.0,521.0
952517710,952515474,6684682,2000.0,1.953125,nan,nan,nan,nan,84.05704,nan,nan,nan,85.93175,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,16.0,nan,nan,nan,453.0,509.0,521.0
952773725,952770393,6684682,2000.0,1.953125,50.947327,56.654346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,466.0,498.0,548.0
953412814,953412188,6684682,2000.0,1.953125,nan,nan,nan,nan,52.516445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,480.0,462.0,554.0
953794982,953794567,6684682,2000.0,1.953125,83.984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,461.0,477.0,552.0
953799655,953797566,6684682,2000.0,1.953125,83.984375,nan,nan,nan,nan,nan,nan,nan,83.98048,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,461.0,484.0,568.0
954051778,954049485,6684682,2000.0,1.953125,87.82243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,471.0,502.0,532.0
954312226,954308908,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,93.82496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,441.0,495.0,539.0
954438420,954436363,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,93.67076,101.51656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,17.0,nan,nan,489.0,468.0,584.0
954569239,954565321,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,97.93959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,473.0,458.0,550.0
954695223,954692780,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,95.60581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,482.0,486.0,575.0
954821152,954820239,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,95.3259,50.941933,93.905106,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,17.0,13.0,nan,518.0,473.0,588.0
954951326,954949198,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,95.34409,46.98465,92.21677,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,17.0,17.0,nan,493.0,477.0,550.0
955207575,955204116,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,92.16035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,528.0,489.0,593.0
955334322,955333121,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,91.94389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,528.0,465.0,688.0
955589824,955586491,6684682,2000.0,1.953125,nan,nan,nan,nan,37.115128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,515.0,419.0,3243.0
955716126,955713952,6684682,2000.0,1.953125,134.71098,nan,nan,nan,37.115128,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,575.0,419.0,4784.0
956485854,956484696,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,38.84457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,796.0,1115.0,762.0
956611645,956610698,6684682,2000.0,1.953125,nan,nan,nan,nan,44.703945,nan,nan,nan,38.84457,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,984.0,656.0,762.0
956615680,956612150,6684682,2000.0,1.953125,nan,nan,nan,nan,44.703945,nan,nan,nan,40.797695,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,984.0,656.0,853.0
957123829,957120479,6684682,2000.0,1.953125,37.109375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,555.0,545.0,1202.0
957380960,957378391,6684682,2000.0,1.953125,nan,nan,nan,nan,42.78895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,524.0,487.0,1092.0
957762732,957760760,6684682,2000.0,1.953125,42.88913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,486.0,515.0,1003.0
957893624,957891231,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,56.91096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,510.0,508.0,1144.0
958406152,958404038,6684682,2000.0,1.953125,nan,nan,nan,nan,46.875,nan,nan,nan,44.921875,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,547.0,642.0,1518.0
958531819,958528492,6684682,2000.0,1.953125,32.985195,nan,nan,nan,46.875,nan,nan,nan,44.921875,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,598.0,642.0,1518.0
958657819,958655947,6684682,2000.0,1.953125,52.734375,41.1817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,555.0,605.0,1579.0
958918756,958915354,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,46.65707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,642.0,562.0,775.0
959170581,959168764,6684682,2000.0,1.953125,33.203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,539.0,507.0,678.0
960196845,960194394,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,39.023975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,494.0,484.0,923.0
960452876,960450797,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,54.680397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,524.0,508.0,836.0
960835392,960833156,6684682,2000.0,1.953125,nan,nan,nan,nan,41.1817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,508.0,488.0,915.0
961473804,961471916,6684682,2000.0,1.953125,44.815292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,548.0,544.0,1034.0
961860869,961858771,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,37.109375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,605.0,529.0,753.0
961987097,961986222,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,54.57785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,547.0,517.0,803.0
962243449,962239625,6684682,2000.0,1.953125,38.95285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,515.0,505.0,833.0
962243987,962242623,6684682,2000.0,1.953125,38.95285,nan,nan,nan,nan,nan,nan,nan,35.22738,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,515.0,502.0,811.0
963521178,963520181,6684682,2000.0,1.953125,nan,nan,nan,nan,33.421055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,489.0,520.0,600.0
966849265,966845810,6684682,2000.0,1.953125,35.25643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,493.0,577.0,589.0
