timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
949613968,949613898,0.0117940735,0.022063615,0.00069388427,0.001,0.0,0.0,0.0,-1.0
949615477,949615397,0.01181435,0.022151854,0.00062995503,0.001,0.0,0.0,0.0,-1.0
949616967,949616895,0.011769171,0.022085313,0.00022310545,0.001,0.0,0.0,0.0,-1.0
949618467,949618395,0.011628773,0.022037713,-0.00013341889,0.001,0.0,0.0,0.0,-1.0
949620012,949619942,0.011422165,0.021990126,-0.0004978007,0.001,0.0,0.0,0.0,-1.0
949621467,949621394,0.011307589,0.021943357,-0.00045099313,0.001,0.0,0.0,0.0,-1.0
949622965,949622894,0.011304355,0.021862898,-0.00058610353,0.001,0.0,0.0,0.0,-1.0
949624468,949624396,0.0112619065,0.021820914,-0.00013360621,0.001,0.0,0.0,0.0,-1.0
949625970,949625894,0.011140518,0.021742543,0.0002891702,0.001,0.0,0.0,0.0,-1.0
949627513,949627441,0.01102423,0.021633953,0.00031845947,0.001,0.0,0.0,0.0,-1.0
949628964,949628891,0.01086887,0.021635544,0.00028837577,0.001,0.0,0.0,0.0,-1.0
949630465,949630392,0.010781904,0.021696275,0.00021050315,0.001,0.0,0.0,0.0,-1.0
949631965,949631891,0.010674416,0.021726562,0.0005397629,0.001,0.0,0.0,0.0,-1.0
949633465,949633391,0.01061692,0.021637518,0.0006556913,0.001,0.0,0.0,0.0,-1.0
949635012,949634937,0.010627454,0.021619901,0.00083260285,0.001,0.0,0.0,0.0,-1.0
949636457,949636389,0.01081356,0.021657808,0.0009394732,0.001,0.0,0.0,0.0,-1.0
949637966,949637890,0.010918301,0.02164528,0.00073269306,0.001,0.0,0.0,0.0,-1.0
949639463,949639388,0.010938066,0.021804066,0.0006397744,0.001,0.0,0.0,0.0,-1.0
949640962,949640889,0.011037378,0.021878714,0.00035840046,0.001,0.0,0.0,0.0,-1.0
949642504,949642434,0.011102861,0.0219853,0.00017829044,0.001,0.0,0.0,0.0,-1.0
949643960,949643887,0.011253447,0.02209604,8.371932e-05,0.001,0.0,0.0,0.0,-1.0
949645455,949645386,0.0113726035,0.02210466,-9.987475e-05,0.001,0.0,0.0,0.0,-1.0
949646960,949646890,0.0114415595,0.022017132,-0.0005298084,0.001,0.0,0.0,0.0,-1.0
949648461,949648386,0.011403246,0.02194429,-0.00042541404,0.001,0.0,0.0,0.0,-1.0
949650008,949649934,0.011463479,0.02196051,-0.000245575,0.001,0.0,0.0,0.0,-1.0
949651456,949651386,0.011571427,0.022069642,-0.00044101125,0.001,0.0,0.0,0.0,-1.0
949652956,949652884,0.0116084255,0.022169355,-0.00040341096,0.001,0.0,0.0,0.0,-1.0
949654457,949654384,0.011683896,0.022276483,0.00016612625,0.001,0.0,0.0,0.0,-1.0
949655952,949655883,0.011689591,0.022385119,-0.0002478848,0.001,0.0,0.0,0.0,-1.0
949657501,949657430,0.011693343,0.022345288,-2.5478856e-05,0.001,0.0,0.0,0.0,-1.0
949658953,949658882,0.011770274,0.022131821,0.00018321285,0.001,0.0,0.0,0.0,-1.0
949660453,949660382,0.011709743,0.021830732,0.00036544364,0.001,0.0,0.0,0.0,-1.0
949661955,949661882,0.011617928,0.021627167,0.0004656725,0.001,0.0,0.0,0.0,-1.0
949663457,949663382,0.011617404,0.021523066,0.0004881104,0.001,0.0,0.0,0.0,-1.0
949664997,949664927,0.011568829,0.021462634,0.00042174762,0.001,0.0,0.0,0.0,-1.0
949666449,949666380,0.011475665,0.021489691,0.0005501432,0.001,0.0,0.0,0.0,-1.0
949667949,949667879,0.011425692,0.02164255,0.0008455976,0.001,0.0,0.0,0.0,-1.0
949669449,949669380,0.011336466,0.021788241,0.00060713355,0.001,0.0,0.0,0.0,-1.0
949670954,949670881,0.011235389,0.02181841,0.0003148764,0.001,0.0,0.0,0.0,-1.0
949672500,949672426,0.011210273,0.021764793,-0.00018930645,0.001,0.0,0.0,0.0,-1.0
949673952,949673878,0.011138525,0.021730447,-0.0007064179,0.001,0.0,0.0,0.0,-1.0
949675445,949675377,0.011112781,0.021630265,-0.0012586912,0.001,0.0,0.0,0.0,-1.0
949676946,949676876,0.011072535,0.021623487,-0.0013954863,0.001,0.0,0.0,0.0,-1.0
949678450,949678376,0.010996075,0.021773668,-0.0010951011,0.001,0.0,0.0,0.0,-1.0
949679992,949679923,0.011057469,0.021898272,-0.00067073386,0.001,0.0,0.0,0.0,-1.0
949681449,949681375,0.011187871,0.021929685,-0.0005010906,0.001,0.0,0.0,0.0,-1.0
