timestamp,load,ram_usage
949350799,0.30732107,0.33600262
949850800,0.49317706,0.33605197
950350803,0.46044308,0.33605197
950850801,0.4360246,0.33605197
951350861,0.4317199,0.33605197
951850842,0.42829168,0.33605197
952350800,0.43037504,0.33605197
952850803,0.4300363,0.33605197
953351343,0.43279773,0.33605197
953850806,0.43287724,0.33605197
954350806,0.429748,0.33605197
954850801,0.4186623,0.33605197
955350803,0.43466288,0.33605197
955850798,0.43068773,0.33605197
956350826,0.43103588,0.33605197
956850828,0.42884916,0.33605197
957350799,0.42907602,0.33605197
957850869,0.4303403,0.33605197
958350800,0.4271757,0.33605197
958850801,0.42953628,0.33605197
959350801,0.43386573,0.33605197
959850803,0.42777228,0.33605197
960350802,0.42846972,0.33605197
960850802,0.43059403,0.33605197
961350799,0.43549198,0.33605197
961850804,0.42527914,0.33605197
962350839,0.42527735,0.33605197
963850799,0.42056733,0.33605197
964850800,0.40871716,0.33605197
966350802,0.41486597,0.33605197
966850800,0.42214286,0.33605197
967350803,0.42704916,0.33605197
967850801,0.429168,0.33605197
968350802,0.42623198,0.33605197
968851236,0.42312306,0.33605197
969350799,0.43027407,0.33605197
969850798,0.42525917,0.33605197
970350799,0.42838597,0.33605197
970850834,0.42586267,0.33605197
971350803,0.42775738,0.33605197
971850855,0.42729902,0.33605197
972350893,0.42944592,0.33605197
972850901,0.42510414,0.33605197
973350801,0.4275067,0.33605197
973850827,0.4318,0.33605197
974350800,0.434466,0.33605197
974851234,0.42748517,0.33605197
975350802,0.43067807,0.33605197
975850826,0.42953628,0.33605197
976350803,0.43377262,0.33605197
976850800,0.43076402,0.33605197
977350799,0.43242198,0.33605197
977850801,0.426818,0.33605197
978350886,0.43218303,0.33605197
978850803,0.45243126,0.33605197
979350801,0.43512374,0.33605197
