timestamp,main_state_changes,main_state
949515711,12,7
949615273,12,7
950120760,12,7
950626741,12,7
951132721,12,7
951638768,12,7
952144710,12,7
952617741,12,7
952628757,12,7
953134725,12,7
953629956,12,7
953640672,12,7
954146799,12,7
954652700,12,7
955158740,12,7
955665682,12,7
956172001,12,7
956677670,12,7
957183692,12,7
957689685,12,7
958195733,12,7
958635690,12,7
958646789,12,7
958658146,12,7
959163684,12,7
959670270,12,7
960175668,12,7
960681682,12,7
961187696,12,7
961693672,12,7
962199691,12,7
963662886,12,7
963673700,12,7
966203684,12,7
966709669,12,7
967215696,12,7
967721687,12,7
968227684,12,7
968733736,12,7
969239676,12,7
969745803,12,7
970251670,12,7
970757983,12,7
971263671,12,7
971769668,12,7
972275678,12,7
972781670,12,7
973287697,12,7
973672755,12,7
973683765,13,11
974190030,13,11
974695668,13,11
975201779,13,11
975707709,13,11
976213987,13,11
976719673,13,11
977225704,13,11
977731736,13,11
978237671,13,11
978545769,13,11
978678937,13,11
978691694,13,11
979187707,13,11
