timestamp,load,ram_usage
1513000,0.02,0.7386973
2013000,0.0,0.73883754
2512000,0.0,0.7388775
3017000,0.0,0.73927253
3512000,0.0,0.74000454
4012000,0.0,0.7399698
4512000,0.0,0.7398578
5013000,0.0,0.73994404
5512000,0.0,0.740044
6017000,0.0,0.7398322
6514000,0.0,0.73952764
7012000,0.0,0.7397031
7514000,0.0,0.7395763
8012000,0.0,0.7395967
8515000,0.0,0.73949325
9013000,0.0,0.7394957
9515000,0.0,0.7394603
10013000,0.0,0.73945874
10517000,0.0,0.73935324
11017000,0.0,0.7394435
11517000,0.0,0.7394502
12014000,0.0,0.7394566
12517000,0.0,0.7392646
13013000,0.0,0.7394605
13512000,0.0,0.7392608
14013000,0.0,0.73925465
14512000,0.0,0.7392439
15012000,0.0,0.739264
15512000,0.0,0.7392204
16012000,0.0,0.7396081
16513000,0.0,0.7396245
17013000,0.0,0.739698
17514000,0.0,0.7397448
18012000,0.0,0.73972946
18512000,0.0,0.7396965
19013000,0.0,0.73973733
19512000,0.0,0.7399985
20013000,0.0,0.7400819
20517000,0.0,0.7402105
21017000,0.0,0.74020755
21518000,0.0,0.740162
22012000,0.0,0.7402379
22516000,0.0,0.74006194
23012000,0.0,0.7402778
23512000,0.0,0.74028915
24014000,0.0,0.74031705
24517000,0.039215688,0.74029875
25017000,0.0,0.74029297
25516000,0.0,0.7399653
26013000,0.0,0.73987275
26516000,0.0,0.7397705
27012000,0.0,0.739685
27513000,0.0,0.73975825
28017000,0.0,0.7396993
28512000,0.0,0.7396232
29016000,0.0,0.7396127
29514000,0.0,0.7396087
30017000,0.0,0.73819464
30512000,0.0,0.73806834
31013000,0.0,0.73806787
31513000,0.0,0.7379174
32014000,0.0,0.73776275
32514000,0.0,0.73773855
33016000,0.0,0.73748577
33512000,0.0,0.7377228
34013000,0.0,0.73791355
34512000,0.0,0.73782766
35012000,0.0,0.7380068
35517000,0.05882353,0.73788023
36013000,0.0,0.73780787
36513000,0.0,0.73780113
37012000,0.0,0.7377734
37514000,0.0,0.73774445
38014000,0.0,0.73772484
38512000,0.0,0.73772424
39012000,0.0,0.7375282
39513000,0.0,0.73752123
40012000,0.0,0.7375002
40512000,0.0,0.73743004
41012000,0.0,0.73743606
41513000,0.0,0.73743737
42014000,0.0,0.7374274
42512000,0.0,0.73741573
43013000,0.0,0.7374113
43513000,0.0,0.7374167
44012000,0.0,0.73741525
44513000,0.0,0.737409
45012000,0.0,0.73741996
45512000,0.0,0.73740107
46013000,0.0,0.7374084
46512000,0.04,0.73739684
47016000,0.0,0.73739845
47513000,0.040816326,0.73713106
48016000,0.0,0.7375111
48512000,0.0,0.7374516
49017000,0.0,0.73695856
49514000,0.0,0.73692524
50013000,0.0,0.73696566
50512000,0.0,0.7366798
51013000,0.0,0.7368471
51512000,0.0,0.73569775
52012000,0.0,0.73321116
52513000,0.0,0.7322546
53017000,0.0,0.7321734
53512000,0.0,0.7318827
