timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
488000,0.0,0.0,0.0,0.0
492000,0.0,0.0,0.0,0.0
688000,0.0,0.0,0.0,0.0
892000,0.0,0.0,0.0,0.0
1091000,0.0,0.0,0.0,0.0
1289000,0.0,0.0,0.0,0.0
1488000,0.0,0.0,0.0,0.0
1688000,0.0,0.0,0.0,0.0
1892000,0.0,0.0,0.0,0.0
2092000,0.0,0.0,0.0,0.0
2291000,0.0,0.0,0.0,0.0
2492000,0.0,0.0,0.0,0.0
2688000,0.0,0.0,0.0,0.0
2891000,0.0,0.0,0.0,0.0
3092000,0.0,0.0,0.0,0.0
3292000,0.0,0.0,0.0,0.0
3480000,0.0,0.0,0.0,0.0
3687000,0.0,0.0,0.0,0.0
3883000,0.0,0.0,0.0,0.0
4088000,0.0,0.0,0.0,0.0
4288000,0.0,0.0,0.0,0.0
4488000,0.0,0.0,0.0,0.0
4692000,0.0,0.0,0.0,0.0
4891000,0.0,0.0,0.0,0.0
5096000,0.0,0.0,0.0,0.0
5288000,0.0,0.0,0.0,0.0
5488000,0.0,0.0,0.0,0.0
5691000,0.0,0.0,0.0,0.0
5888000,0.0,0.0,0.0,0.0
6091000,0.0,0.0,0.0,0.0
6288000,0.0,0.0,0.0,0.0
6488000,0.0,0.0,0.0,0.0
6691000,0.0,0.0,0.0,0.0
6892000,0.0,0.0,0.0,0.0
7088000,0.0,0.0,0.0,0.0
7292000,0.0,0.0,0.0,0.0
7488000,0.0,0.0,0.0,0.0
7692000,0.0,0.0,0.0,0.0
7888000,0.0,0.0,0.0,0.0
8091000,0.0,0.0,0.0,0.0
8291000,0.0,0.0,0.0,0.0
8488000,0.0,0.0,0.0,0.0
8691000,0.0,0.0,0.0,0.0
8888000,0.0,0.0,0.0,0.0
9088000,0.0,0.0,0.0,0.0
9288000,0.0,0.0,0.0,0.0
9488000,0.0,0.0,0.0,0.0
9688000,0.0,0.0,0.0,0.0
9892000,0.0,0.0,0.0,0.0
10092000,0.0,0.0,0.0,0.0
10291000,0.0,0.0,0.0,0.0
10492000,0.0,0.0,0.0,0.0
10692000,0.0,0.0,0.0,0.0
10888000,0.0,0.0,0.0,0.0
11087000,0.0,0.0,0.0,0.0
11291000,0.0,0.0,0.0,0.0
11488000,0.0,0.0,0.0,0.0
11688000,0.0,0.0,0.0,0.0
11888000,0.0,0.0,0.0,0.0
12091000,0.0,0.0,0.0,0.0
12288000,0.0,0.0,0.0,0.0
12488000,0.0,0.0,0.0,0.0
12688000,0.0,0.0,0.0,0.0
12893000,0.0,0.0,0.0,0.0
13088000,0.0,0.0,0.0,0.0
13291000,0.0,0.0,0.0,0.0
13488000,0.0,0.0,0.0,0.0
13688000,0.0,0.0,0.0,0.0
13888000,0.0,0.0,0.0,0.0
14096000,0.0,0.0,0.0,0.0
14290000,0.0,0.0,0.0,0.0
14492000,0.0,0.0,0.0,0.0
14601000,0.0,0.0,0.0,0.0
14891000,0.0,0.0,0.0,0.0
15092000,0.0,0.0,0.0,0.0
15292000,0.0,0.0,0.0,0.0
15488000,0.0,0.0,0.0,0.0
15688000,0.0,0.0,0.0,0.0
15888000,0.0,0.0,0.0,0.0
16092000,0.0,0.0,0.0,0.0
16292000,0.0,0.0,0.0,0.0
16488000,0.0,0.0,0.0,0.0
16688000,0.0,0.0,0.0,0.0
16880000,0.0,0.0,0.0,0.0
17091000,0.0,0.0,0.0,0.0
17292000,0.0,0.0,0.0,0.0
17488000,0.0,0.0,0.0,0.0
17696000,0.0,0.0,0.0,0.0
17891000,0.0,0.0,0.0,0.0
18088000,0.0,0.0,0.0,0.0
18292000,0.0,0.0,0.0,0.0
18491000,0.0,0.0,0.0,0.0
18688000,0.0,0.0,0.0,0.0
18891000,0.0,0.0,0.0,0.0
19092000,0.0,0.0,0.0,0.0
19292000,0.0,0.0,0.0,0.0
19488000,0.0,0.0,0.0,0.0
19688000,0.0,0.0,0.0,0.0
19888000,0.0,0.0,0.0,0.0
20092000,0.0,0.0,0.0,0.0
20288000,0.0,0.0,0.0,0.0
20488000,0.0,0.0,0.0,0.0
20692000,0.0,0.0,0.0,0.0
20892000,0.0,0.0,0.0,0.0
21084000,0.0,0.0,0.0,0.0
21287000,0.0,0.0,0.0,0.0
21488000,0.0,0.0,0.0,0.0
21688000,0.0,0.0,0.0,0.0
21892000,0.0,0.0,0.0,0.0
22091000,0.0,0.0,0.0,0.0
22292000,0.0,0.0,0.0,0.0
22491000,-0.0006028812,-2.077101e-05,8.276674e-05,0.0
22691000,-0.0029250332,-0.0005472803,0.00029864744,0.0
22892000,-0.0059846486,-0.0011427777,0.0005070071,0.0
23091000,-0.008176311,-0.0009213113,0.0006940067,0.0
23288000,-0.0071305116,-0.00043538114,0.00083948625,0.0
23488000,-0.0053984486,-0.00038301287,0.0008800939,0.0
23691000,-0.004119973,-0.00030205614,0.0007618894,0.0
23888000,-0.0033070315,-0.00027117954,0.0006073769,0.0
24088000,-0.0025451188,-0.0005453728,0.0004778996,0.0
24288000,-0.002043302,-0.00027927378,0.0003828155,0.0
24491000,-0.0019201555,-0.00019916399,0.0003252047,0.0
24688000,-0.0017074709,-0.00011164083,0.0002992187,0.0
24891000,-0.0012346071,-0.000115631934,0.0002766279,0.0
25088000,-0.00058707176,-8.9636844e-05,0.00025099426,0.0
25288000,-0.00047242548,-6.645846e-05,0.00023372771,0.0
25488000,-0.00015753161,-4.4158533e-05,0.0002189402,0.0
25697000,-0.00025855767,0.0001122174,0.0002112402,0.0
25888000,-0.0003092926,7.22756e-05,0.0002092512,0.0
26096000,-2.644162e-05,0.00011043596,0.00018835963,0.0
26292000,5.0638126e-05,0.00016136056,0.00016605228,0.0
26491000,-0.00019413244,7.9493e-05,0.00014724853,0.0
26687000,-0.0001339961,-3.4916327e-05,0.00013049999,0.0
26888000,6.042704e-05,-0.00020895505,0.00012119349,0.0
27092000,-2.9835923e-05,-0.00016827368,0.000101683705,0.0
27288000,-6.7067136e-05,-0.00015289237,9.6926204e-05,0.0
27492000,0.00011784214,-9.900665e-05,8.507806e-05,0.0
27688000,0.00014193455,-3.3103097e-05,7.7568635e-05,0.0
27888000,4.1678522e-05,-2.1646892e-06,7.246319e-05,0.0
28088000,-4.1012852e-05,-7.0729264e-05,6.324681e-05,0.0
28291000,-7.7121986e-05,-0.00014191489,5.8632795e-05,0.0
28488000,3.5173147e-05,-0.00015290345,5.2519576e-05,0.0
28691000,6.794521e-05,-6.583418e-05,4.6905116e-05,0.0
28892000,-0.00010962859,0.00019239949,4.2248248e-05,0.0
29088000,-2.663262e-05,0.000234806,3.9111037e-05,0.0
29288000,8.6906766e-05,7.393083e-05,3.74543e-05,0.0
29488000,5.7585752e-05,3.3340261e-06,4.297119e-05,0.0
29692000,3.6535585e-05,2.974008e-05,5.1654213e-05,0.0
29888000,-0.00014794707,1.8246976e-05,6.550405e-05,0.0
30088000,-0.0002630225,4.850275e-05,6.169081e-05,0.0
30292000,-0.00018006538,-4.6244913e-05,5.183748e-05,0.0
30488000,-2.1616066e-05,-1.2445527e-05,3.7487458e-05,0.0
30691000,-6.819061e-05,7.2586554e-05,3.1200514e-05,0.0
30891000,0.00011040458,8.116396e-05,3.525561e-05,0.0
31088000,3.1918076e-05,5.766559e-05,2.8740906e-05,0.0
31283000,-4.469966e-05,-7.3956784e-05,2.5604111e-05,0.0
31492000,8.039027e-05,-2.6078967e-05,2.6109157e-05,0.0
