timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5004000,0.0,0.0,0.0,1
5100000,0.0,0.0,0.0,1
5912000,0.0,0.0,0.0,1
6916000,0.0,0.0,0.0,1
7919000,0.0,0.0,0.0,1
8928000,0.0,0.0,0.0,1
9944000,0.0,0.0,0.0,1
10948000,0.0,0.0,0.0,1
11964000,0.0,0.0,0.0,1
12976000,0.0,0.0,0.0,1
13996000,0.0,0.0,0.0,1
14956000,0.0,0.0,0.0,1
15960000,0.0,0.0,0.0,1
16976000,0.0,0.0,0.0,1
17980000,0.0,0.0,0.0,1
18992000,0.0,0.0,0.0,1
19907000,0.0,0.0,0.0,1
20912000,0.0,0.0,0.0,1
21936000,0.0,0.0,0.0,1
22336000,0.0,0.0,0.0,1
50580000,0.0,0.0,0.0,1
50684000,0.0,0.0,0.0,1
51495000,0.0,0.0,0.0,1
52496000,0.0,0.0,0.0,1
