timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
988000,988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
1988000,1988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
2987000,2987000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
3983000,3983000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
4983000,4983000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
5988000,5988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
6988000,6988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
7988000,7988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
8988000,8988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
9984000,9984000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
10988000,10988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
11984000,11984000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
12987000,12987000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
13980000,13980000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
14980000,14980000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
15988000,15988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
16991000,16991000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
17984000,17984000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
18992000,18992000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
19988000,19988000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
20986000,20986000,197388,0.277226,-0.03375006,0.47143218,24.675455,0,0
21988000,21988000,197388,0.2771917,-0.033718124,0.47145462,24.675457,0,0
22983000,22983000,197388,0.27805316,-0.037840575,0.47063375,24.675459,0,0
23984000,23984000,197388,0.272713,-0.03035234,0.47428674,24.674122,0,0
24988000,24988000,197388,0.28030744,-0.03644765,0.4694047,24.672773,0,0
25984000,25984000,197388,0.28086343,-0.03743425,0.4689945,24.671764,0,0
26984000,26984000,197388,0.27305248,-0.035034154,0.4737682,24.670935,0,0
27983000,27983000,197388,0.27547878,-0.032729372,0.47252685,24.670963,0,0
28987000,28987000,197388,0.28103033,-0.031871133,0.4693054,24.670824,0,0
29988000,29988000,197388,0.27746603,-0.029243462,0.47159174,24.670568,0,0
30984000,30984000,197388,0.27610478,-0.03640879,0.47189185,24.670607,0,0
31988000,31988000,197388,0.27503353,-0.036552053,0.47250596,24.670727,0,0
32983000,32983000,197388,0.27658045,-0.03400742,0.47179246,24.670633,0,0
33984000,33984000,197388,0.2794427,-0.03767135,0.46982336,24.670368,0,0
34988000,34988000,197388,0.2737586,-0.032210596,0.47356105,24.67029,0,0
35984000,35984000,197388,0.27685753,-0.032371093,0.471745,24.670046,0,0
36983000,36983000,197388,0.27857685,-0.03541975,0.4705122,24.670376,0,0
37984000,37984000,197388,0.27688947,-0.033729006,0.47163114,24.670542,0,0
38984000,38984000,197388,0.27750176,-0.030512614,0.47149032,24.67058,0,0
39984000,39984000,197388,0.27812204,-0.034831468,0.4708251,24.670752,0,0
40988000,40988000,197388,0.27663994,-0.036368914,0.47158143,24.670948,0,0
41987000,41987000,197388,0.2763502,-0.034574494,0.47188616,24.670952,0,0
42987000,42987000,197388,0.27783927,-0.037221435,0.47080913,24.670486,0,0
43988000,43988000,197388,0.27546605,-0.037059817,0.4722143,24.67025,0,0
44984000,44984000,197388,0.27913925,-0.034377404,0.47025612,24.670156,0,0
45984000,45984000,197388,0.27862433,-0.033552036,0.47062096,24.670135,0,0
46988000,46988000,197388,0.27341864,-0.03317192,0.47369105,24.67009,0,0
47985000,47985000,197388,0.27220932,-0.0504893,0.47285762,24.67144,0,0
48987000,48987000,197388,0.2765222,-0.03144335,0.47200468,24.675564,0,0
49988000,49988000,197388,0.27564794,-0.030502316,0.47257742,24.67547,0,0
50988000,50988000,197388,0.27720875,-0.031726778,0.4715828,24.675497,0,0
51987000,51987000,197388,0.27740994,-0.03191334,0.47145188,24.675499,0,0
52983000,52983000,197388,0.2774362,-0.031937733,0.47143477,24.675499,0,0
