timestamp,main_state_changes,main_state
48000,0,0
556000,0,0
1060000,0,0
1516000,0,0
2024000,0,0
2536000,0,0
3036000,0,0
3544000,0,0
4044000,0,0
4268000,0,0
4772000,0,0
5277000,0,0
5788000,0,0
6295000,0,0
6800000,0,0
7304000,0,0
7811000,0,0
8316000,0,0
8820000,0,0
9327000,0,0
9828000,0,0
10340000,0,0
10848000,0,0
11052000,1,4
11560000,1,4
12060000,1,4
12560000,1,4
13064000,1,4
13575000,1,4
14076000,1,4
14576000,1,4
15084000,1,4
15587000,1,4
16087000,1,4
16593000,1,4
17108000,1,4
17611000,1,4
18123000,1,4
18280000,1,4
18784000,1,4
19092000,1,4
19319000,1,4
19471000,2,7
19615000,2,7
20120000,2,7
20552000,2,7
20578000,2,7
21088000,2,7
21588000,2,7
21676000,2,7
22180000,2,7
22691000,2,7
23195000,2,7
23696000,2,7
24196000,2,7
24708000,2,7
25212000,2,7
25719000,2,7
26219000,2,7
26720000,2,7
26864000,2,7
26876000,2,7
26936000,2,7
26964000,2,7
27464000,2,7
27964000,2,7
28472000,2,7
28976000,2,7
29483000,2,7
29991000,2,7
30500000,2,7
31004000,2,7
31504000,2,7
32011000,2,7
32519000,2,7
33020000,2,7
33528000,2,7
34032000,2,7
34532000,2,7
35047000,2,7
35552000,2,7
36052000,2,7
36552000,2,7
37052000,2,7
37560000,2,7
38068000,2,7
38568000,2,7
39075000,2,7
39579000,2,7
40088000,2,7
40588000,2,7
41088000,2,7
41596000,2,7
42104000,2,7
42608000,2,7
43119000,2,7
43631000,2,7
44132000,2,7
44640000,2,7
45140000,2,7
45640000,2,7
46145000,2,7
46647000,2,7
47052000,2,7
47308000,3,11
47351000,3,11
47851000,3,11
48360000,3,11
48860000,3,11
49364000,3,11
49868000,3,11
50368000,3,11
50871000,3,11
51380000,3,11
51887000,3,11
52396000,3,11
52524000,3,11
52663000,3,11
53164000,3,11
