magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.27464646,-0.03462826,0.47287586,26368000,2_6
0.27434233,-0.034440316,0.47306615,26392000,2_6
0.27410018,-0.034304872,0.4732163,26412000,2_6
0.27379608,-0.034227908,0.47339782,26436000,2_6
0.27344117,-0.03418691,0.47360587,26459000,2_6
0.27313563,-0.03417627,0.47378293,26480000,2_6
0.2729422,-0.034211002,0.47389194,26511000,2_6
0.2727007,-0.034322713,0.47402287,26532000,2_6
0.27247718,-0.034456324,0.4741417,26556000,2_6
0.27228713,-0.03457802,0.47424203,26576000,2_6
0.27219057,-0.034686364,0.47428948,26596000,2_6
0.27217314,-0.034783877,0.47429237,26617000,2_6
0.2721463,-0.0349208,0.47429773,26639000,2_6
0.27209017,-0.035038866,0.47432122,26660000,2_6
0.2720266,-0.03516103,0.47434863,26684000,2_6
0.27200016,-0.03529556,0.4743538,26709000,2_6
0.2720198,-0.03543836,0.4743319,26731000,2_6
0.27203622,-0.03552712,0.47431585,26752000,2_6
0.27204415,-0.035622865,0.47430417,26772000,2_6
0.27203688,-0.035729755,0.47430024,26792000,2_6
0.27200854,-0.035847068,0.47430766,26812000,2_6
0.27196193,-0.03596515,0.47432548,26832000,2_6
0.27192113,-0.03607356,0.47434065,26852000,2_6
0.27189752,-0.036198344,0.47434464,26875000,2_6
0.27188826,-0.036325745,0.4743402,26896000,2_6
0.27186736,-0.036468815,0.47434115,26920000,2_6
0.27184454,-0.036593102,0.47434467,26943000,2_6
0.27184138,-0.036704194,0.4743379,26964000,2_6
0.27184772,-0.036809325,0.47432613,26984000,2_6
0.27185643,-0.03691953,0.4743126,27004000,2_6
0.2718735,-0.037043866,0.47429314,27024000,2_6
0.27190012,-0.037186917,0.47426665,27048000,2_6
0.27193728,-0.0373235,0.47423458,27068000,2_6
0.2719879,-0.037435215,0.47419682,27088000,2_6
0.2720717,-0.037550576,0.47413957,27109000,2_6
0.27218252,-0.037666503,0.47406676,27132000,2_6
0.27229175,-0.037768915,0.4739959,27152000,2_6
0.2723929,-0.03784835,0.4739314,27172000,2_6
0.27251166,-0.037916303,0.4738577,27195000,2_6
0.2726517,-0.037972167,0.4737727,27215000,2_6
0.2728002,-0.038010925,0.47368407,27236000,2_6
0.272986,-0.038035706,0.4735751,27260000,2_6
0.27318895,-0.03803988,0.47345766,27284000,2_6
0.27334294,-0.038031515,0.47336945,27304000,2_6
0.2735216,-0.0380044,0.47326845,27328000,2_6
0.27371484,-0.037958715,0.47316036,27348000,2_6
0.27390155,-0.037904203,0.47305664,27369000,2_6
0.2740916,-0.037830293,0.47295249,27389000,2_6
0.27426383,-0.03773787,0.47286007,27412000,2_6
0.27441972,-0.03762708,0.4727784,27436000,2_6
0.2745781,-0.037494015,0.472697,27457000,2_6
0.27474937,-0.037340194,0.47260967,27480000,2_6
0.27490294,-0.03719175,0.47253203,27504000,2_6
0.27505982,-0.037008315,0.47245517,27528000,2_6
0.27518383,-0.036844727,0.47239575,27548000,2_6
0.27531987,-0.036668047,0.47233018,27571000,2_6
0.27547058,-0.036462754,0.47225818,27592000,2_6
0.27559602,-0.036260407,0.47220057,27612000,2_6
0.27569836,-0.036058404,0.47215635,27632000,2_6
0.2757961,-0.035849914,0.47211513,27652000,2_6
0.27592212,-0.035602674,0.4720602,27676000,2_6
0.27603796,-0.03537871,0.4720093,27700000,2_6
0.27614614,-0.03514141,0.47196373,27724000,2_6
0.27624324,-0.03490929,0.47192416,27749000,2_6
0.27633858,-0.034666415,0.47188622,27771000,2_6
0.2764064,-0.034476966,0.47186038,27791000,2_6
0.27646318,-0.034305103,0.47183967,27811000,2_6
0.2765155,-0.034146585,0.4718205,27832000,2_6
0.27657288,-0.033978514,0.47179896,27852000,2_6
0.27662936,-0.033814315,0.47177768,27872000,2_6
0.27668163,-0.03364719,0.471759,27892000,2_6
0.2767152,-0.03348277,0.47175097,27915000,2_6
0.2767305,-0.033311065,0.47175416,27936000,2_6
0.27674693,-0.033171978,0.4717543,27960000,2_6
0.27678317,-0.03304353,0.47174206,27980000,2_6
0.27682337,-0.0329388,0.47172582,28001000,2_6
0.27686805,-0.032838173,0.4717066,28023000,2_6
0.27690932,-0.03278001,0.47168642,28044000,2_6
0.27696657,-0.032734063,0.471656,28065000,2_6
0.27706262,-0.03267369,0.47160372,28088000,2_6
0.2771595,-0.032612387,0.47155106,28108000,2_6
0.27723965,-0.03255442,0.471508,28132000,2_6
0.27731615,-0.032508954,0.47146612,28152000,2_6
0.27741146,-0.032489512,0.47141138,28172000,2_6
0.27753854,-0.032487992,0.4713367,28192000,2_6
0.2776868,-0.0324818,0.4712498,28217000,2_6
0.2778534,-0.032466162,0.47115263,28240000,2_6
0.27799863,-0.032450404,0.47106808,28264000,2_6
0.27817762,-0.032439917,0.4709631,28288000,2_6
0.27836066,-0.03243428,0.47085533,28309000,2_6
0.27856266,-0.032425717,0.47073644,28332000,2_6
0.2787356,-0.032417934,0.47063458,28352000,2_6
0.27890435,-0.03241188,0.47053504,28376000,2_6
0.279118,-0.03240408,0.4704089,28400000,2_6
0.27933815,-0.032394823,0.4702788,28424000,2_6
0.27959117,-0.03237961,0.4701295,28452000,2_6
0.27982455,-0.032356616,0.46999216,28476000,2_6
0.2800034,-0.032326635,0.4698877,28496000,2_6
0.2802048,-0.032283194,0.46977064,28520000,2_6
0.28044388,-0.032221276,0.46963224,28543000,2_6
0.2806872,-0.032139428,0.46949238,28564000,2_6
0.280876,-0.03206271,0.46938473,28584000,2_6
0.28108406,-0.031967815,0.46926665,28604000,2_6
0.28132248,-0.031839583,0.4691325,28628000,2_6
0.2815323,-0.03170163,0.46901593,28649000,2_6
0.28174427,-0.03153968,0.46889955,28673000,2_6
0.28192985,-0.03140204,0.4687972,28696000,2_6
0.28210035,-0.031296548,0.4687017,28720000,2_6
0.28224748,-0.031203832,0.46861935,28744000,2_6
0.28236255,-0.031119563,0.46855563,28768000,2_6
0.28245252,-0.031052953,0.46850577,28788000,2_6
0.28250635,-0.03101503,0.46847582,28808000,2_6
0.2825218,-0.031010423,0.46846685,28828000,2_6
0.28251457,-0.031029982,0.46846986,28848000,2_6
0.28249106,-0.031071924,0.4684813,28871000,2_6
0.28242928,-0.031144846,0.4685137,28896000,2_6
0.2823128,-0.031239813,0.46857756,28920000,2_6
0.28215286,-0.031346273,0.46866676,28943000,2_6
0.28199717,-0.031442918,0.46875402,28965000,2_6
0.28181967,-0.031547543,0.46885368,28988000,2_6
0.28165814,-0.031626955,0.46894538,29008000,2_6
0.28145906,-0.03170238,0.4690598,29028000,2_6
0.28122428,-0.031770095,0.46919605,29052000,2_6
0.2809886,-0.03182991,0.46933317,29076000,2_6
0.28073353,-0.031872865,0.4694829,29100000,2_6
0.28049633,-0.03188103,0.4696241,29120000,2_6
0.2802755,-0.031873535,0.46975642,29143000,2_6
0.28001946,-0.031866185,0.46990958,29168000,2_6
0.27984056,-0.031860966,0.47001654,29192000,2_6
0.2796519,-0.031849068,0.47012955,29212000,2_6
0.27947327,-0.031826884,0.4702373,29233000,2_6
0.27928215,-0.03178778,0.47035345,29255000,2_6
0.2791376,-0.03174183,0.47044235,29276000,2_6
0.2790083,-0.031678412,0.47052336,29300000,2_6
0.27886754,-0.03158566,0.47061306,29324000,2_6
0.27872553,-0.03146751,0.47070503,29344000,2_6
0.27860904,-0.031337347,0.47078267,29367000,2_6
0.27852878,-0.031204164,0.47083902,29388000,2_6
