timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,0.25120145,0.25120145,25.0,0
2003000,0,0.23492388,0.23492388,25.0,0
3004000,0,0.03811631,0.03811631,25.0,0
4000000,0,-0.11699487,-0.11699487,25.0,0
5000000,0,0.2759719,0.2759719,25.0,0
6004000,0,-0.018004091,-0.018004091,25.0,0
7004000,0,-0.13979055,-0.13979055,25.0,0
8000000,0,-0.099179484,-0.099179484,25.0,0
9000000,0,-0.04939948,-0.04939948,25.0,0
10004000,0,-0.030937428,-0.030937428,25.0,0
11000000,0,-0.24834698,-0.24834698,25.0,0
12000000,0,-0.108849965,-0.108849965,25.0,0
13004000,0,0.14820509,0.14820509,25.0,0
14000000,0,0.18781173,0.18781173,25.0,0
15004000,0,-0.013844351,-0.013844351,25.0,0
16000000,0,0.14331257,0.14331257,25.0,0
17004000,0,0.032386914,0.032386914,25.0,0
18000000,0,-0.21331546,-0.21331546,25.0,0
19000000,0,0.11207202,0.11207202,25.0,0
20000000,0,0.24831751,0.24831751,25.0,0
21004000,0,-0.12279056,-0.12279056,25.0,0
22004000,0,0.23189539,0.23189539,25.0,0
23000000,0,-0.19396499,-0.19396499,25.0,0
24000000,0,-0.03041471,-0.03041471,25.0,0
25000000,0,0.29714486,0.29714486,25.0,0
26000000,0,0.08525364,0.08525364,25.0,0
27000000,0,0.18941885,0.18941885,25.0,0
28000000,0,0.10897175,0.10897175,25.0,0
29000000,0,-0.08531896,-0.08531896,25.0,0
30000000,0,0.04469511,0.04469511,25.0,0
31000000,0,-0.07042337,-0.07042337,25.0,0
32000000,0,0.26288334,0.26288334,25.0,0
33000000,0,0.14886643,0.14886643,25.0,0
34000000,0,0.28536245,0.28536245,25.0,0
35000000,0,0.14550824,0.14550824,25.0,0
36004000,0,-0.10492119,-0.10492119,25.0,0
37032000,0,0.049106166,0.049106166,25.0,0
38004000,0,-0.20699434,-0.20699434,25.0,0
39000000,0,0.28648475,0.28648475,25.0,0
40000000,0,0.2577179,0.2577179,25.0,0
41000000,0,0.094381735,0.094381735,25.0,0
42000000,0,-0.23994744,-0.23994744,25.0,0
43000000,0,0.20583686,0.20583686,25.0,0
44004000,0,0.13915388,0.13915388,25.0,0
45000000,0,0.20465784,0.20465784,25.0,0
46000000,0,0.20699696,0.20699696,25.0,0
47004000,0,0.114877805,0.114877805,25.0,0
48004000,0,0.13341533,0.13341533,25.0,0
49004000,0,0.31781876,0.31781876,25.0,0
50000000,0,0.28737456,0.28737456,25.0,0
51000000,0,0.21737763,0.21737763,25.0,0
52000000,0,-0.1318268,-0.1318268,25.0,0
53004000,0,-0.12463849,-0.12463849,25.0,0
54000000,0,-0.2957281,-0.2957281,25.0,0
