timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
22072000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
22776000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
22876000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
22972000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
28480000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
28480000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29492000,-1.0,0.0,2.0,3.0,0.036331143,-0.05307356,666.0,183,1,0,0,0,0,1
34504000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
34504000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
39520000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
39520000,0.0,0.0,2.0,5.0,0.2,0.0,666.0,183,1,0,0,0,0,1
49532000,0.0,0.0,2.0,5.0,0.0,0.0,777.0,183,1,0,0,0,0,1
49540000,28.14297866821289,112.98371124267578,0.0,0.0,0.0,0.0,51.028,21,1,0,0,0,0,1
49540000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
54552000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
54552000,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
