timestamp,main_state_changes,main_state
24000,0,0
524000,0,0
1032000,0,0
1540000,0,0
2044000,0,0
2220000,0,0
2724000,0,0
3227000,0,0
3732000,0,0
4240000,0,0
4752000,0,0
5260000,0,0
5764000,0,0
6271000,0,0
6776000,0,0
7280000,0,0
7783000,0,0
8291000,0,0
8800000,0,0
9300000,0,0
9800000,0,0
10304000,0,0
10804000,0,0
11084000,1,4
11592000,1,4
12096000,1,4
12600000,1,4
13112000,1,4
13627000,1,4
14152000,1,4
14660000,1,4
15156000,1,4
15668000,1,4
16172000,1,4
16684000,1,4
17192000,1,4
17704000,1,4
18204000,1,4
18712000,1,4
19216000,1,4
19724000,1,4
20236000,1,4
20740000,1,4
21244000,1,4
21756000,1,4
22084000,1,4
22583000,1,4
22787000,1,4
22884000,2,7
22980000,2,7
23487000,2,7
23996000,2,7
24508000,2,7
25012000,2,7
25512000,2,7
26015000,2,7
26528000,2,7
27040000,2,7
27544000,2,7
28047000,2,7
28495000,2,7
29007000,2,7
29504000,2,7
29516000,2,7
30027000,2,7
30536000,2,7
31040000,2,7
31547000,2,7
32052000,2,7
32560000,2,7
33068000,2,7
33580000,2,7
34080000,2,7
34511000,2,7
34524000,2,7
35024000,2,7
35532000,2,7
36032000,2,7
36540000,2,7
37048000,2,7
37552000,2,7
38052000,2,7
38552000,2,7
39060000,2,7
39528000,2,7
40040000,2,7
40564000,2,7
41068000,2,7
41580000,2,7
42080000,2,7
42580000,2,7
43080000,2,7
43587000,2,7
44100000,2,7
44604000,2,7
45116000,2,7
45616000,2,7
46124000,2,7
46631000,2,7
47148000,2,7
47656000,2,7
48160000,2,7
48660000,2,7
49160000,2,7
49544000,3,11
50048000,3,11
50551000,3,11
51056000,3,11
51563000,3,11
52064000,3,11
52564000,3,11
53064000,3,11
53571000,3,11
54076000,3,11
54556000,3,11
