timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1003000,1003000,6620172,0,1007.2626,24.675455
2003000,2003000,6620172,0,1007.2759,24.675455
3000000,3000000,6620172,0,1007.26245,24.675455
4003000,4003000,6620172,0,1007.2742,24.675455
5004000,5004000,6620172,0,1007.2584,24.675455
6000000,6000000,6620172,0,1007.2793,24.675455
7000000,7000000,6620172,0,1007.27545,24.675455
8000000,8000000,6620172,0,1007.2804,24.675455
9004000,9004000,6620172,0,1007.2627,24.675455
10000000,10000000,6620172,0,1007.2568,24.675455
11003000,11003000,6620172,0,1007.2558,24.675455
12000000,12000000,6620172,0,1007.25995,24.675455
13003000,13003000,6620172,0,1007.27155,24.675455
14000000,14000000,6620172,0,1007.27844,24.675455
15000000,15000000,6620172,0,1007.25555,24.675455
16000000,16000000,6620172,0,1007.26886,24.675455
17000000,17000000,6620172,0,1007.2673,24.675455
17997000,17997000,6620172,0,1007.27905,24.675455
19003000,19003000,6620172,0,1007.2699,24.675455
20004000,20004000,6620172,0,1007.27563,24.675455
21004000,21004000,6620172,0,1007.2785,24.675457
22000000,22000000,6620172,0,1007.27045,24.675455
23003000,23003000,6620172,0,1007.216,24.67409
24000000,24000000,6620172,0,1007.19305,24.672234
25000000,25000000,6620172,0,1007.1789,24.671526
26003000,26003000,6620172,0,1007.18665,24.670938
27000000,27000000,6620172,0,1007.17444,24.671144
28000000,28000000,6620172,0,1007.1916,24.670792
29003000,29003000,6620172,0,1007.1749,24.670612
30000000,30000000,6620172,0,1007.1836,24.670567
31000000,31000000,6620172,0,1007.1709,24.670685
32000000,32000000,6620172,0,1007.18414,24.670856
33003000,33003000,6620172,0,1007.16943,24.670956
34000000,34000000,6620172,0,1007.1782,24.670946
35000000,35000000,6620172,0,1007.19507,24.670914
36000000,36000000,6620172,0,1007.16736,24.670784
37000000,37000000,6620172,0,1007.1927,24.670813
38000000,38000000,6620172,0,1007.18085,24.670843
39000000,39000000,6620172,0,1007.16675,24.670849
40000000,40000000,6620172,0,1007.1877,24.671
41004000,41004000,6620172,0,1007.2159,24.674852
42003000,42003000,6620172,0,1007.258,24.675478
43000000,43000000,6620172,0,1007.2533,24.67549
44000000,44000000,6620172,0,1007.26526,24.675497
45000000,45000000,6620172,0,1007.2707,24.675497
