timestamp,rtl_time_s,rtl_limit_fraction
11091000,0.0,0.0
12095000,0.09174151,0.00010193502
13107000,0.12410267,0.00013789185
14115000,0.19159625,0.00021288474
15129000,0.1656805,0.00018408945
16160000,0.029043572,3.2270636e-05
17196000,0.14170018,0.00015744465
18216000,0.10224048,0.00011360054
19232000,0.0077128634,8.569849e-06
20232000,0.19142866,0.00021269852
21240000,0.5562318,0.0006180353
22256000,0.7955562,0.0008839514
23264000,0.8677207,0.0009641342
24267000,0.8027202,0.0008919114
25280000,0.77649474,0.00086277194
26300000,0.8477614,0.0009419572
27308000,0.83806914,0.00093118794
28320000,0.8604828,0.0009560921
29340000,0.87945175,0.0009771687
30356000,0.8542583,0.00094917597
31404000,0.8199839,0.00091109326
32428000,0.84134847,0.0009348317
33432000,0.2810354,0.00031226157
34452000,0.106862724,0.00011873637
35460000,0.15888399,0.00017653778
36464000,0.14832106,0.0001648012
37480000,0.18704441,0.00020782714
38504000,0.20810631,0.00023122925
