timestamp,load,ram_usage
14012000,0.0,0.750384
14512000,0.0,0.75032014
15013000,0.0,0.7503054
15515000,0.0,0.75027394
16009000,0.0,0.7502769
16512000,0.0,0.75050485
17013000,0.0,0.7505816
17515000,0.0,0.7504889
18012000,0.0,0.7505183
18512000,0.0,0.7506482
19011000,0.0,0.7507413
19512000,0.0,0.75054216
20012000,0.0,0.7499666
20516000,0.0,0.7499521
21012000,0.0,0.74994415
21512000,0.0,0.74992704
22012000,0.0,0.7495813
22512000,0.0,0.7497857
23015000,0.0,0.7497725
23512000,0.0,0.74946195
24012000,0.0,0.74972594
24512000,0.0,0.74959475
25012000,0.0,0.74945605
25512000,0.0,0.74926436
26011000,0.0,0.7496262
26515000,0.0,0.74943835
27012000,0.0,0.7494195
27512000,0.0,0.7493257
28011000,0.0,0.74936044
28512000,0.0,0.747726
29012000,0.0,0.747761
29511000,0.0,0.74764377
30012000,0.0,0.74763614
30512000,0.0,0.7476374
31011000,0.04,0.747615
31512000,0.0,0.7476007
32013000,0.0,0.7475942
32512000,0.0,0.7476619
33016000,0.0,0.7476632
33511000,0.0,0.74810064
34012000,0.0,0.7480823
34512000,0.0,0.7480621
35012000,0.0,0.7479347
35512000,0.0,0.7479165
36017000,0.0,0.74789715
36512000,0.0,0.7478703
37012000,0.0,0.74784905
37511000,0.0,0.7476963
38012000,0.0,0.74816394
38512000,0.0,0.74816287
