timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
488000,480500,197388,0.277226,-0.033750117,0.4714321,0
509000,500200,197388,0.277226,-0.033750117,0.47143212,0
532000,522600,197388,0.277226,-0.033750117,0.47143212,0
552000,543500,197388,0.277226,-0.033750117,0.4714321,0
572000,564000,197388,0.277226,-0.033750117,0.47143212,0
592000,585750,197388,0.277226,-0.033750117,0.4714321,0
612000,603500,197388,0.277226,-0.033750117,0.4714321,0
632000,625250,197388,0.277226,-0.033750117,0.4714321,0
652000,644000,197388,0.277226,-0.033750117,0.4714321,0
676000,666750,197388,0.277226,-0.033750117,0.4714321,0
697000,688200,197388,0.277226,-0.033750117,0.47143212,0
720000,711200,197388,0.277226,-0.033750117,0.47143212,0
741000,732200,197388,0.277226,-0.033750117,0.47143212,0
765000,756000,197388,0.277226,-0.033750117,0.47143212,0
788000,779250,197388,0.277226,-0.033750117,0.4714321,0
813000,803200,197388,0.277226,-0.033750117,0.47143212,0
836000,827200,197388,0.277226,-0.033750117,0.47143212,0
860000,849200,197388,0.277226,-0.033750117,0.47143212,0
884000,875750,197388,0.277226,-0.033750117,0.4714321,0
905000,896000,197388,0.277226,-0.033750117,0.47143212,0
927000,918250,197388,0.277226,-0.033750117,0.4714321,0
948000,940000,197388,0.277226,-0.033750117,0.47143212,0
972000,961000,197388,0.277226,-0.033750117,0.4714321,0
992000,985250,197388,0.277226,-0.033750117,0.4714321,0
1012000,1005666,197388,0.27722603,-0.033750117,0.4714321,0
1032000,1023800,197388,0.277226,-0.033750117,0.47143212,0
1053000,1045750,197388,0.277226,-0.033750117,0.4714321,0
1077000,1069500,197388,0.277226,-0.033750117,0.4714321,0
1097000,1088200,197388,0.277226,-0.033750117,0.47143212,0
1120000,1110000,197388,0.277226,-0.033750117,0.47143212,0
1140000,1131000,197388,0.277226,-0.033750117,0.4714321,0
1165000,1152800,197388,0.277226,-0.033750117,0.47143212,0
1189000,1177500,197388,0.277226,-0.033750117,0.4714321,0
1213000,1203400,197388,0.277226,-0.033750117,0.47143212,0
1233000,1225750,197388,0.277226,-0.033750117,0.4714321,0
1253000,1245500,197388,0.277226,-0.033750117,0.4714321,0
1277000,1268500,197388,0.277226,-0.033750117,0.4714321,0
1300000,1291400,197388,0.277226,-0.033750117,0.47143212,0
1320000,1311500,197388,0.277226,-0.033750117,0.4714321,0
1340000,1331500,197388,0.277226,-0.033750117,0.4714321,0
1360000,1352000,197388,0.277226,-0.033750117,0.47143212,0
1384000,1374250,197388,0.277226,-0.033750117,0.4714321,0
1405000,1396250,197388,0.277226,-0.033750117,0.4714321,0
1429000,1419250,197388,0.277226,-0.033750117,0.4714321,0
1456000,1445200,197388,0.277226,-0.033750117,0.47143212,0
1477000,1467500,197388,0.277226,-0.033750117,0.4714321,0
1501000,1491400,197388,0.277226,-0.033750117,0.47143212,0
1528000,1517000,197388,0.277226,-0.033750117,0.47143212,0
1553000,1541833,197388,0.277226,-0.033750117,0.47143215,0
1579000,1567800,197388,0.277226,-0.033750117,0.47143212,0
1600000,1593000,197388,0.277226,-0.033750117,0.4714321,0
1624000,1613000,197388,0.277226,-0.033750117,0.47143212,0
1644000,1635000,197388,0.277226,-0.033750117,0.4714321,0
1665000,1656600,197388,0.277226,-0.033750117,0.47143212,0
1688000,1680333,197388,0.27722603,-0.033750117,0.4714321,0
1708000,1699800,197388,0.277226,-0.033750117,0.47143212,0
1732000,1722750,197388,0.277226,-0.033750117,0.4714321,0
1752000,1745000,197388,0.277226,-0.033750117,0.4714321,0
1773000,1767333,197388,0.27722603,-0.033750117,0.4714321,0
1796000,1787800,197388,0.277226,-0.033750117,0.47143212,0
1819000,1809000,197388,0.277226,-0.033750117,0.4714321,0
1840000,1832250,197388,0.277226,-0.033750117,0.4714321,0
1861000,1852666,197388,0.27722603,-0.033750117,0.4714321,0
1884000,1877250,197388,0.277226,-0.033750117,0.4714321,0
1905000,1898500,197388,0.277226,-0.033750117,0.4714321,0
1927000,1919800,197388,0.277226,-0.033750117,0.47143212,0
1953000,1942750,197388,0.277226,-0.033750117,0.4714321,0
1976000,1968200,197388,0.277226,-0.033750117,0.47143212,0
1996000,1988400,197388,0.277226,-0.033750117,0.47143212,0
2016000,2009250,197388,0.277226,-0.033750117,0.4714321,0
2036000,2028500,197388,0.277226,-0.033750117,0.4714321,0
2056000,2048000,197388,0.277226,-0.033750117,0.47143212,0
2077000,2068200,197388,0.277226,-0.033750117,0.47143212,0
2100000,2089800,197388,0.277226,-0.033750117,0.47143212,0
2120000,2112000,197388,0.27722603,-0.033750117,0.4714321,0
2144000,2135500,197388,0.277226,-0.033750117,0.4714321,0
2169000,2157000,197388,0.277226,-0.033750117,0.47143212,0
2193000,2181400,197388,0.277226,-0.033750117,0.47143212,0
2216000,2207200,197388,0.277226,-0.033750117,0.47143212,0
2236000,2228250,197388,0.277226,-0.033750117,0.4714321,0
2256000,2250666,197388,0.27722603,-0.033750117,0.4714321,0
