timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11032000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
15999000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
37019000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
39955000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40011000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40060000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40116000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40164000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40214000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40268000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40316000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40363000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40415000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40464000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40521000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40560000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40619000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40663000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40717000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40767000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40814000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40865000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40919000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
40960000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41016000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41064000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41068000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41127000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41176000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41224000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41275000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41319000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41377000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41423000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41468000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41527000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41568000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41620000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41668000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41728000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41768000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41824000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41875000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
41923000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
