timestamp,load,ram_usage
508000,0.0,0.7328183
1012000,0.0,0.7328353
1508000,0.0,0.73269975
2008000,0.0,0.7329759
2511000,0.0,0.7328262
3012000,0.0,0.7326604
3507000,0.0,0.73265225
4007000,0.0,0.7325713
4508000,0.04,0.73253447
5011000,0.0,0.7324852
5507000,0.0,0.7324795
6012000,0.0,0.7323638
6508000,0.0,0.7323733
7008000,0.0,0.73230535
7512000,0.0,0.7323182
8007000,0.0,0.73200935
8507000,0.0,0.73247564
9008000,0.0,0.73197544
9507000,0.0,0.73200464
10012000,0.0,0.73177075
10509000,0.0,0.7317766
11007000,0.0,0.7320736
11507000,0.0,0.7320618
12009000,0.0,0.73203415
12512000,0.0,0.732031
13008000,0.0,0.7320997
13507000,0.0,0.7321132
14008000,0.0,0.7323493
14507000,0.0,0.7323423
15010000,0.02,0.73216105
15507000,0.0,0.7321118
16012000,0.0,0.73211
16508000,0.0,0.73234624
17011000,0.0,0.7323726
17508000,0.0,0.732372
18008000,0.02,0.73239505
18510000,0.0,0.73232365
19007000,0.0,0.7320014
19508000,0.0,0.73193055
20011000,0.0,0.73193115
20507000,0.0,0.7319141
21012000,0.0,0.73181826
21507000,0.0,0.73166645
22007000,0.0,0.7315646
22508000,0.0,0.731633
23008000,0.0,0.73154354
23508000,0.0,0.73147464
24010000,0.0,0.73152393
24507000,0.0,0.7309044
25008000,0.0,0.73104525
25508000,0.0,0.73101866
26007000,0.0,0.73102444
26508000,0.0,0.7310225
27007000,0.0,0.73102057
27508000,0.0,0.73097694
28008000,0.0,0.73087853
28508000,0.0,0.730987
29008000,0.0,0.7309064
29507000,0.0,0.7308282
30007000,0.04,0.7309139
30507000,0.0,0.7309122
31008000,0.0,0.7306513
31508000,0.0,0.7306856
32009000,0.0,0.72928834
32508000,0.04,0.72764313
33007000,0.02,0.7270331
33508000,0.0,0.72678554
34008000,0.0,0.72705066
34507000,0.02,0.7268589
35007000,0.0,0.7268217
35509000,0.0,0.72682226
36007000,0.0,0.7267528
36507000,0.0,0.72674143
37008000,0.0,0.7266994
37507000,0.0,0.7269057
38007000,0.0,0.7270911
38507000,0.0,0.72751766
39012000,0.0,0.72777843
39509000,0.0,0.72738665
40007000,0.0,0.7277486
40507000,0.0,0.7275979
41008000,0.0,0.72765815
41508000,0.0,0.72750866
42007000,0.0,0.72776616
42508000,0.0,0.72747785
