gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
0.0,0.0,0.0,0.0,1.7099117547169811e-07,-9.797073,0.277226012240566,-0.033750117,0.4714321
0.0,0.0,0.0,0.0,1.7099119481132076e-07,-9.797073481132076,0.2772260209787736,-0.033750117,0.4714321
0.0,0.0,0.0,0.0,1.7099121e-07,-9.797075,0.277226026861942,-0.033750117,0.47143210095167976
0.0,0.0,0.0,0.0,1.7099121e-07,-9.797075,0.2772260215448113,-0.033750117,0.4714321056367925
0.0,0.0,0.0,0.0,1.7099121e-07,-9.797075,0.2772260128066037,-0.033750117,0.47143211146226416
0.0,0.0,0.0,0.0,1.7099121e-07,-9.797075,0.2772260045010354,-0.033750117,0.47143211671088353
0.0,0.0,0.0,0.0,1.7099120849056603e-07,-9.797074849056603,0.277226,-0.033750117,0.47143211688679243
0.0,0.0,0.0,0.0,1.7099119084905661e-07,-9.79707308490566,0.277226,-0.033750117,0.47143211106132077
0.0,0.0,0.0,0.0,1.7099121e-07,-9.797075,0.277226,-0.033750117,0.471432105242752
0.0,0.0,0.0,0.0,1.7099121e-07,-9.797075,0.277226,-0.033750117,0.47143210012482745
0.0,0.0,0.0,0.0,1.7099117226415094e-07,-9.797073113207546,0.277226,-0.033750117,0.4714321
0.0,0.0,0.0,0.0,1.7099120641509432e-07,-9.797074820754716,0.277226,-0.033750117,0.4714321
0.0,0.0,0.0,0.0,1.709911924528302e-07,-9.797073245283018,0.277226,-0.033750117,0.4714321
0.0,0.0,0.0,0.0,1.7099120688679244e-07,-9.797074688679245,0.277226,-0.033750117,0.47143210407754255
0.0,0.0,0.0,0.0,1.686519613207547e-07,-9.66304562264151,0.277226,-0.033750117,0.4714321097169811
0.0,0.0,0.0,0.0,1.6212372688679248e-07,-9.289005610849058,0.277226,-0.033750117,0.47143211554245285
0.0,0.0,0.0,0.0,1.625368591509434e-07,-9.31267641981132,0.277226267147607,-0.03374987764872293,0.4714319742745053
0.0,0.0,0.0,0.0,1.656119521698113e-07,-9.488865778301887,0.27722688838443393,-0.033749321050707486,0.4714316380424528
0.0,-0.00018089400226415018,-3.1571955849056476e-12,0.0,1.6832159509433962e-07,-9.644117188679244,0.2772276078301887,-0.03374867646226408,0.47143124773584905
0.00017210054382075474,-0.0007826178143867926,1.6896175922169817e-11,0.0,1.7047576797169812e-07,-9.76754158254717,0.277229222851185,-0.03374765280686258,0.4714303603077542
0.0005929303100943376,-0.0017184930537735808,1.0427211362264102e-10,0.0,1.7190479132075471e-07,-9.849418811320755,0.2772356801886792,-0.03374457956132074,0.47142678497641505
0.0009534621275471695,-0.003212124678301885,-1.4126048792452777e-10,0.0,1.7262806806603774e-07,-9.890859754716981,0.2772446747169811,-0.03374043240801883,0.4714218012853773
0.0009195444932075486,-0.004577622483018863,-5.317579486792436e-10,0.0,1.7290983452830187e-07,-9.907004377358492,0.27725366924528305,-0.03373628525471693,0.4714168175943396
0.0005250950296226427,-0.005333860067924527,-9.15078975471697e-10,0.0,1.7299756150943396e-07,-9.912030877358491,0.27726496044822824,-0.03373306303137363,0.47141041755539576
0.00013818288207547152,-0.005848905169811321,-8.380335820754713e-10,0.0,1.730480129245283e-07,-9.914921264150944,0.2772786773820755,-0.03373081771226411,0.47140252158018864
0.0,-0.00636394988207547,-3.3613935495283154e-10,0.0,1.731273433490566e-07,-9.919466405660376,0.27729280123820754,-0.03372873627122638,0.47139437465801887
0.0,-0.006878995943396226,-1.200611216981132e-10,0.0,1.732370503773585e-07,-9.92575203773585,0.2773088671587667,-0.033727511715508446,0.47138501770041413
-0.00030525860971697736,-0.007292288811320754,-6.331117896698051e-10,0.0,1.7338221018867927e-07,-9.934069334905661,0.27732915029481137,-0.03372814789622636,0.4713730331367924
-0.0009848672258490556,-0.0071779735754717,-1.275903013207548e-09,0.0,1.735567283018868e-07,-9.94406791509434,0.2773519366273585,-0.033729888547169774,0.4713594889150943
-0.0014999125377358458,-0.006573737315566039,-1.5025520627358387e-09,0.0,1.736919670754717e-07,-9.951816136792454,0.27737454181632537,-0.03373203415036813,0.47134602293200645
-0.0019395854528301878,-0.006316214766037736,-2.014935257547177e-09,0.0,1.737964524528302e-07,-9.957802905660378,0.2773961347641509,-0.03373644265094337,0.4713329941509434
-0.002130529,-0.005858954,-2.7956858749999996e-10,-0.00089782575,1.739580525e-07,-9.96706225,0.27741618312499994,-0.03374430412499995,0.4713206325
-0.002130529086792453,-0.004944435122641511,-4.3155064792452715e-10,-0.003851051395283014,1.741015566037736e-07,-9.975283797169812,0.27743623148584906,-0.03375216559905658,0.4713082708490566
-0.0021305294,-0.004478382868867925,-5.759699683018872e-10,-0.0047884043,1.741823529245283e-07,-9.97991395518868,0.27745556531482973,-0.03376012434921762,0.47129632148446843
-0.00209033066792453,-0.0042208599622641525,-2.0570332716981334e-10,-0.004788404164150943,1.742631983018868e-07,-9.984546264150943,0.2774717798113207,-0.03376850776415091,0.47128617198113204
-0.001769997222169813,-0.003900525969339625,1.2105422330188675e-10,-0.004788403506132076,1.7434397849056603e-07,-9.989173976415094,0.2774875726650943,-0.03377694858136789,0.47127626576650944
-0.0010652646660377358,-0.003173182021698113,1.0966152632075456e-10,-0.004788404223584905,1.744177174528302e-07,-9.993399830188679,0.27750311839887254,-0.03378526506138974,0.4712665136960424
-0.0010652643207547169,-0.0028880224561320784,-1.4742440457547157e-10,-0.0047884034466981135,1.7442094382075473e-07,-9.99358437735849,0.27751597949292445,-0.033792230778301804,0.47125843620283014
-0.0010652647,-0.0021305294,-1.7635681415094349e-10,-0.0047884043,1.7446778509433963e-07,-9.996267245283018,0.2775267711792453,-0.03379815528301884,0.47125164952830184
-0.0010652647,-0.0021305294,-3.9192039386793135e-11,-0.0047884043,1.7382127117924528e-07,-9.959226066037736,0.277537562865566,-0.03380407978773577,0.4712448628537736
-0.0010652645094339623,-0.0021305290188679245,-3.718474523584906e-11,-0.004788404014150943,1.5320720018867928e-07,-8.778126443396228,0.2775475827594339,-0.033809528249194636,0.4712385663057984
-0.0008203039915094355,-0.0021305293679245284,2.237631466273568e-10,-0.004788404275943396,1.5580016127358487e-07,-8.92669021698113,0.2775552691273585,-0.03381353738679244,0.47123375166273584
-0.00032661410301886956,-0.0018943618490566045,5.441447830188669e-10,-0.004788403501886793,1.6717635943396224e-07,-9.57850096226415,0.2775628364150943,-0.03381747307547162,0.47122901264150946
-3.894244858490569e-05,-0.0014094654971698113,2.4189593405660387e-10,-0.004788404168396226,1.740469375e-07,-9.972155363207547,0.27757040370283015,-0.03382140876415087,0.471224273620283
0.0,-0.0011130005688679257,1.7653602283019727e-11,-0.0047884043,1.76730955e-07,-10.12593825471698,0.27757737079866546,-0.03382493801109064,0.4712199202736999
0.0,-0.0010652647,-1.8592374e-11,-0.0047884043,1.7716231740566038e-07,-10.150652971698113,0.27758418295990567,-0.033828362338443344,0.47121566648584906
0.0,-0.0010652645490566038,-1.8592372490566038e-11,-0.004788403620754717,1.7717561245283019e-07,-10.151415,0.2775909841981132,-0.03383177926886789,0.47121141971698105
0.0,-0.0010652645,-1.8592372e-11,-0.0047884038330188675,1.7716055537735848e-07,-10.150551849056603,0.27759640717774964,-0.03383457185209387,0.47120802665537276
0.0,-0.0010652645,-1.8592372e-11,-0.004788403586792453,1.771259425471698e-07,-10.148568924528302,0.2776004966981132,-0.0338367603820754,0.4712054595518868
0.0,-0.0005414256905660407,-9.449660768867977e-12,-0.0047884034,1.7708552650943397e-07,-10.146254004716981,0.2776042366509434,-0.03383879055896223,0.47120310897405654
0.0,-0.00010049664150943416,-1.7539973584905696e-12,-0.0047884039603773585,1.7661582716981132e-07,-10.119341943396226,0.2776078421283939,-0.033840799740681084,0.47120084025080533
