gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
0.0,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.277226,-0.033750117,0.4714321
0.0,0.0,0.0,0.0,1.7099121e-07,-9.797075,0.277226,-0.033750117,0.4714321048292683
0.0,0.0,0.0,0.0,1.6810795e-07,-9.631876,0.277226,-0.033750117,0.47143211085365855
0.0,0.0,0.0,0.0,1.6041913e-07,-9.1913395,0.277226,-0.033750117,0.4714321168780488
0.0,0.0,0.0,0.0,1.6326064e-07,-9.354146,0.2772263584512195,-0.03374979584512196,0.47143192553658536
0.0,0.0,0.0,0.0,1.6656182e-07,-9.543289,0.27722710246341464,-0.033749129246341464,0.47143152190243903
0.0,-0.00026631617,-4.6480935e-12,0.0,1.691526e-07,-9.6917305,0.2772278464756098,-0.03374846264756098,0.4714311182682927
0.00026631617,-0.0010652647,2.8690484e-11,0.0,1.7120013e-07,-9.809044,0.2772299763414634,-0.03374720946341463,0.47142994536585364
0.00079894846,-0.0021305294,1.5194668e-10,0.0,1.7234927e-07,-9.874886,0.27723927800000003,-0.033742920700000005,0.4714247915
0.0010652647,-0.0039947424,-3.5341852e-10,0.0,1.728298e-07,-9.902418,0.2772485796585366,-0.03373863193658537,0.47141963763414635
0.00079894846,-0.005060006,-6.793492e-10,0.0,1.7297607e-07,-9.9108,0.2772578813170732,-0.033734343173170735,0.4714144837682927
0.0002663161,-0.0055926396,-1.1378328e-09,0.0,1.7301787e-07,-9.913194,0.277271649902439,-0.03373185335609756,0.4714065751707317
0.0,-0.00612527,-5.147207e-10,0.0,1.7308052e-07,-9.916784,0.2772862560365854,-0.033729700841463414,0.47139815006097563
0.0,-0.006657903,-1.1620233e-10,0.0,1.7318501e-07,-9.92277,0.27730086217073174,-0.03372754832682927,0.4713897249512195
0.0,-0.007190536,-1.2549851e-10,0.0,1.7331038e-07,-9.929954,0.2773201469146342,-0.03372746012682927,0.47137838475609756
-0.00079894846,-0.007456852,-1.4540666e-09,0.0,1.7349838e-07,-9.940725,0.2773437113170732,-0.03372926021463415,0.4713643780487805
-0.0013315806,-0.006657903,-9.43652e-10,0.0,1.7366554e-07,-9.950302,0.2773672757195122,-0.033731060302439025,0.4713503713414634
-0.001864213,-0.0063915877,-2.7121119e-09,0.0,1.7374916e-07,-9.955093,0.2773902669512195,-0.033734141731707315,0.47133661219512196
-0.002130529,-0.00612527,-2.4875443e-10,0.0,1.7391626e-07,-9.964668,0.27741099989024387,-0.033742271646341464,0.4713238284390244
-0.002130529,-0.005060006,-3.7201106e-10,-0.003591303,1.7408343e-07,-9.974245,0.2774317328292683,-0.033750401560975606,0.47131104468292684
-0.0021305294,-0.004527375,-6.464109e-10,-0.0047884043,1.7416697e-07,-9.9790325,0.2774524657682927,-0.033758531475609754,0.47129826092682925
-0.0021305294,-0.0042610588,-2.6350122e-10,-0.0047884043,1.7425059e-07,-9.983824,0.27746931458536583,-0.03376719017317073,0.47128771831707317
-0.0018642128,-0.0039947415,1.1940982e-10,-0.0047884034,1.7433412e-07,-9.988609,0.27748564670731707,-0.033775919213414635,0.4712774738414634
-0.0010652647,-0.0031957938,1.3335436e-10,-0.0047884043,1.7441772e-07,-9.9934,0.2775019788292683,-0.03378464825365853,0.4712672293658537
-0.0010652643,-0.0029294773,-1.4569457e-10,-0.0047884034,1.7441769e-07,-9.993398,0.27751540042682926,-0.03379191287804878,0.47125880036585366
-0.0010652647,-0.0021305294,-1.790332e-10,-0.0047884043,1.744804e-07,-9.99699,0.2775265606097561,-0.03379803968292683,0.47125178195121953
-0.0010652647,-0.0021305294,-3.718475e-11,-0.0047884043,1.7381181e-07,-9.958684,0.2775377207926829,-0.033804166487804876,0.4712447635365854
-0.0010652645,-0.002130529,-3.7184745e-11,-0.004788404,1.5218717e-07,-8.719683,0.27754807097560974,-0.033809793682926824,0.4712382595121951
-0.00079894846,-0.0021305294,2.4651245e-10,-0.0047884043,1.5611514e-07,-8.944737,0.2775558966585366,-0.03381386376097561,0.47123335867073174
-0.0002663161,-0.0018642128,5.821404e-10,-0.0047884034,1.6858843e-07,-9.659407,0.2775637223414634,-0.033817933839024386,0.4712284578292683
0.0,-0.0013315806,1.8362202e-10,-0.0047884043,1.7498182e-07,-10.02572,0.27757154802439027,-0.03382200391707317,0.4712235569878049
0.0,-0.0010652647,-1.8592374e-11,-0.0047884043,1.7711295e-07,-10.147825,0.2775786424390244,-0.0338255787902439,0.47121912604878047
0.0,-0.0010652647,-1.8592374e-11,-0.0047884043,1.7717562e-07,-10.151415,0.2775856759146342,-0.03382911239634146,0.4712147342682927
0.0,-0.0010652645,-1.8592372e-11,-0.0047884034,1.7717561e-07,-10.151415,0.2775927093902439,-0.03383264600243902,0.47121034248780486
