timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5008000,0.0,0.0,0.0,1
5102000,0.0,0.0,0.0,1
5925000,0.0,0.0,0.0,1
6942000,0.0,0.0,0.0,1
7970000,0.0,0.0,0.0,1
8981000,0.0,0.0,0.0,1
9993000,0.0,0.0,0.0,1
11005000,0.0,0.0,0.0,1
12010000,0.0,0.0,0.0,1
12922000,0.0,0.0,0.0,1
13938000,0.0,0.0,0.0,1
14946000,0.0,0.0,0.0,1
15954000,0.0,0.0,0.0,1
16977000,0.0,0.0,0.0,1
17982000,0.0,0.0,0.0,1
18986000,0.0,0.0,0.0,1
19192000,0.0,0.0,0.0,1
47974000,0.0,0.0,0.0,1
48074000,0.0,0.0,0.0,1
48881000,0.0,0.0,0.0,1
49897000,0.0,0.0,0.0,1
