timestamp,rtl_time_s,rtl_limit_fraction
11101000,0.0,0.0
12105000,0.10738856,0.000119320626
13117000,0.14563788,0.00016181987
14133000,0.21771395,0.00024190442
15153000,0.19917585,0.0002213065
16178000,0.118917674,0.00013213075
17204000,0.09531998,0.00010591109
18213000,0.068791635,7.643516e-05
19244000,0.00024790113,2.7544573e-07
20253000,0.048147276,5.3496977e-05
21306000,0.50084066,0.0005564896
22306000,0.76038945,0.0008448772
23325000,0.8593431,0.0009548257
24344000,0.78233916,0.00086926576
25362000,0.7544069,0.00083823
26368000,0.8221107,0.0009134564
27381000,0.8307077,0.00092300866
28432000,0.8660209,0.0009622455
29457000,0.86707807,0.0009634201
30466000,0.8425524,0.0009361694
31473000,0.8467855,0.00094087276
32480000,0.91061336,0.0010117927
33498000,0.926157,0.0010290634
34517000,1.0574746,0.0011749718
35537000,1.1053284,0.0012281428
36548000,1.1283222,0.0012536914
37549000,1.1872736,0.0013191929
38566000,1.2239671,0.0013599636
39581000,1.2459277,0.0013843642
40584000,1.1981264,0.0013312516
41598000,1.247367,0.0013859634
42625000,1.3156592,0.0014618436
43626000,1.3681023,0.0015201138
44630000,1.4145331,0.0015717036
45649000,0.98864305,0.0010984924
46666000,0.6839974,0.0007599972
47677000,0.721208,0.00080134225
48693000,0.6894388,0.0007660432
49707000,0.6679405,0.0007421561
50714000,0.005822423,6.469359e-06
