timestamp,speed_xy,speed_up,speed_down,want_takeoff
11902000,5.0,3.0,1.0,0
11921000,5.0,3.0,1.0,0
12902000,5.0,3.0,1.0,0
13898000,5.0,3.0,1.0,0
14906000,5.0,3.0,1.0,0
15898000,5.0,3.0,1.0,0
16501000,5.0,3.0,1.0,0
44760000,5.0,3.0,1.0,0
44791000,5.0,3.0,1.0,0
45762000,5.0,3.0,1.0,0
46771000,5.0,3.0,1.0,0
47754000,5.0,3.0,1.0,0
48761000,5.0,3.0,1.0,0
49741000,5.0,3.0,1.0,0
50764000,5.0,3.0,1.0,0
