gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.056991655,-0.04101269,-1.8978755e-08,0.0,1.6957046e-07,-9.715671,32033000,2_5
0.06364955,-0.046339005,-2.114044e-08,0.0,1.6957044e-07,-9.715671,32040000,2_5
0.0695085,-0.050333742,9.17498e-09,0.0,1.6957044e-07,-9.715671,32045000,2_5
0.07323693,-0.052197956,2.3291946e-08,0.0,1.6957046e-07,-9.715671,32049000,2_5
0.07590009,-0.053263225,1.9401927e-08,0.0,1.6959133e-07,-9.716867,32056000,2_5
0.08042747,-0.052996907,6.701421e-08,0.0,1.696749e-07,-9.721656,32068000,2_5
0.08069378,-0.04900217,5.2101615e-08,0.0,1.6980029e-07,-9.72884,32076000,2_5
0.07856325,-0.04394217,4.9470994e-08,0.0,1.6990471e-07,-9.734823,32084000,2_5
0.07456851,-0.04261058,-4.4244015e-08,0.0,1.7007186e-07,-9.7444,32092000,2_5
0.072438,-0.046871644,-1.3699247e-07,0.0,1.7015549e-07,-9.749191,32096000,2_5
0.070041135,-0.056725327,-2.7636548e-07,0.0,1.70239e-07,-9.753977,32101000,2_5
0.06684534,-0.077231675,-6.753354e-07,0.0,1.7036437e-07,-9.76116,32108000,2_5
0.059388492,-0.14594123,-1.1584652e-06,0.0,1.7067778e-07,-9.779117,32120000,2_5
0.05592639,-0.18588865,-1.681892e-06,0.0,1.7078227e-07,-9.785105,32124000,2_5
0.0511327,-0.2479403,-6.5702e-07,0.0,1.7088674e-07,-9.791088,32132000,2_5
0.04900216,-0.27537084,-6.4842e-07,0.0,1.7092849e-07,-9.793482,32137000,2_5
0.046871644,-0.3009372,-7.717073e-07,0.0,1.7097031e-07,-9.795877,32141000,2_5
0.04500743,-0.32011205,-4.9217556e-07,0.0,1.7099121e-07,-9.797075,32145000,2_5
0.043409523,-0.33182988,-3.5209078e-07,0.0,1.7099119e-07,-9.797073,32152000,2_5
0.041811638,-0.33609098,-4.2306644e-07,0.0,1.7101208e-07,-9.79827,32156000,2_5
0.040480047,-0.33209625,-9.929827e-08,0.0,1.7107475e-07,-9.801861,32160000,2_5
0.039148476,-0.32170993,-1.2872647e-08,0.0,1.7115835e-07,-9.806652,32164000,2_5
0.037550572,-0.30706254,1.4428476e-08,0.0,1.7122102e-07,-9.810242,32168000,2_5
0.036219,-0.28895298,8.533852e-08,0.0,1.7126283e-07,-9.812637,32172000,2_5
0.03515373,-0.26818037,1.4350329e-07,0.0,1.713046e-07,-9.815032,32176000,2_5
0.034088463,-0.24421187,1.8137017e-07,0.0,1.7134639e-07,-9.817425,32181000,2_5
0.03302321,-0.21811292,2.5849565e-07,0.0,1.7138817e-07,-9.8198185,32185000,2_5
0.03169162,-0.1944108,1.6070186e-07,0.0,1.7140907e-07,-9.821015,32189000,2_5
0.030093722,-0.17417073,1.0722384e-07,0.0,1.7140907e-07,-9.821015,32193000,2_5
0.028495824,-0.1536644,1.1025311e-07,0.0,1.7140906e-07,-9.821015,32200000,2_5
0.024767399,-0.12090753,3.0491133e-08,0.0,1.7140907e-07,-9.821015,32208000,2_5
0.023435822,-0.11398332,1.509595e-09,0.0,1.7140907e-07,-9.821015,32212000,2_5
0.022104241,-0.10998857,-2.1305546e-08,0.0,1.7140907e-07,-9.821015,32216000,2_5
0.020506345,-0.10839066,-4.870178e-08,0.0,1.7140907e-07,-9.821015,32220000,2_5
0.018908445,-0.10918961,-6.509925e-08,0.0,1.7140903e-07,-9.821014,32225000,2_5
0.016777916,-0.1126517,-1.2617218e-07,0.0,1.7140906e-07,-9.821015,32232000,2_5
0.012783175,-0.121173844,-8.2542996e-08,0.0,1.7140907e-07,-9.821015,32240000,2_5
0.0114515945,-0.12357069,-6.615408e-08,0.0,1.7142997e-07,-9.822214,32244000,2_5
0.008522116,-0.12516858,-5.7741918e-08,0.0,1.7149263e-07,-9.825804,32253000,2_5
0.007190535,-0.121972784,-6.022759e-08,0.0,1.7149263e-07,-9.825804,32260000,2_5
0.004261058,-0.10359697,-3.942754e-08,0.0,1.715135e-07,-9.827001,32272000,2_5
0.0031957934,-0.08894957,-2.9520244e-08,0.0,1.7155531e-07,-9.829395,32277000,2_5
0.002130529,-0.071905345,-1.8040401e-08,0.0,1.715762e-07,-9.830592,32284000,2_5
0.0010652645,-0.053529534,-2.2778943e-08,0.0,1.715762e-07,-9.830592,32289000,2_5
0.0,-0.03488741,-1.6094033e-08,0.0,1.715762e-07,-9.830592,32296000,2_5
-0.00079894846,-0.017576868,-1.6566167e-08,0.0,1.7159711e-07,-9.831791,32300000,2_5
-0.002130529,0.0053263223,-5.486415e-09,0.0,1.7163887e-07,-9.834184,32309000,2_5
-0.0042610588,0.02263687,-4.7350963e-09,0.0,1.7157622e-07,-9.830592,32320000,2_5
-0.0058589545,0.026631612,8.680202e-09,0.0,1.715762e-07,-9.830592,32332000,2_5
-0.007723167,0.021837924,1.3738547e-08,0.0,1.7163892e-07,-9.834186,32340000,2_5
-0.0085221175,0.01837581,1.5049336e-08,0.0,1.7165979e-07,-9.835382,32344000,2_5
-0.009853696,0.010918962,1.4375428e-08,0.0,1.7165979e-07,-9.835382,32352000,2_5
-0.010386328,0.007456852,1.34402685e-08,0.0,1.7165979e-07,-9.835382,32356000,2_5
-0.0114515945,0.0034621095,5.7580083e-09,0.0,1.7172246e-07,-9.838972,32364000,2_5
-0.011984227,0.0034621095,6.751037e-10,0.0,1.7174334e-07,-9.840169,32368000,2_5
-0.012516859,0.004527375,-3.5617647e-09,0.0,1.7174334e-07,-9.840169,32372000,2_5
-0.0127831735,0.006924219,-9.477565e-09,0.0,1.7174332e-07,-9.840169,32377000,2_5
-0.01304949,0.012250543,-2.738755e-08,0.0,1.7176427e-07,-9.841368,32385000,2_5
-0.013848438,0.027963191,-3.3910222e-08,0.0,1.7182691e-07,-9.844957,32396000,2_5
-0.013848438,0.036218997,-6.606033e-08,0.0,1.7182694e-07,-9.844959,32400000,2_5
-0.013848438,0.043409526,-3.2434908e-08,0.0,1.7182694e-07,-9.844959,32404000,2_5
-0.013848438,0.04900217,-2.4961198e-08,0.0,1.7182694e-07,-9.844959,32408000,2_5
-0.014114756,0.05406218,-1.8064178e-08,0.0,1.7182694e-07,-9.844959,32412000,2_5
-0.014647388,0.058323227,-9.431543e-09,0.0,1.7182694e-07,-9.844959,32416000,2_5
-0.014913704,0.06444852,-1.2114404e-08,0.0,1.7184783e-07,-9.846155,32424000,2_5
-0.014913702,0.06498113,3.7820165e-09,0.0,1.7191049e-07,-9.849746,32433000,2_5
-0.014913702,0.06338324,1.1035636e-08,0.0,1.7191049e-07,-9.849746,32440000,2_5
-0.014913704,0.058323227,1.4257175e-08,0.0,1.7184783e-07,-9.846155,32448000,2_5
-0.014913704,0.055660076,1.4210612e-08,0.0,1.7182694e-07,-9.844959,32452000,2_5
-0.014913704,0.05299691,1.4164186e-08,0.0,1.7182694e-07,-9.844959,32456000,2_5
-0.014913704,0.050333746,1.4117705e-08,0.0,1.7182694e-07,-9.844959,32460000,2_5
-0.014913704,0.048203215,1.1432694e-08,0.0,1.7182694e-07,-9.844959,32464000,2_5
-0.014913704,0.04527374,7.4097977e-09,0.0,1.7182694e-07,-9.844959,32472000,2_5
-0.014913704,0.044741116,3.4287064e-09,0.0,1.7182694e-07,-9.844959,32476000,2_5
-0.014913704,0.044741116,7.8087975e-10,0.0,1.7182694e-07,-9.844959,32480000,2_5
-0.014913704,0.045806378,-3.1722818e-09,0.0,1.7182694e-07,-9.844959,32488000,2_5
-0.014913702,0.047137953,-5.796881e-09,0.0,1.7180601e-07,-9.84376,32493000,2_5
-0.014913704,0.049534798,-1.4029541e-08,0.0,1.7176427e-07,-9.841368,32501000,2_5
-0.014647388,0.052996915,-4.2291575e-08,0.0,1.7174334e-07,-9.840169,32509000,2_5
-0.014114754,0.056459017,-5.1640384e-08,0.0,1.7174334e-07,-9.840169,32516000,2_5
-0.013848438,0.059122175,-2.9666484e-08,0.0,1.7174334e-07,-9.840169,32520000,2_5
-0.013582122,0.060453754,-1.0340035e-08,0.0,1.7174332e-07,-9.840169,32525000,2_5
-0.01304949,0.0609864,-1.5366416e-08,0.0,1.7172246e-07,-9.838972,32533000,2_5
-0.012516857,0.061252706,-2.2903318e-08,0.0,1.7168067e-07,-9.836578,32540000,2_5
-0.011984227,0.06072008,-1.4082538e-08,0.0,1.7165979e-07,-9.835382,32544000,2_5
-0.0114515945,0.058323227,9.233691e-10,0.0,1.7165979e-07,-9.835382,32552000,2_5
-0.010918962,0.056459025,-2.2534858e-09,0.0,1.7165979e-07,-9.835382,32556000,2_5
-0.010652645,0.05459481,2.7259688e-09,0.0,1.7165979e-07,-9.835382,32560000,2_5
-0.010652645,0.052996915,6.598904e-09,0.0,1.7165979e-07,-9.835382,32564000,2_5
-0.010386328,0.04926848,2.940358e-09,0.0,1.7159711e-07,-9.831791,32572000,2_5
-0.009853696,0.0479369,-3.3006005e-09,0.0,1.715762e-07,-9.830592,32577000,2_5
-0.00958738,0.046871644,-1.2760965e-10,0.0,1.7155533e-07,-9.829395,32581000,2_5
-0.009321064,0.046072695,-7.375836e-09,0.0,1.7147177e-07,-9.824609,32597000,2_5
-0.007723167,0.04793691,-1.4672134e-08,0.0,1.7138817e-07,-9.8198185,32605000,2_5
-0.007456851,0.049002163,-6.14259e-09,0.0,1.7134639e-07,-9.817425,32612000,2_5
-0.007190536,0.05006744,-1.137246e-08,0.0,1.713046e-07,-9.815032,32616000,2_5
-0.006657903,0.051132694,-1.0549991e-08,0.0,1.712628e-07,-9.812635,32621000,2_5
-0.0063915863,0.052197956,-7.7180875e-09,0.0,1.7124191e-07,-9.811439,32628000,2_5
-0.0063915877,0.053263225,3.6223222e-10,0.0,1.7124191e-07,-9.811439,32636000,2_5
-0.0063915877,0.053263225,9.296256e-10,0.0,1.7124191e-07,-9.811439,32640000,2_5
-0.0063915877,0.052996915,1.492371e-09,0.0,1.7124191e-07,-9.811439,32644000,2_5
-0.0063915863,0.050866377,4.4339807e-09,0.0,1.7124191e-07,-9.811439,32656000,2_5
-0.007190535,0.047670584,1.3125541e-08,0.0,1.7117921e-07,-9.807847,32665000,2_5
-0.007456851,0.04580637,1.1674535e-08,0.0,1.7115833e-07,-9.80665,32672000,2_5
-0.007723167,0.04394217,1.5991981e-08,0.0,1.7115835e-07,-9.806652,32676000,2_5
-0.008255801,0.04261058,1.1973394e-08,0.0,1.7115835e-07,-9.806652,32680000,2_5
-0.0085221175,0.041545317,7.4392603e-09,0.0,1.7113746e-07,-9.805454,32684000,2_5
-0.0085221175,0.040746372,2.9807388e-09,0.0,1.7109566e-07,-9.803061,32688000,2_5
-0.0085221175,0.04021374,2.2149087e-09,0.0,1.7107476e-07,-9.801862,32692000,2_5
-0.008788434,0.0396811,5.7754934e-09,0.0,1.7107476e-07,-9.801862,32696000,2_5
-0.009321064,0.039414786,8.513214e-09,0.0,1.7109565e-07,-9.803059,32701000,2_5
-0.00958738,0.039414786,5.0615863e-09,0.0,1.7113746e-07,-9.805454,32705000,2_5
-0.00958738,0.039414786,6.879177e-10,0.0,1.7115833e-07,-9.80665,32712000,2_5
-0.00958738,0.039414786,6.8791783e-10,0.0,1.7115835e-07,-9.806652,32716000,2_5
-0.00958738,0.039414786,6.8791783e-10,0.0,1.7115835e-07,-9.806652,32720000,2_5
-0.00958738,0.0396811,-1.5851725e-10,0.0,1.7115835e-07,-9.806652,32724000,2_5
-0.00958738,0.04021374,-1.0003318e-09,0.0,1.7113746e-07,-9.805454,32728000,2_5
-0.00958738,0.040480047,-1.4455916e-10,0.0,1.7109566e-07,-9.803061,32732000,2_5
-0.00958738,0.040480047,7.0652395e-10,0.0,1.7107476e-07,-9.801862,32736000,2_5
-0.00958738,0.040480047,7.0652395e-10,0.0,1.7107476e-07,-9.801862,32740000,2_5
-0.00958738,0.040480047,7.0652395e-10,0.0,1.7107476e-07,-9.801862,32744000,2_5
-0.00958738,0.04021374,1.5529453e-09,0.0,1.7109566e-07,-9.803061,32748000,2_5
-0.009853696,0.0396811,5.964627e-09,0.0,1.7113746e-07,-9.805454,32752000,2_5
-0.010386327,0.03914847,9.477867e-09,0.0,1.7115833e-07,-9.80665,32757000,2_5
-0.010652645,0.03834952,8.471005e-09,0.0,1.7115833e-07,-9.80665,32764000,2_5
-0.010918962,0.037284255,1.3228006e-08,0.0,1.7115835e-07,-9.806652,32768000,2_5
-0.0114515945,0.036219,1.1128911e-08,0.0,1.7115835e-07,-9.806652,32772000,2_5
-0.011717911,0.03515373,7.895141e-09,0.0,1.7115835e-07,-9.806652,32776000,2_5
-0.011717911,0.034354776,3.7202883e-09,0.0,1.7117925e-07,-9.807848,32780000,2_5
-0.012516859,0.03302321,9.772869e-09,0.0,1.7122102e-07,-9.810242,32788000,2_5
-0.012783175,0.032224257,6.8274084e-09,0.0,1.7117925e-07,-9.807848,32792000,2_5
-0.012783175,0.03115899,2.8134142e-09,0.0,1.7115835e-07,-9.806652,32800000,2_5
-0.012783175,0.030626353,2.804118e-09,0.0,1.7115835e-07,-9.806652,32804000,2_5
-0.012783175,0.029827408,1.6553732e-09,0.0,1.7113746e-07,-9.805454,32812000,2_5
-0.01304949,0.029827408,3.168413e-09,0.0,1.7107476e-07,-9.801862,32820000,2_5
-0.013848438,0.029561087,4.3694954e-09,0.0,1.7107476e-07,-9.801862,32828000,2_5
-0.013848438,0.02902846,2.9653424e-09,0.0,1.7107476e-07,-9.801862,32832000,2_5
-0.013848438,0.028762143,1.7313581e-09,0.0,1.7109566e-07,-9.803061,32836000,2_5
-0.013848438,0.028762143,5.019802e-10,0.0,1.7113746e-07,-9.805454,32840000,2_5
-0.013848438,0.028762143,5.019802e-10,0.0,1.7117925e-07,-9.807848,32844000,2_5
-0.013848438,0.028495828,1.7266821e-09,0.0,1.7122102e-07,-9.810242,32848000,2_5
-0.013848438,0.027963195,2.9467637e-09,0.0,1.7124191e-07,-9.811439,32852000,2_5
-0.013848438,0.026631612,5.0748836e-09,0.0,1.712628e-07,-9.812635,32864000,2_5
-0.013848438,0.025832668,6.9049806e-09,0.0,1.713046e-07,-9.815032,32868000,2_5
-0.013848438,0.025300033,2.9002827e-09,0.0,1.7132551e-07,-9.816229,32872000,2_5
-0.013848438,0.023702133,4.101737e-09,0.0,1.7132551e-07,-9.816229,32880000,2_5
-0.013848438,0.023169503,2.8630842e-09,0.0,1.7132551e-07,-9.816229,32884000,2_5
-0.013848438,0.022370558,4.0784967e-09,0.0,1.7132551e-07,-9.816229,32888000,2_5
-0.013848438,0.021571606,4.0645567e-09,0.0,1.7134639e-07,-9.817425,32893000,2_5
-0.01304949,0.020240024,1.4639275e-10,0.0,1.7140907e-07,-9.821015,32904000,2_5
-0.012783175,0.01944108,2.0178503e-09,0.0,1.7140907e-07,-9.821015,32908000,2_5
-0.012783175,0.018908449,2.5995883e-09,0.0,1.7140907e-07,-9.821015,32912000,2_5
-0.012516859,0.018375812,9.117596e-10,0.0,1.7140907e-07,-9.821015,32916000,2_5
-0.011984227,0.0181095,-1.835299e-09,0.0,1.7142997e-07,-9.822214,32920000,2_5
-0.010918962,0.017310549,-8.3266066e-10,0.0,1.7149266e-07,-9.825806,32928000,2_5
-0.010652645,0.017044235,-2.699154e-10,0.0,1.7149266e-07,-9.825806,32932000,2_5
-0.010386328,0.016777914,-2.745635e-10,0.0,1.7149266e-07,-9.825806,32936000,2_5
-0.009853696,0.016245283,-8.5125657e-10,0.0,1.7149266e-07,-9.825806,32940000,2_5
-0.00958738,0.01597897,-2.885078e-10,0.0,1.7149266e-07,-9.825806,32944000,2_5
-0.009321064,0.01571265,-2.9315592e-10,0.0,1.7149266e-07,-9.825806,32948000,2_5
-0.008788434,0.015180021,-8.6984203e-10,0.0,1.7149266e-07,-9.825806,32952000,2_5
-0.008255801,0.014913704,-1.6546682e-09,0.0,1.7149266e-07,-9.825806,32956000,2_5
-0.007456851,0.014114754,3.1727274e-10,0.0,1.7151352e-07,-9.827002,32965000,2_5
-0.007190536,0.013848438,-4.970937e-10,0.0,1.7155533e-07,-9.829395,32969000,2_5
-0.0063915877,0.013848438,-1.909672e-09,0.0,1.7157622e-07,-9.830592,32980000,2_5
-0.0063915877,0.01304949,1.3625452e-09,0.0,1.7163892e-07,-9.834186,32988000,2_5
-0.0063915877,0.012783175,2.2310849e-10,0.0,1.7168068e-07,-9.836578,32996000,2_5
-0.0061252713,0.012783175,-9.1168e-10,0.0,1.7174334e-07,-9.840169,33004000,2_5
-0.0055926396,0.012516859,-1.5073622e-09,0.0,1.7174334e-07,-9.840169,33008000,2_5
-0.0053263223,0.011984227,9.095494e-11,0.0,1.7176427e-07,-9.841368,33012000,2_5
-0.0053263223,0.011717911,6.7734623e-10,0.0,1.7180605e-07,-9.843762,33016000,2_5
-0.0053263223,0.011451593,6.726981e-10,0.0,1.7182691e-07,-9.844957,33021000,2_5
-0.004527375,0.00958738,-2.179515e-11,0.0,1.7182694e-07,-9.844959,33037000,2_5
-0.004261058,0.008522116,1.6617867e-09,0.0,1.7182691e-07,-9.844957,33044000,2_5
-0.0039947424,0.007723167,7.967548e-10,0.0,1.7180605e-07,-9.843762,33048000,2_5
-0.0034621095,0.007456852,-8.8643526e-10,0.0,1.7176427e-07,-9.841368,33052000,2_5
-0.0031957938,0.007456852,-5.318126e-10,0.0,1.7174334e-07,-9.840169,33056000,2_5
-0.0031957938,0.007456852,1.3014663e-10,0.0,1.7174334e-07,-9.840169,33060000,2_5
-0.0031957934,0.007190535,4.0919515e-10,0.0,1.7174332e-07,-9.840169,33065000,2_5
-0.0031957931,0.006657903,8.2544455e-10,0.0,1.7174334e-07,-9.840169,33072000,2_5
-0.0031957938,0.0063915877,6.0802613e-10,0.0,1.7172246e-07,-9.838972,33076000,2_5
-0.0031957938,0.0063915877,1.11554245e-10,0.0,1.7165979e-07,-9.835382,33084000,2_5
-0.0031957938,0.0063915877,1.11554245e-10,0.0,1.7165979e-07,-9.835382,33088000,2_5
-0.0031957938,0.0063915877,1.11554245e-10,0.0,1.7165979e-07,-9.835382,33092000,2_5
-0.0031957938,0.0063915877,1.11554245e-10,0.0,1.7165979e-07,-9.835382,33100000,2_5
-0.0031957938,0.0063915877,1.11554245e-10,0.0,1.7165979e-07,-9.835382,33104000,2_5
-0.0031957938,0.0063915877,1.11554245e-10,0.0,1.7165979e-07,-9.835382,33108000,2_5
-0.0031957938,0.0063915877,1.11554245e-10,0.0,1.7165979e-07,-9.835382,33112000,2_5
-0.0034621095,0.0061252704,1.1707705e-09,0.0,1.7159708e-07,-9.831789,33124000,2_5
-0.0039947424,0.0055926396,3.0764278e-09,0.0,1.7155533e-07,-9.829395,33128000,2_5
-0.0042610588,0.0053263223,9.440541e-10,0.0,1.7151353e-07,-9.827002,33132000,2_5
-0.0042610588,0.005060006,4.665768e-10,0.0,1.7149266e-07,-9.825806,33136000,2_5
-0.004261058,0.004261058,1.2091568e-09,0.0,1.7147174e-07,-9.824607,33141000,2_5
-0.004261058,0.002396845,2.0277109e-09,0.0,1.7140903e-07,-9.821014,33153000,2_5
-0.004261058,0.0018642128,9.781934e-10,0.0,1.7140906e-07,-9.821015,33160000,2_5
-0.0042610588,0.0010652647,2.0044724e-09,0.0,1.7140907e-07,-9.821015,33164000,2_5
-0.0042610588,-6.6019323999999994e-18,3.7826284e-10,0.0,1.7140907e-07,-9.821015,33172000,2_5
-0.0042610588,0.0,0.0,0.0,1.7140907e-07,-9.821015,33176000,2_5
-0.004261058,0.0,0.0,0.0,1.7140903e-07,-9.821014,33181000,2_5
-0.004261058,0.0002663161,-4.681804e-10,0.0,1.7140906e-07,-9.821015,33188000,2_5
-0.0042610588,0.0010652647,-1.9672872e-09,0.0,1.7140907e-07,-9.821015,33192000,2_5
-0.004261058,0.0018642128,-1.1022518e-09,0.0,1.7140903e-07,-9.821014,33197000,2_5
-0.004261058,0.002396845,-9.0382396e-10,0.0,1.7138817e-07,-9.8198185,33204000,2_5
-0.0042610588,0.0029294777,-1.2727908e-09,0.0,1.713464e-07,-9.817425,33208000,2_5
-0.0042610588,0.0034621095,-6.961003e-10,0.0,1.7132551e-07,-9.816229,33212000,2_5
-0.0042610588,0.0039947424,-6.868045e-10,0.0,1.713046e-07,-9.815032,33216000,2_5
-0.004527375,0.0042610588,5.0728255e-11,0.0,1.7126283e-07,-9.812637,33220000,2_5
-0.005060006,0.0042610588,8.308942e-10,0.0,1.7124191e-07,-9.811439,33224000,2_5
-0.0055926386,0.004261058,5.471977e-10,0.0,1.7124191e-07,-9.811439,33236000,2_5
-0.0061252713,0.0042610588,1.3982889e-09,0.0,1.7124191e-07,-9.811439,33240000,2_5
-0.006657903,0.0039947424,1.0153792e-09,0.0,1.7124191e-07,-9.811439,33248000,2_5
-0.007190535,0.0034621095,1.9517388e-09,0.0,1.7122102e-07,-9.810242,33253000,2_5
-0.007456852,0.0031957938,1.237849e-09,0.0,1.7117925e-07,-9.807848,33261000,2_5
-0.008255801,0.0031957938,1.0487173e-09,0.0,1.7115835e-07,-9.806652,33272000,2_5
-0.0085221175,0.0031957938,3.3947467e-10,0.0,1.7113746e-07,-9.805454,33276000,2_5
-0.0085221175,0.0031957938,5.5777123e-11,0.0,1.7109566e-07,-9.803061,33284000,2_5
-0.0085221175,0.0031957938,5.5777123e-11,0.0,1.7113746e-07,-9.805454,33288000,2_5
-0.008255801,0.0031957938,-2.9884373e-10,0.0,1.7115835e-07,-9.806652,33297000,2_5
-0.007723167,0.0034621095,-1.2398541e-09,0.0,1.7115835e-07,-9.806652,33305000,2_5
-0.007456852,0.0042610588,-1.0840615e-09,0.0,1.7113746e-07,-9.805454,33316000,2_5
-0.007456852,0.0042610588,7.43695e-11,0.0,1.7109566e-07,-9.803061,33320000,2_5
-0.007456851,0.004527374,-5.829418e-10,0.0,1.7107476e-07,-9.801862,33325000,2_5
-0.007190535,0.0053263223,-1.573759e-09,0.0,1.7107476e-07,-9.801862,33336000,2_5
-0.0063915863,0.0053263223,-4.980743e-10,0.0,1.7107476e-07,-9.801862,33348000,2_5
-0.0063915877,0.0053263223,9.29636e-11,0.0,1.7109566e-07,-9.803061,33352000,2_5
-0.0063915877,0.0053263223,9.296187e-11,0.0,1.7113746e-07,-9.805454,33356000,2_5
-0.0063915877,0.005060006,6.557088e-10,0.0,1.7115835e-07,-9.806652,33364000,2_5
-0.0061252713,0.004527375,7.646167e-10,0.0,1.7115835e-07,-9.806652,33368000,2_5
-0.0055926396,0.0042610588,-1.8568465e-10,0.0,1.7115835e-07,-9.806652,33372000,2_5
-0.0053263223,0.0042610588,-3.0389394e-10,0.0,1.7117925e-07,-9.807848,33376000,2_5
-0.005060006,0.0042610588,-3.038935e-10,0.0,1.7122102e-07,-9.810242,33380000,2_5
-0.004527375,0.0042610588,-6.821551e-10,0.0,1.7124191e-07,-9.811439,33384000,2_5
-0.0034621095,0.0042610588,-6.8215644e-10,0.0,1.7124191e-07,-9.811439,33392000,2_5
-0.0031957938,0.0042610588,-3.0389302e-10,0.0,1.7124191e-07,-9.811439,33396000,2_5
-0.0029294777,0.004527375,-5.829429e-10,0.0,1.7124191e-07,-9.811439,33400000,2_5
-0.002396845,0.005060006,-1.2356058e-09,0.0,1.7124191e-07,-9.811439,33404000,2_5
-0.0021305294,0.0061252713,-2.713564e-10,0.0,1.7126283e-07,-9.812637,33412000,2_5
-0.0013315806,0.007190536,-1.3875529e-09,0.0,1.7132551e-07,-9.816229,33420000,2_5
-0.0010652645,0.007723167,-7.3993806e-10,0.0,1.7132548e-07,-9.816227,33425000,2_5
-0.0007989483,0.008522116,-1.5061614e-09,0.0,1.7132545e-07,-9.816226,33440000,2_5
-0.00026631617,0.0085221175,-2.4991003e-09,0.0,1.7132551e-07,-9.816229,33444000,2_5
0.0,0.008255801,1.440909e-10,0.0,1.7132551e-07,-9.816229,33452000,2_5
0.0,0.007190536,1.2549851e-10,0.0,1.7132551e-07,-9.816229,33460000,2_5
0.0,0.006657903,1.1620233e-10,0.0,1.7132551e-07,-9.816229,33464000,2_5
0.0,0.00612527,1.06906116e-10,0.0,1.7132548e-07,-9.816227,33469000,2_5
0.0,0.005060006,8.831376e-11,0.0,1.713046e-07,-9.815032,33481000,2_5
0.0,0.004527374,7.9017584e-11,0.0,1.712628e-07,-9.812635,33488000,2_5
0.0,0.0042610588,7.43695e-11,0.0,1.7124191e-07,-9.811439,33492000,2_5
-0.0002663161,0.004261058,4.526323e-10,0.0,1.712419e-07,-9.811439,33497000,2_5
-0.00079894846,0.0042610588,1.0200265e-09,0.0,1.7124191e-07,-9.811439,33505000,2_5
-0.0013315806,0.004261058,1.5874209e-09,0.0,1.7124191e-07,-9.811439,33512000,2_5
-0.001864213,0.0042610588,1.3982897e-09,0.0,1.7124191e-07,-9.811439,33516000,2_5
-0.002130529,0.004527374,2.917906e-10,0.0,1.7122102e-07,-9.810242,33521000,2_5
-0.002396845,0.005060006,1.1786608e-10,0.0,1.7117925e-07,-9.807848,33525000,2_5
-0.0031957938,0.0053263223,9.204111e-10,0.0,1.7115835e-07,-9.806652,33536000,2_5
-0.0031957938,0.0053263223,9.296187e-11,0.0,1.7115835e-07,-9.806652,33540000,2_5
-0.0031957931,0.0053263223,9.296136e-11,0.0,1.7115833e-07,-9.80665,33552000,2_5
-0.0031957938,0.0053263223,9.296187e-11,0.0,1.7115835e-07,-9.806652,33560000,2_5
-0.0029294777,0.0053263223,-3.7986697e-10,0.0,1.7115835e-07,-9.806652,33564000,2_5
-0.002396845,0.0053263223,-8.526954e-10,0.0,1.7117925e-07,-9.807848,33568000,2_5
-0.0021305294,0.005060006,-1.7174126e-10,0.0,1.7122102e-07,-9.810242,33572000,2_5
-0.002130529,0.004527374,4.572799e-10,0.0,1.712419e-07,-9.811439,33577000,2_5
-0.0018642128,0.0039947415,4.0170124e-11,0.0,1.7124191e-07,-9.811439,33584000,2_5
-0.0013315806,0.0034621095,-6.0153466e-10,0.0,1.7124191e-07,-9.811439,33588000,2_5
-0.0010652645,0.0029294773,-1.979523e-11,0.0,1.712419e-07,-9.811439,33593000,2_5
-0.0013315806,0.002130529,7.168758e-10,0.0,1.7124191e-07,-9.811439,33600000,2_5
-0.001864213,0.0013315806,1.3057879e-09,0.0,1.7124191e-07,-9.811439,33604000,2_5
-0.002130529,0.0010652645,3.022895e-10,0.0,1.712419e-07,-9.811439,33609000,2_5
-0.0021305294,0.00079894846,2.503586e-10,0.0,1.7122102e-07,-9.810242,33613000,2_5
-0.0021305294,0.00026631617,3.8291093e-10,0.0,1.7117925e-07,-9.807848,33617000,2_5
-0.002130529,-3.300966e-18,1.8913142e-10,0.0,1.7115833e-07,-9.80665,33624000,2_5
-0.0021305294,0.0,0.0,0.0,1.7115835e-07,-9.806652,33628000,2_5
-0.0029294777,0.0,0.0,0.0,1.7109566e-07,-9.803061,33636000,2_5
-0.0031957938,0.0,0.0,0.0,1.7107476e-07,-9.801862,33640000,2_5
-0.0031957938,0.0,0.0,0.0,1.7107476e-07,-9.801862,33649000,2_5
-0.0031957938,0.0,0.0,0.0,1.7107476e-07,-9.801862,33653000,2_5
-0.0031957938,0.0,0.0,0.0,1.7107476e-07,-9.801862,33657000,2_5
