timestamp,saturation_status
1005000,1529
2000000,1529
3003000,1529
4000000,1533
5000000,1533
6004000,1533
7003000,1533
8003000,1533
9000000,1533
10003000,1533
11000000,1533
12000000,1533
13009000,1533
14003000,1533
15000000,1533
16000000,1533
17003000,1533
18000000,1533
19000000,1
20000000,1
21002000,1
22000000,1
23000000,1
24003000,1
24999000,1
25999000,1
27000000,1
28003000,1
29003000,1
30000000,1
31000000,1
32000000,1
33000000,1
34000000,1
35003000,1
36003000,1
37004000,1
38000000,1
39000000,1
40003000,1
41003000,1533
41996000,1533
43004000,1529
