timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
708000,696000,0,nan,nan,4.1356792e-19,-3.3085434e-18,1.6439664e-07,0.0,0.0,0.0,7.3244044e-17,-5.8595235e-16,5.214037e-05,5.2591662e-05,1.110223e-16,-8.881784e-16,0.0,-6.938894e-15,5.551115e-14,0.009576976,0.12114607,0.12114607,nan,0.10000107,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
708000,708000,0,nan,nan,7.130155e-19,-5.7580543e-18,1.6251006e-06,0.0,0.0,0.0,-1.7494221e-17,1.3096536e-16,0.00017582107,0.00017721752,1.110223e-16,-8.881784e-16,0.0,-6.9388935e-15,5.5511148e-14,0.009575858,0.12114607,0.12114607,nan,0.10000213,0.7097526,3.5000114,7.0710897,0.450045,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
800000,800000,0,nan,nan,-4.2939412e-17,3.167039e-16,-0.002018418,0.0,0.0,0.0,-8.2398873e-16,6.228507e-15,0.001277618,-0.0007450429,1.110223e-16,-8.881784e-16,0.0,-6.938894e-15,5.551115e-14,0.009577101,0.12114607,0.12114607,nan,0.1,0.9506775,2.0208514,7.0727916,0.45056155,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
902000,902000,0,nan,nan,-2.1102379e-16,1.5683179e-15,-0.0035581177,0.0,0.0,0.0,-1.9037248e-15,1.4131233e-14,0.0026756579,-0.00081718835,1.110223e-16,-8.881784e-16,0.0,-7.930165e-15,4.7580988e-14,0.00957719,0.12114607,0.12114607,nan,0.1,0.6409841,1.5659766,4.226014,0.45196953,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1005000,1005000,0,nan,nan,-4.5754385e-16,3.4086973e-15,-0.00280681,0.0,0.0,0.0,-2.8602022e-15,2.143659e-14,0.0039388663,0.001089611,1.110223e-16,-8.881784e-16,0.0,-4.6259294e-15,3.7007435e-14,0.00957648,0.12114607,0.12114607,nan,0.1,0.92788047,1.3246077,4.235161,0.45389414,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1114000,1114000,0,nan,nan,-7.55176e-16,5.555225e-15,-0.0024880518,0.0,0.0,0.0,-3.4711071e-15,2.5076914e-14,0.005189186,0.0024032453,1.110223e-16,-8.881784e-16,0.0,-1.21430635e-14,9.714451e-14,0.009578652,0.12114607,0.12114607,nan,0.10206833,0.63655007,1.1702496,2.5480113,0.45673618,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1207000,1207000,0,nan,nan,-1.1307493e-15,8.367542e-15,-0.0011004973,0.0,0.0,0.0,-5.4606444e-15,4.0937553e-14,0.0062360684,0.0044830604,1.110223e-16,-8.881784e-16,0.0,-1.21430635e-14,9.714451e-14,0.009578652,0.12114607,0.12114607,nan,0.10074089,0.8254244,1.0611467,2.5725534,0.4598495,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1300000,1300000,0,nan,nan,-1.5082052e-15,1.1146633e-14,-0.00040318986,0.0,0.0,0.0,-5.369465e-15,3.952921e-14,0.007201187,0.0056326613,1.110223e-16,-8.881784e-16,0.0,0.0,0.0,0.009573168,0.12114607,0.12114607,nan,0.1,1.008902,0.9789908,2.6011992,0.4629572,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1403000,1403000,0,nan,nan,-1.0620357e-15,7.1924015e-15,-0.00064184575,0.0,0.0,0.0,2.1104537e-15,-2.2493302e-14,0.008171124,0.005717962,1.110223e-16,-8.881784e-16,0.0,4.683753e-14,-3.8857803e-13,0.009550712,0.12114607,0.12114607,nan,0.1,0.69646734,0.9486257,1.7653055,0.467348,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1505000,1505000,0,nan,nan,1.0550363e-15,-1.0558589e-14,-0.0009598739,0.0,0.0,0.0,1.3206872e-14,-1.1391834e-13,0.009094971,0.0056719617,1.110223e-16,-8.881784e-16,0.0,3.2381507e-14,-2.7755576e-13,0.009558475,0.12114607,0.12114607,nan,0.1,0.81943107,0.8919939,1.8254555,0.47115585,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1612000,1612000,0,nan,nan,5.61831e-15,-4.8280326e-14,-0.0019319154,0.0,0.0,0.0,3.3974017e-14,-2.852097e-13,0.009971779,0.00499668,1.110223e-16,-8.881784e-16,0.0,5.0885223e-14,-4.194176e-13,0.009549161,0.12114607,0.12114607,nan,0.1,0.6394468,0.82462007,1.4653016,0.4758562,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1711000,1711000,0,nan,nan,1.38159375e-14,-1.1602809e-13,-0.0025569925,0.0,0.0,0.0,5.858596e-14,-4.888508e-13,0.010774093,0.004749734,1.110223e-16,-8.881784e-16,0.0,1.1796118e-13,-9.853228e-13,0.009516253,0.12114607,0.12114607,nan,0.1,0.76498866,0.7929757,1.5832573,0.48150727,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1805000,1805000,0,nan,nan,2.1488525e-14,-1.7940764e-13,-0.0029153852,0.0,0.0,0.0,8.242647e-14,-6.858385e-13,0.011515103,0.0047050253,1.110223e-16,-8.881784e-16,0.0,9.8686494e-14,-8.1416357e-13,0.009525982,0.12114607,0.12114607,nan,0.1,0.60127485,0.7854421,1.3503749,0.48771343,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1904000,1904000,0,nan,nan,3.2042067e-14,-2.668153e-13,-0.002734485,0.0,0.0,0.0,1.034256e-13,-8.6021636e-13,0.012353301,0.0052864216,1.110223e-16,-8.881784e-16,0.0,1.05818125e-13,-8.743006e-13,0.009522772,0.12114607,0.12114607,nan,0.1,0.7143542,0.76386863,1.5010991,0.49388713,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2000000,2000000,0,nan,nan,4.378038e-14,-3.6382548e-13,-0.002715257,0.0,0.0,0.0,1.363531e-13,-1.1320341e-12,0.0130762765,0.0056106006,1.110223e-16,-8.881784e-16,0.0,1.3704314e-13,-1.1241007e-12,0.009507871,0.12114607,0.12114607,nan,0.1,0.5816889,0.74716973,1.3570256,0.5000864,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2108000,2108000,0,nan,nan,5.83386e-14,-4.8443714e-13,-0.001934474,0.0,0.0,0.0,1.610563e-13,-1.3368652e-12,0.014001903,0.006637812,1.110223e-16,-8.881784e-16,0.0,1.3260997e-13,-1.0855515e-12,0.009510253,0.12114607,0.12114607,nan,0.1,0.69417983,0.7345024,1.5265367,0.5061469,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2208000,2208000,0,nan,nan,7.10437e-14,-5.894683e-13,-0.0013664607,0.0,0.0,0.0,1.9329904e-13,-1.603464e-12,0.014763095,0.007400577,1.110223e-16,-8.881784e-16,0.0,2.4563684e-13,-2.0317081e-12,0.009457022,0.12114607,0.12114607,nan,0.1,0.588565,0.7278358,1.4301537,0.51316756,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2301000,2301000,0,nan,nan,7.8757245e-14,-6.5391854e-13,-6.847868e-05,0.0,0.0,0.0,1.8745898e-13,-1.5575891e-12,0.015665798,0.0088799335,1.110223e-16,-8.881784e-16,0.0,1.9845237e-13,-1.6431301e-12,0.009479374,0.12114607,0.12114607,nan,0.1,0.6966308,0.7192528,1.5902753,0.5176939,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2408000,2408000,0,nan,nan,9.258905e-14,-7.685905e-13,0.00096454634,0.0,0.0,0.0,2.2597015e-13,-1.875858e-12,0.016456347,0.009671642,1.110223e-16,-8.881784e-16,0.0,3.8241017e-13,-3.145632e-12,0.009391871,0.12114607,0.12114607,nan,0.1,0.57690704,0.7154727,1.4312413,0.52284545,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2504000,2504000,0,nan,nan,1.1839348e-13,-9.817027e-13,0.0016027912,0.0,0.0,0.0,3.0143097e-13,-2.4979205e-12,0.017020445,0.010013023,1.110223e-16,-8.881784e-16,0.0,3.4555692e-13,-2.842171e-12,0.009410083,0.12114607,0.12114607,nan,0.1,0.7006132,0.71391296,1.6319741,0.52763695,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2599000,2599000,0,nan,nan,1.1882925e-13,-9.860337e-13,0.0034555178,0.0,0.0,0.0,2.5739166e-13,-2.1373931e-12,0.018055188,0.011998382,1.110223e-16,-8.881784e-16,0.0,1.4224731e-13,-1.1796119e-12,0.009505077,0.12114607,0.12114607,nan,0.10004673,0.5812926,0.7295642,1.4360894,0.5360492,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2707000,2707000,0,nan,nan,1.163437e-13,-9.669479e-13,0.0056035086,0.0,0.0,0.0,2.22328e-13,-1.8513945e-12,0.019154575,0.0138466,1.110223e-16,-8.881784e-16,0.0,2.1684042e-13,-1.7902345e-12,0.009469687,0.12114607,0.12114607,nan,0.1,0.70788217,0.73123026,1.623629,0.54015297,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2803000,2803000,0,nan,nan,1.2356388e-13,-1.0268509e-12,0.0066685914,0.0,0.0,0.0,2.6455942e-13,-2.1990344e-12,0.019678885,0.014126427,1.110223e-16,-8.881784e-16,0.0,6.453171e-13,-5.3013145e-12,0.009266659,0.12114607,0.12114607,nan,0.1,0.5836965,0.73404044,1.4104167,0.5436244,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2904000,2904000,0,nan,nan,1.3058926e-13,-1.0856106e-12,0.008132278,0.0,0.0,0.0,2.8133114e-13,-2.3387889e-12,0.020364435,0.014849357,1.110223e-16,-8.881784e-16,0.0,5.7766286e-13,-4.760081e-12,0.009298324,0.12114607,0.12114607,nan,0.1,0.7103615,0.7380109,1.5950495,0.54665315,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3003000,3003000,0,nan,nan,1.4692768e-13,-1.2204789e-12,0.008734676,0.0,0.0,0.0,3.524818e-13,-2.9238745e-12,0.020573953,0.014236467,1.110223e-16,-8.881784e-16,0.0,1.4432899e-12,-1.1868284e-11,0.008889288,0.12114607,0.12114607,nan,0.1,0.5768988,0.7423978,1.3479334,0.54885864,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3111000,3111000,0,nan,nan,1.7207705e-13,-1.42784e-12,0.008862667,0.0,0.0,0.0,4.5840046e-13,-3.7947857e-12,0.020505942,0.012861721,1.110223e-16,-8.881784e-16,0.0,2.012279e-12,-1.6542321e-11,0.008618458,0.12114607,0.12114607,nan,0.1,0.7106982,0.7508542,1.5334247,0.5516033,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3212000,3212000,0,nan,nan,1.9101435e-13,-1.5837766e-12,0.009133951,0.0,0.0,0.0,5.118517e-13,-4.234058e-12,0.020536209,0.011989775,1.110223e-16,-8.881784e-16,0.0,1.4631154e-12,-1.203799e-11,0.008880028,0.12114607,0.12114607,nan,0.1,0.5744352,0.75543636,1.287278,0.5521468,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3303000,3303000,0,nan,nan,2.0156306e-13,-1.6707123e-12,0.009050507,0.0,0.0,0.0,5.527861e-13,-4.569904e-12,0.020367326,0.010763063,1.110223e-16,-8.881784e-16,0.0,3.3948536e-12,-2.7894352e-11,0.007962807,0.12114607,0.12114607,nan,0.1,0.67753345,0.7558924,1.4292777,0.5505898,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3411000,3411000,0,nan,nan,2.0040234e-13,-1.6610159e-12,0.00902162,0.0,0.0,0.0,5.6382216e-13,-4.6596737e-12,0.020221733,0.009698041,1.110223e-16,-8.881784e-16,0.0,1.7711526e-12,-1.4557798e-11,0.008733011,0.12114607,0.12114607,nan,0.1,0.5647146,0.76427567,1.2317613,0.55118513,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
