timestamp,main_state_changes,main_state
59000,0,0
560000,0,0
1068000,0,0
1516000,0,0
2016000,0,0
2520000,0,0
3027000,0,0
3535000,0,0
4039000,0,0
4271000,0,0
4771000,0,0
5274000,0,0
5780000,0,0
6285000,0,0
6788000,0,0
7295000,0,0
7795000,0,0
8295000,0,0
8798000,0,0
9304000,0,0
9807000,0,0
10313000,0,0
10815000,0,0
11040000,1,4
11544000,1,4
12055000,1,4
12556000,1,4
13071000,1,4
13583000,1,4
14085000,1,4
14592000,1,4
15096000,1,4
15468000,1,4
15971000,1,4
16256000,1,4
16519000,1,4
16656000,2,7
16800000,2,7
17303000,2,7
17376000,2,7
17414000,2,7
17916000,2,7
18416000,2,7
18679000,2,7
18691000,2,7
19196000,2,7
19703000,2,7
20204000,2,7
20704000,2,7
21208000,2,7
21715000,2,7
22222000,2,7
22724000,2,7
23232000,2,7
23743000,2,7
23755000,2,7
23784000,2,7
23908000,2,7
23920000,2,7
24424000,2,7
24932000,2,7
25444000,2,7
25949000,2,7
26459000,2,7
26967000,2,7
27348000,2,7
27364000,2,7
27433000,2,7
27948000,2,7
28455000,2,7
28964000,2,7
29471000,2,7
29980000,2,7
30483000,2,7
30988000,2,7
31499000,2,7
32000000,2,7
32511000,2,7
33012000,2,7
33512000,2,7
34019000,2,7
34519000,2,7
35032000,2,7
35539000,2,7
36049000,2,7
36560000,2,7
37063000,2,7
37568000,2,7
37724000,2,7
37851000,3,11
38351000,3,11
38852000,3,11
39356000,3,11
39864000,3,11
40368000,3,11
40875000,3,11
41376000,3,11
41883000,3,11
42388000,3,11
42879000,3,11
43075000,3,11
43578000,3,11
