timestamp,speed_xy,speed_up,speed_down,want_takeoff
12036000,5.0,3.0,1.0,0
12056000,5.0,3.0,1.0,0
13029000,5.0,3.0,1.0,0
14028000,5.0,3.0,1.0,0
15028000,5.0,3.0,1.0,0
16030000,5.0,3.0,1.0,0
17032000,5.0,3.0,1.0,0
17818000,5.0,3.0,1.0,0
46174000,5.0,3.0,1.0,0
46193000,5.0,3.0,1.0,0
47185000,5.0,3.0,1.0,0
48168000,5.0,3.0,1.0,0
49169000,5.0,3.0,1.0,0
50166000,5.0,3.0,1.0,0
51172000,5.0,3.0,1.0,0
52174000,5.0,3.0,1.0,0
