timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
36612000,36612000,0.5448443,0.0020746398,0.2603496,5.612569,0.0013418676,4.8734035,0
36620000,36620000,0.5433295,0.001834347,0.22943062,5.511804,0.0010611248,4.856356,0
36708000,36708000,0.53724337,0.00087186915,0.10904584,4.9966764,0.0002644201,4.6641893,0
36816000,36816000,0.535056,0.0005351959,0.06692788,4.63928,0.000107280575,4.430977,0
36913000,36913000,0.53384644,0.00037902853,0.06138566,4.375948,9.567958e-05,4.228741,0
37018000,37018000,0.5330868,0.00028316493,0.03218063,4.141573,2.7783135e-05,4.0184803,0
37113000,37113000,0.5327517,0.0002279008,0.021696882,3.9355698,1.3290598e-05,3.8364265,0
37205000,37205000,0.5325563,0.00019244115,0.016179293,3.748175,7.759912e-06,3.667547,0
37308000,37308000,0.53237295,0.00016286566,0.022360876,3.56182,1.5597794e-05,3.4869158,0
37410000,37410000,0.53218615,0.00014020549,0.026481425,3.3794658,2.3056435e-05,3.3165226,0
37514000,37514000,0.53202266,0.00012222328,0.021174466,3.205678,1.5540412e-05,3.1511867,0
37609000,37609000,0.53188723,0.00010775575,0.017172009,3.0620275,1.0700169e-05,3.007152,0
37706000,37706000,0.5317986,9.691662e-05,0.007514447,2.9142525,2.1529024e-06,2.8668168,0
37810000,37810000,0.53175914,8.583465e-05,0.0053292513,2.7650242,1.1412767e-06,2.723487,0
37909000,37909000,0.53176266,7.816043e-05,-0.0025551599,2.6307304,2.7575115e-07,2.5936878,0
38004000,38004000,0.53176266,7.1445895e-05,0.0011096308,2.509193,5.452309e-08,2.474909,0
38108000,38108000,0.53176385,6.435475e-05,-0.0014317334,2.3858624,9.546329e-08,2.3509848,0
38205000,38205000,0.53175616,5.8777223e-05,0.0039300467,2.2700198,7.560025e-07,2.240953,0
38309000,38309000,0.5316967,5.341477e-05,0.016309736,2.1565032,1.37057e-05,2.1286333,0
38404000,38404000,0.5316053,4.913007e-05,0.023581017,2.0558848,3.0052719e-05,2.0309281,0
38504000,38504000,0.53149986,4.531707e-05,0.021737069,1.9561346,2.6838654e-05,1.932906,0
38608000,38608000,0.53147364,4.1903455e-05,0.0034659728,1.8603636,7.174803e-07,1.8359812,0
38708000,38708000,0.5315692,3.8819806e-05,-0.13770382,1.7680936,0.0011916377,1.7475618,1
