timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2004000,136.15137,89.573265,0,92,8166,1024000,0,3,255
3005000,189.94336,75.34445,0,194,170,1024000,0,3,255
4013000,237.14453,67.19879,0,283,444,1024000,0,3,255
5016000,283.64746,62.5877,0,373,808,1024000,0,3,255
6016000,331.8545,59.98816,0,444,1008,1024000,0,3,255
7017000,380.95215,58.311977,0,540,1021,1024000,0,3,255
8017000,433.69824,57.57311,0,630,1178,1024000,0,3,255
9017000,485.60938,56.909573,0,725,1282,1024000,0,3,255
10020000,537.4844,56.363712,0,819,1739,1024000,0,3,255
11020000,594.21387,56.398434,0,891,1319,1024000,0,3,255
12021000,652.63086,56.568504,0,980,1621,1024000,0,3,255
13021000,713.46875,56.90905,0,1061,2077,1024000,0,3,255
14028000,775.49414,57.257393,0,1167,2515,1024000,0,3,255
15028000,834.95996,57.409237,0,1251,1880,1024000,0,3,255
16030000,890.47656,57.280106,0,1353,2035,1024000,0,3,255
17032000,949.05273,57.351505,0,1434,2689,1024000,0,3,255
18036000,1009.5801,57.519375,0,1518,2573,1024000,0,3,255
19037000,1066.3057,57.47349,0,1614,2696,1024000,0,3,255
20038000,1122.0117,57.380165,0,1708,2382,1024000,0,3,255
21041000,1182.0508,57.501133,0,1810,3256,1024000,0,3,255
22044000,1244.4355,57.719646,0,1891,3141,1024000,0,3,255
23044000,1306.1885,57.898422,0,1981,3244,1024000,0,3,255
24044000,1368.4443,58.083374,0,2056,2901,1024000,0,3,255
25044000,1428.6279,58.16889,0,2147,2753,1024000,0,3,255
26046000,1488.7432,58.240482,0,2234,2604,1024000,0,3,255
27048000,1546.6758,58.22451,0,2321,2550,1024000,0,3,255
28049000,1605.7666,58.253822,0,2401,2462,1024000,0,3,255
29053000,1666.6611,58.338097,0,2484,2708,1024000,0,3,255
30056000,1728.1055,58.43722,0,2579,3057,1024000,0,3,255
31057000,1789.9053,58.545296,0,2673,2834,1024000,0,3,255
32057000,1850.1426,58.598885,0,2758,3608,1024000,0,3,255
33057000,1912.5459,58.715683,0,2831,3346,1024000,0,3,255
34060000,1971.3398,58.71277,0,2916,3937,1024000,0,3,255
35062000,2029.956,58.70658,0,3007,3069,1024000,0,3,255
36065000,2088.8555,58.707047,0,3095,3987,1024000,0,3,255
37066000,2147.746,58.71046,0,3183,3449,1024000,0,3,255
38068000,2205.6416,58.685658,0,3264,3634,1024000,0,3,255
39068000,2264.5117,58.690434,0,3360,3512,1024000,0,3,255
40068000,2323.1475,58.689053,0,3447,4151,1024000,0,3,255
41073000,2384.9766,58.759186,0,3542,87,1024000,0,3,255
42076000,2442.9316,58.735615,0,3623,335,1024000,0,3,255
43077000,2500.456,58.705795,0,3709,207,1024000,0,3,255
44077000,2552.0605,58.5429,0,3789,3608,1024000,0,3,255
45081000,2612.0518,58.57012,0,3892,3754,1024000,0,3,255
46084000,2671.9258,58.594864,0,3965,4086,1024000,0,3,255
47084000,2736.3145,58.719193,0,4055,896,1024000,0,3,255
48084000,2794.9053,58.7165,0,4151,792,1024000,0,3,255
49085000,2852.2656,58.68739,0,4250,895,1024000,0,3,255
50088000,2910.626,58.677246,0,4330,600,1024000,0,3,255
51093000,2967.7666,58.641083,0,4416,290,1024000,0,3,255
52096000,3024.0215,58.591442,0,4494,563,1024000,0,3,255
