timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5009000,0.0,0.0,0.0,1
5101000,0.0,0.0,0.0,1
5916000,0.0,0.0,0.0,1
6917000,0.0,0.0,0.0,1
7921000,0.0,0.0,0.0,1
8913000,0.0,0.0,0.0,1
9924000,0.0,0.0,0.0,1
11013000,0.0,0.0,0.0,1
11913000,0.0,0.0,0.0,1
12916000,0.0,0.0,0.0,1
14013000,0.0,0.0,0.0,1
14912000,0.0,0.0,0.0,1
16013000,0.0,0.0,0.0,1
16918000,0.0,0.0,0.0,1
18013000,0.0,0.0,0.0,1
18924000,0.0,0.0,0.0,1
19932000,0.0,0.0,0.0,1
20637000,0.0,0.0,0.0,1
49321000,0.0,0.0,0.0,1
49429000,0.0,0.0,0.0,1
50232000,0.0,0.0,0.0,1
51236000,0.0,0.0,0.0,1
