timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1001000,0,0.18722779,0.18722779,24.675455,0
2000000,0,0.32267871,0.32267871,24.675455,0
3004000,0,-0.19554624,-0.19554624,24.675455,0
4005000,0,-0.14385764,-0.14385764,24.675455,0
5001000,0,-0.39822766,-0.39822766,24.675455,0
6005000,0,0.56316507,0.56316507,24.675455,0
7001000,0,-0.6316209,-0.6316209,24.675455,0
8000000,0,0.32633063,0.32633063,24.675455,0
9005000,0,0.6306599,0.6306599,24.675455,0
10000000,0,0.09634767,0.09634767,24.675455,0
11004000,0,-0.39009643,-0.39009643,24.675455,0
12000000,0,-0.23656769,-0.23656769,24.675455,0
13001000,0,0.25040454,0.25040454,24.675455,0
14001000,0,-0.5209798,-0.5209798,24.675455,0
15001000,0,0.5304005,0.5304005,24.675455,0
16001000,0,-0.398942,-0.398942,24.675455,0
17000000,0,0.6226124,0.6226124,24.675455,0
18000000,0,0.13480775,0.13480775,24.675455,0
19001000,0,-0.030133624,-0.030133624,24.675455,0
20001000,0,-0.49483535,-0.49483535,24.675453,0
21005000,0,0.24893227,0.24893227,24.673786,0
22005000,0,0.54061,0.54061,24.672308,0
23001000,0,0.04303583,0.04303583,24.671686,0
24000000,0,0.1463421,0.1463421,24.671572,0
25000000,0,-0.3209166,-0.3209166,24.6716,0
26000000,0,-0.10983724,-0.10983724,24.671179,0
27001000,0,-0.5623664,-0.5623664,24.670998,0
28001000,0,-0.42577684,-0.42577684,24.670975,0
29001000,0,-0.55752164,-0.55752164,24.67098,0
30004000,0,0.25401622,0.25401622,24.671059,0
31001000,0,0.29415607,0.29415607,24.671074,0
32000000,0,0.057116035,0.057116035,24.670977,0
33001000,0,-0.18427317,-0.18427317,24.67276,0
34001000,0,-0.031382456,-0.031382456,24.675474,0
35001000,0,0.6292499,0.6292499,24.675465,0
36005000,0,0.41448045,0.41448045,24.67547,0
37001000,0,-0.37173957,-0.37173957,24.67547,0
38004000,0,-0.5390362,-0.5390362,24.67547,0
