timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
984000,984000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
1981000,1981000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
2989000,2989000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
3985000,3985000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
4981000,4981000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
5989000,5989000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
6985000,6985000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
7981000,7981000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
8985000,8985000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
9984000,9984000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
10989000,10989000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
11984000,11984000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
12985000,12985000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
13989000,13989000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
14985000,14985000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
15985000,15985000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
16985000,16985000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
17985000,17985000,197644,0.277226,-0.03375011,0.4714321,24.675455,0,0
18988000,18988000,197644,0.27764624,-0.033881545,0.47117528,24.675457,0,0
19984000,19984000,197644,0.2721301,-0.033067822,0.47443995,24.675459,0,0
20984000,20984000,197644,0.2823608,-0.043466512,0.467573,24.673824,0,0
21989000,21989000,197644,0.27316195,-0.027827594,0.47418305,24.672325,0,0
22985000,22985000,197644,0.27912498,-0.0348569,0.4702293,24.671694,0,0
23985000,23985000,197644,0.27792224,-0.0384074,0.4706649,24.671562,0,0
24981000,24981000,197644,0.27367523,-0.036818586,0.47327328,24.671604,0,0
25984000,25984000,197644,0.2762515,-0.03269623,0.47207776,24.671185,0,0
26989000,26989000,197644,0.2799992,-0.03318817,0.4698301,24.670998,0,0
27985000,27985000,197644,0.278017,-0.031128462,0.47114635,24.670975,0,0
28981000,28981000,197644,0.2772979,-0.034690537,0.47132128,24.670979,0,0
29985000,29985000,197644,0.27571097,-0.03637226,0.47212481,24.671059,0,0
30984000,30984000,197644,0.2762108,-0.03529364,0.47191447,24.671074,0,0
31984000,31984000,197644,0.27838686,-0.03769797,0.4704476,24.670979,0,0
32985000,32985000,197644,0.27118826,-0.049260896,0.47357333,24.672688,0,0
33989000,33989000,197644,0.27569982,-0.029855877,0.4725884,24.675446,0,0
34984000,34984000,197644,0.2764613,-0.03157609,0.47203138,24.67546,0,0
35989000,35989000,197644,0.27729234,-0.03202168,0.47151363,24.67547,0,0
36989000,36989000,197644,0.27741078,-0.032039817,0.47144273,24.67547,0,0
37985000,37985000,197644,0.2774262,-0.032042183,0.4714335,24.67547,0,0
