timestamp,rtl_time_s,rtl_limit_fraction
11068000,0.0,0.0
12076000,0.039309762,4.3677515e-05
13084000,0.07630206,8.478007e-05
14088000,0.037283827,4.1426476e-05
15101000,0.08207937,9.1199305e-05
16116000,0.15301175,0.00017001308
17152000,0.1312599,0.00014584434
18173000,0.060314827,6.701647e-05
19192000,0.16394186,0.00018215763
20220000,0.0029040305,3.2267008e-06
21220000,0.020597667,2.2886297e-05
22229000,0.4726261,0.00052514015
23252000,0.69079053,0.0007675451
24256000,0.8710822,0.0009678692
25288000,0.81438434,0.0009048715
26302000,0.79211885,0.00088013214
27321000,0.8141378,0.0009045976
28336000,0.888558,0.0009872867
29379000,0.8881943,0.0009868826
30405000,0.92303956,0.0010255995
31409000,0.9650618,0.0010722909
32436000,0.97970873,0.0010885653
33448000,0.9919744,0.0011021938
34464000,1.0563604,0.0011737339
35489000,1.0693747,0.0011881941
36489000,1.2221897,0.0013579887
37496000,1.2501117,0.0013890131
38552000,1.2705735,0.0014117485
39560000,1.3341186,0.0014823541
40580000,1.3702506,0.0015225007
41592000,1.3802242,0.0015335826
42608000,1.3396144,0.0014884605
43620000,1.4036266,0.0015595852
44668000,1.4534471,0.0016149413
45700000,1.5064046,0.001673783
46748000,0.9413036,0.0010458931
47757000,0.6541442,0.000726827
48760000,0.71751624,0.0007972403
49772000,0.7050115,0.0007833462
50777000,0.010497077,1.166342e-05
