timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
4997000,1726389130336000,11468804,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.01,0.03,0.089999996,0.0,0,nan,nan,0,3,0,1,10
5100000,1726389130435000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.02,0.06,0.07,0.0,0,nan,nan,0,3,0,1,10
5912000,1726389131247000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.06,0.04,0.01,0.0,0,nan,nan,0,3,0,1,10
6920000,1726389132255000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,-0.02,-0.13,0.0,0,nan,nan,0,3,0,1,10
7928000,1726389133263000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,0.04,-0.08,0.0,0,nan,nan,0,3,0,1,10
8928000,1726389134267000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.02,-0.049999997,0.0,0.0,0,nan,nan,0,3,0,1,10
9944000,1726389135283000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.03,-0.19,0.0,0,nan,nan,0,3,0,1,10
10952000,1726389136291000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-0.049999997,0.0,0,nan,nan,0,3,0,1,10
11969000,1726389137303000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.01,0.14999999,0.0,0,nan,nan,0,3,0,1,10
12980000,1726389138315000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,0.049999997,0.0,0,nan,nan,0,3,0,1,10
13996000,1726389139332000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.03,-0.049999997,0.089999996,0.0,0,nan,nan,0,3,0,1,10
14904000,1726389140239000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.06,0.0,-0.13,0.0,0,nan,nan,0,3,0,1,10
15920000,1726389141255000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.04,-0.08,-0.17,0.0,0,nan,nan,0,3,0,1,10
16928000,1726389142263000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.01,0.04,0.0,0,nan,nan,0,3,0,1,10
17936000,1726389143271000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.02,0.07,0.17999999,0.0,0,nan,nan,0,3,0,1,10
18940000,1726389144275000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.049999997,-0.07,0.089999996,0.0,0,nan,nan,0,3,0,1,10
19948000,1726389145284000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.06,-0.049999997,-0.11,0.0,0,nan,nan,0,3,0,1,10
20969000,1726389146303000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.04,-0.03,-0.14999999,0.0,0,nan,nan,0,3,0,1,10
21978000,1726389147311000,0,401540302,1162594856,50254,50254,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.02,0.06,-0.26999998,0.0,0,nan,nan,0,3,0,1,10
22984000,1726389148318000,0,401540297,1162594855,50502,50502,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.02,-0.07,-0.099999994,0.0,0,nan,nan,0,3,0,1,10
23996000,1726389149331000,0,401540298,1162594847,50646,50646,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.01,-0.13,-0.13,0.0,0,nan,nan,0,3,0,1,10
24993000,1726389150331000,0,401540295,1162594848,50623,50623,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,0.03,0.14999999,0.0,0,nan,nan,0,3,0,1,10
25904000,1726389151240000,0,401540295,1162594848,50603,50603,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.02,-0.06,0.04,0.0,0,nan,nan,0,3,0,1,10
26909000,1726389152247000,0,401540300,1162594847,50646,50646,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.07,0.08,0.01,0.0,0,nan,nan,0,3,0,1,10
27921000,1726389153259000,0,401540299,1162594843,50724,50724,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,-0.01,-0.22999999,0.0,0,nan,nan,0,3,0,1,10
28937000,1726389154271000,0,401540296,1162594839,50752,50752,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.08,-0.049999997,-0.21,0.0,0,nan,nan,0,3,0,1,10
29948000,1726389155283000,0,401540298,1162594842,50785,50785,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,0.07,0.11,-0.17999999,0.0,0,nan,nan,0,3,0,1,10
30969000,1726389156304000,0,401540307,1162594848,50788,50788,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.24,0.22,0.089999996,0.07,0.0,0,nan,nan,0,3,0,1,10
31984000,1726389157319000,0,401540325,1162594852,50775,50775,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,0.12,-0.08,0.089999996,0.0,0,nan,nan,0,3,0,1,10
32989000,1726389158327000,0,401540344,1162594855,50772,50772,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,0.14,0.049999997,0.01,0.0,0,nan,nan,0,3,0,1,10
34000000,1726389159336000,0,401540364,1162594856,50785,50785,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.24,0.24,-0.03,-0.03,0.0,0,nan,nan,0,3,0,1,10
34908000,1726389160243000,0,401540383,1162594854,50793,50793,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.21,0.21,0.01,-0.06,0.0,0,nan,nan,0,3,0,1,10
35920000,1726389161255000,0,401540403,1162594850,50816,50816,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.31,0.29999998,-0.07,-0.07,0.0,0,nan,nan,0,3,0,1,10
36925000,1726389162259000,0,401540422,1162594849,50813,50813,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,0.17999999,-0.02,-0.02,0.0,0,nan,nan,0,3,0,1,10
37936000,1726389163272000,0,401540441,1162594846,50800,50800,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.11,-0.049999997,0.0,0.0,0,nan,nan,0,3,0,1,10
38948000,1726389164283000,0,401540459,1162594844,50791,50791,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22999999,0.22999999,-0.02,-0.16,0.0,0,nan,nan,0,3,0,1,10
39960000,1726389165295000,0,401540478,1162594847,50774,50774,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.16,0.12,0.099999994,0.03,0.0,0,nan,nan,0,3,0,1,10
40973000,1726389166311000,0,401540497,1162594852,50748,50748,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.26,0.26,-0.049999997,0.049999997,0.0,0,nan,nan,0,3,0,1,10
41984000,1726389167319000,0,401540516,1162594857,50728,50728,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.24,0.24,0.049999997,0.12,0.0,0,nan,nan,0,3,0,1,10
42988000,1726389168324000,0,401540534,1162594862,50743,50743,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22,0.22,-0.02,0.11,0.0,0,nan,nan,0,3,0,1,10
43997000,1726389169331000,0,401540552,1162594865,50763,50763,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,0.17999999,-0.01,0.07,0.0,0,nan,nan,0,3,0,1,10
45000000,1726389170340000,0,401540569,1162594865,50781,50781,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.099999994,0.049999997,-0.13,0.0,0,nan,nan,0,3,0,1,10
45912000,1726389171251000,0,401540585,1162594863,50758,50758,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,0.03,0.42,0.0,0,nan,nan,0,3,0,1,10
46924000,1726389172259000,0,401540589,1162594860,50153,50153,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,0.01,0.65,0.0,0,nan,nan,0,3,0,1,10
47932000,1726389173267000,0,401540589,1162594860,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.06,0.0,0.14,0.0,0,nan,nan,0,3,0,1,10
48940000,1726389174275000,0,401540589,1162594860,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.07,-0.06,0.03,0.0,0,nan,nan,0,3,0,1,10
49952000,1726389175287000,0,401540589,1162594860,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.099999994,0.01,0.12,0.0,0,nan,nan,0,3,0,1,10
50956000,1726389176291000,0,401540589,1162594860,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.02,0.049999997,0.0,0.0,0,nan,nan,0,3,0,1,10
