timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2000000,135.21191,88.028595,0,72,7298,1024000,0,3,255
3000000,179.89844,70.93787,0,147,6820,1024000,0,3,255
4000000,224.70117,63.54671,0,239,7960,1024000,0,3,255
5005000,269.22852,59.288376,0,339,7721,1024000,0,3,255
6005000,315.5537,56.94887,0,423,8807,1024000,0,3,255
7005000,370.36133,56.621517,0,522,551,1024000,0,3,255
8009000,419.30664,55.57411,0,600,579,1024000,0,3,255
9017000,470.07422,54.960155,0,698,942,1024000,0,3,255
10024000,521.4248,54.542343,0,784,1335,1024000,0,3,255
11024000,577.6133,54.69823,0,895,1108,1024000,0,3,255
12028000,636.95703,55.08103,0,971,1220,1024000,0,3,255
13028000,695.2881,55.339706,0,1049,1571,1024000,0,3,255
14028000,755.0791,55.667877,0,1136,1704,1024000,0,3,255
15028000,811.88574,55.74607,0,1230,1620,1024000,0,3,255
16032000,868.20215,55.768383,0,1317,2077,1024000,0,3,255
17033000,925.6865,55.86858,0,1416,1532,1024000,0,3,255
18036000,984.0498,56.00101,0,1508,1988,1024000,0,3,255
19036000,1041.709,56.090298,0,1610,1822,1024000,0,3,255
20040000,1096.46,56.010414,0,1692,1695,1024000,0,3,255
21040000,1155.9043,56.177307,0,1796,2026,1024000,0,3,255
22040000,1218.5381,56.476555,0,1878,1757,1024000,0,3,255
23040000,1279.6543,56.682064,0,1968,1820,1024000,0,3,255
24041000,1339.0674,56.795494,0,2059,2645,1024000,0,3,255
25044000,1399.374,56.93141,0,2142,2040,1024000,0,3,255
26048000,1456.5,56.93011,0,2244,2658,1024000,0,3,255
27048000,1513.2598,56.923706,0,2337,2895,1024000,0,3,255
28048000,1572.7871,57.018093,0,2405,2096,1024000,0,3,255
29052000,1633.3301,57.133415,0,2491,3141,1024000,0,3,255
30053000,1695.6514,57.306816,0,2556,2942,1024000,0,3,255
31059000,1756.042,57.39637,0,2645,2460,1024000,0,3,255
32064000,1815.7227,57.459576,0,2716,2752,1024000,0,3,255
33064000,1875.1484,57.51989,0,2796,3040,1024000,0,3,255
34065000,1932.6709,57.518253,0,2884,3417,1024000,0,3,255
35069000,1990.998,57.53498,0,2958,3810,1024000,0,3,255
36069000,2050.912,57.601803,0,3031,3752,1024000,0,3,255
37072000,2109.9434,57.636127,0,3098,3627,1024000,0,3,255
38073000,2167.46,57.631413,0,3184,3810,1024000,0,3,255
39076000,2230.1777,57.75867,0,3266,194,1024000,0,3,255
40076000,2283.4072,57.64433,0,3350,4114,1024000,0,3,255
41077000,2340.4932,57.629158,0,3433,3741,1024000,0,3,255
42080000,2398.5498,57.63528,0,3506,4081,1024000,0,3,255
43081000,2454.002,57.5827,0,3585,3760,1024000,0,3,255
44084000,2515.584,57.670425,0,3663,196,1024000,0,3,255
45088000,2573.7607,57.676605,0,3764,725,1024000,0,3,255
46089000,2632.3105,57.694477,0,3842,443,1024000,0,3,255
47092000,2690.8477,57.70884,0,3934,1509,1024000,0,3,255
48097000,2747.9766,57.6906,0,4018,1059,1024000,0,3,255
49100000,2806.2305,57.698627,0,4104,1396,1024000,0,3,255
50101000,2864.08,57.70051,0,4188,931,1024000,0,3,255
51104000,2922.3594,57.708515,0,4278,723,1024000,0,3,255
