timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
512000,inf,0,1,1,1,0,0,1,1,0,1
1517000,inf,0,1,1,1,0,0,1,0,0,1
2521000,inf,0,1,1,1,0,0,1,0,0,1
3531000,inf,0,1,1,1,0,0,1,0,0,1
4532000,inf,0,1,1,1,0,0,1,0,0,1
5536000,inf,0,1,1,1,0,0,1,0,0,1
6541000,inf,0,1,1,1,0,0,1,0,0,1
7548000,inf,0,1,1,1,0,0,1,0,0,1
8548000,inf,0,1,1,1,0,0,1,0,0,1
9552000,inf,0,1,1,1,0,0,1,0,0,1
10557000,inf,0,1,1,1,0,0,1,0,0,1
11089000,inf,0,1,1,1,1,1,1,0,0,1
12100000,inf,0,1,1,1,1,1,1,0,0,1
13100000,inf,0,1,1,1,1,1,1,0,0,1
14104000,inf,0,1,1,1,1,1,1,0,0,1
15116000,inf,0,1,1,1,1,1,1,0,0,1
16116000,inf,0,1,1,1,1,1,1,0,0,1
17117000,inf,0,1,1,1,1,1,1,0,0,1
17396000,inf,0,1,1,1,0,0,1,0,0,1
18401000,inf,0,1,1,1,0,0,1,0,0,1
19404000,inf,0,1,1,1,0,0,1,0,0,1
19452000,inf,0,1,1,1,1,0,1,0,0,1
20177000,inf,0,1,0,0,1,0,1,0,0,1
20185000,inf,0,0,0,0,1,0,1,0,0,1
21188000,inf,0,0,0,0,1,0,0,0,0,1
22189000,inf,0,0,0,0,1,0,0,1,0,1
23193000,inf,0,0,0,0,1,0,0,0,0,1
24204000,inf,0,0,0,0,1,0,0,0,0,1
25177000,inf,0,0,0,0,0,0,0,0,0,1
26180000,inf,0,0,0,0,0,0,0,0,0,1
27184000,inf,0,0,0,0,0,0,0,0,0,1
28188000,inf,0,0,0,0,0,0,0,0,0,1
29189000,inf,0,0,0,0,0,0,0,0,0,1
30193000,inf,0,0,0,0,0,0,0,0,0,1
31196000,inf,0,0,0,0,0,0,0,0,0,1
32196000,inf,0,0,0,0,0,0,0,0,0,1
33196000,inf,0,0,0,0,0,0,0,0,0,1
34197000,inf,0,0,0,0,0,0,0,0,0,1
35208000,inf,0,0,0,0,0,0,0,0,0,1
36213000,inf,0,0,0,0,0,0,0,0,0,1
37224000,inf,0,0,0,0,0,0,0,0,0,1
38232000,inf,0,0,0,0,0,0,0,0,0,1
39236000,inf,0,0,0,0,0,0,0,0,0,1
40241000,inf,0,0,0,0,0,0,0,0,0,1
41249000,inf,0,0,0,0,0,0,0,0,0,1
42249000,inf,0,0,0,0,0,0,0,0,0,1
43249000,inf,0,0,0,0,0,0,0,0,0,1
44261000,inf,0,0,0,0,0,0,0,0,0,1
45268000,inf,0,0,0,0,0,0,0,0,0,1
46205000,inf,0,0,0,0,1,1,0,1,0,1
47212000,inf,0,0,0,0,1,1,0,1,0,1
47912000,inf,0,1,0,0,1,1,1,0,0,1
48272000,inf,0,1,1,0,1,1,1,0,0,1
48608000,inf,0,1,1,1,1,1,1,0,0,1
49612000,inf,0,1,1,1,1,1,1,0,0,1
50616000,inf,0,1,1,1,1,1,1,0,0,1
51617000,inf,0,1,1,1,1,1,1,0,0,1
