timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
16428000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
17252000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
17377000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
17496000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
18036000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
18053000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
18112000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
19449000,-1.0,0.0,2.0,3.0,-0.049574215,-0.021203138,666.0,183,1,0,0,0,0,1
24512000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
24704000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29912000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
29993000,0.0,0.0,2.0,5.0,0.2,0.0,666.0,183,1,0,0,0,0,1
45424000,0.0,0.0,2.0,5.0,0.0,0.0,777.0,183,1,0,0,0,0,1
45536000,40.154056549072266,116.25948333740234,0.0,0.0,0.0,0.0,49.923,21,1,0,0,0,0,1
45536000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
50672000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
