timestamp,mag_inconsistency_angle
500000,0.0
1000000,0.0
1500000,0.0
2004000,0.0
2500000,0.0
3000000,0.0
3500000,0.0
4000000,0.0
4503000,0.0
5000000,0.0
5500000,0.0
6000000,0.0
6500000,0.0
7000000,0.0
7500000,0.0
8000000,0.0
8496000,0.0
9004000,0.0
9504000,0.0
10000000,0.0
10500000,0.0
11003000,0.0
11504000,0.0
12004000,0.0
12500000,0.0
13000000,0.0
13500000,0.0
14000000,0.0
14500000,0.0
15000000,0.0
15503000,0.0
16004000,0.0
16504000,0.0
16999000,0.0
17504000,0.0
18004000,0.0
18504000,0.0
19000000,0.0
19327000,0.0
48952000,0.0
48956000,0.0
49452000,7.221797e-07
