timestamp,speed_xy,speed_up,speed_down,want_takeoff
12301000,5.0,3.0,1.0,0
12325000,5.0,3.0,1.0,0
13304000,5.0,3.0,1.0,0
14284000,5.0,3.0,1.0,0
14661000,5.0,3.0,1.0,0
36436000,5.0,3.0,1.0,0
36453000,5.0,3.0,1.0,0
37428000,5.0,3.0,1.0,0
38429000,5.0,3.0,1.0,0
39428000,5.0,3.0,1.0,0
40429000,5.0,3.0,1.0,0
41429000,5.0,3.0,1.0,0
