timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1004000,0,0.5770429,0.5770429,24.675455,0
2005000,0,0.29750463,0.29750463,24.675455,0
3005000,0,-0.15464266,-0.15464266,24.675455,0
4001000,0,0.0909139,0.0909139,24.675455,0
5004000,0,-0.32157055,-0.32157055,24.675455,0
6001000,0,-0.12656376,-0.12656376,24.675455,0
7001000,0,0.07216837,0.07216837,24.675455,0
8004000,0,-0.42641827,-0.42641827,24.675455,0
9004000,0,0.5224028,0.5224028,24.675455,0
10000000,0,-0.1308995,-0.1308995,24.675455,0
11004000,0,-0.11907892,-0.11907892,24.675455,0
12000000,0,-0.2689562,-0.2689562,24.675455,0
13000000,0,-0.2607465,-0.2607465,24.675455,0
13956000,0,-0.52393097,-0.52393097,24.675455,0
15005000,0,0.6069532,0.6069532,24.675455,0
16004000,0,-0.58990055,-0.58990055,24.675455,0
17000000,0,0.020293104,0.020293104,24.675455,0
18001000,0,0.011579354,0.011579354,24.67539,0
19000000,0,-0.2848564,-0.2848564,24.672735,0
20000000,0,0.115310974,0.115310974,24.671124,0
21001000,0,0.0145753175,0.0145753175,24.670328,0
22001000,0,-0.2709014,-0.2709014,24.670406,0
23001000,0,-0.44111666,-0.44111666,24.670908,0
24004000,0,0.63578606,0.63578606,24.671085,0
25001000,0,0.6009013,0.6009013,24.670898,0
26004000,0,-0.40419376,-0.40419376,24.670494,0
27000000,0,0.118273474,0.118273474,24.670393,0
28001000,0,0.13997084,0.13997084,24.670275,0
29000000,0,-0.1695571,-0.1695571,24.670172,0
30000000,0,0.44275033,0.44275033,24.670307,0
31001000,0,0.019798893,0.019798893,24.670456,0
32000000,0,-0.26683152,-0.26683152,24.670284,0
33001000,0,-0.45098737,-0.45098737,24.670149,0
34005000,0,0.41219756,0.41219756,24.670097,0
35001000,0,0.3232426,0.3232426,24.670341,0
36000000,0,-0.42297617,-0.42297617,24.670612,0
37000000,0,-0.10012069,-0.10012069,24.671757,0
38005000,0,0.24194363,0.24194363,24.675478,0
39004000,0,0.4503333,0.4503333,24.675467,0
40000000,0,0.51239216,0.51239216,24.67549,0
41000000,0,-0.41301075,-0.41301075,24.675491,0
42004000,0,-0.12696032,-0.12696032,24.675491,0
