timestamp,saturation_status
35609883,1533
35611385,1533
36611403,1533
37612926,1533
38614437,1533
39611456,1333
40612985,1
41613053,1
42611580,1
43611534,1
44613040,1
45614575,1
46611520,1
47613004,1
48612980,1
49611451,1
50611415,1
51612927,1
52614344,1
53611305,1
54612752,1
55612711,1
56611152,1
57612597,1
58612541,1
59613972,1
60610900,1
61612369,1
62613756,1
63610665,1
64612078,1
65613538,1
66613401,1
67611812,1533
68611730,1533
69613157,1533
