magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
-0.67966723,-0.20347506,0.81870794,60935997,2_7
-0.6792772,-0.19990546,0.7578867,61426623,2_7
-0.70976806,-0.18576348,0.7889623,61938125,2_7
-0.7102495,-0.17984344,0.803895,62428767,2_7
-0.76934755,-0.15713531,0.80405617,62940733,2_7
-0.66852176,-0.25112867,0.7658576,63431169,2_7
-0.7036955,-0.20284484,0.8714524,63943277,2_7
-0.68421054,-0.18662724,0.8598092,64434033,2_7
-0.7026504,-0.17523967,0.8050821,64924423,2_7
-0.6910021,-0.22026075,0.7794147,65436298,2_7
