timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11064000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
22804000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
47685000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
52278000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52342000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52379000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52439000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52478000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52538000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52578000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52642000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52678000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
