timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
4996000,1728835002502000,11468804,281429583,1129837110,50860,50860,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.0,-0.04,0.03,0.0,0,nan,nan,0,3,0,1,15
5096000,1728835002602000,0,281429581,1129837115,50742,50742,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.01,0.0,0,nan,nan,0,3,0,1,15
5900000,1728835003406000,0,281429577,1129837114,50768,50768,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,-0.01,-0.01,0.0,0,nan,nan,0,3,0,1,15
6900000,1728835004406000,0,281429577,1129837106,50828,50828,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.03,0.0,0,nan,nan,0,3,0,1,15
7900000,1728835005407000,0,281429577,1129837114,50727,50727,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,-0.049999997,0.02,0.0,0,nan,nan,0,3,0,1,15
8909000,1728835006414000,0,281429581,1129837115,50698,50698,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,0.03,0.04,0.0,0,nan,nan,0,3,0,1,15
9913000,1728835007418000,0,281429580,1129837115,50801,50801,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-0.07,0.0,0,nan,nan,0,3,0,1,15
10912000,1728835008418000,0,281429584,1129837111,50774,50774,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.02,0.06,0.0,0,nan,nan,0,3,0,1,15
11924000,1728835009430000,0,281429578,1129837113,50825,50825,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,0.03,-0.03,0.0,0,nan,nan,0,3,0,1,15
12932000,1728835010438000,0,281429579,1129837111,50688,50688,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.0,-0.06,0.01,0.0,0,nan,nan,0,3,0,1,15
13940000,1728835011446000,0,281429581,1129837112,50915,50915,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.01,-0.089999996,0.0,0,nan,nan,0,3,0,1,15
14944000,1728835012450000,0,281429576,1129837114,50809,50809,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.02,0.049999997,0.01,0.0,0,nan,nan,0,3,0,1,15
15956000,1728835013462000,0,281429578,1129837106,50694,50694,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.02,0.049999997,-0.06,0.0,0,nan,nan,0,3,0,1,15
16961000,1728835014466000,0,281429580,1129837105,50850,50850,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.04,0.04,-0.01,0.0,0,nan,nan,0,3,0,1,15
17972000,1728835015478000,0,281429580,1129837106,50774,50774,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,0.04,0.08,0.0,0,nan,nan,0,3,0,1,15
18984000,1728835016490000,0,281429581,1129837114,50873,50873,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.03,-0.07,0.0,0,nan,nan,0,3,0,1,15
19986000,1728835017494000,0,281429576,1129837111,50696,50696,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-0.04,0.0,0,nan,nan,0,3,0,1,15
20985000,1728835018494000,0,281429578,1129837115,50773,50773,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,-0.03,-0.07,0.0,0,nan,nan,0,3,0,1,15
21996000,1728835019502000,0,281429584,1129837107,50733,50733,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.02,-0.049999997,0.0,0,nan,nan,0,3,0,1,15
22905000,1728835020411000,0,281429577,1129837105,50854,50854,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.02,-0.01,0.0,0,nan,nan,0,3,0,1,15
23923000,1728835021429000,0,281429585,1129837106,50826,50826,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,0.0,0.08,0.0,0,nan,nan,0,3,0,1,15
24927000,1728835022433000,0,281429582,1129837113,50702,50702,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,0.0,0.02,0.0,0,nan,nan,0,3,0,1,15
25939000,1728835023449000,0,281429578,1129837111,50824,50824,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.02,0.01,0.0,0,nan,nan,0,3,0,1,15
26947000,1728835024454000,0,281429583,1129837110,50676,50676,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,0.06,0.0,0,nan,nan,0,3,0,1,15
27951000,1728835025457000,0,281429583,1129837106,50762,50762,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.03,-0.04,0.04,0.0,0,nan,nan,0,3,0,1,15
28955000,1728835026465000,0,281429578,1129837113,50695,50695,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.0,-0.06,0.0,0,nan,nan,0,3,0,1,15
29955000,1728835027465000,0,281429583,1129837107,50792,50792,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.01,0.049999997,0.0,0,nan,nan,0,3,0,1,15
30963000,1728835028474000,0,281429578,1129837115,50711,50711,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.04,-0.17999999,0.0,0,nan,nan,0,3,0,1,15
31979000,1728835029485000,0,281429579,1129837123,51125,51125,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.24,0.0,0,nan,nan,0,3,0,1,15
32983000,1728835030489000,0,281429577,1129837122,51349,51349,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,-0.21,0.0,0,nan,nan,0,3,0,1,15
33987000,1728835031493000,0,281429569,1129837113,51522,51522,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,0.03,-0.14999999,0.0,0,nan,nan,0,3,0,1,15
34993000,1728835032499000,0,281429575,1129837120,51418,51418,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.01,-0.03,0.089999996,0.0,0,nan,nan,0,3,0,1,15
35905000,1728835033411000,0,281429578,1129837112,51431,51431,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,0.03,-0.04,0.0,0,nan,nan,0,3,0,1,15
36913000,1728835034423000,0,281429569,1129837113,51640,51640,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,-0.03,0.02,0.0,0,nan,nan,0,3,0,1,15
37925000,1728835035430000,0,281429573,1129837116,51486,51486,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.0,0.06,0.0,0,nan,nan,0,3,0,1,15
38937000,1728835036447000,0,281429568,1129837120,51502,51502,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,-0.02,0.0,0,nan,nan,0,3,0,1,15
39953000,1728835037459000,0,281429575,1129837116,51609,51609,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.0,0.03,0.02,0.0,0,nan,nan,0,3,0,1,15
40965000,1728835038474000,0,281429572,1129837115,51618,51618,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,-0.01,0.04,0.0,0,nan,nan,0,3,0,1,15
41977000,1728835039487000,0,281429571,1129837114,51514,51514,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-0.03,0.0,0,nan,nan,0,3,0,1,15
42893000,1728835040403000,0,281429580,1129837112,51500,51500,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,0.0,0.03,0.0,0,nan,nan,0,3,0,1,15
43905000,1728835041411000,0,281429575,1129837117,51622,51622,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,0.01,-0.07,0.0,0,nan,nan,0,3,0,1,15
44924000,1728835042431000,0,281429577,1129837122,51722,51722,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.01,-0.06,0.0,0,nan,nan,0,3,0,1,15
45937000,1728835043444000,0,281429572,1129837120,51566,51566,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.049999997,-0.06,-0.02,0.0,0,nan,nan,0,3,0,1,15
46949000,1728835044455000,0,281429585,1129837112,51650,51650,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.07,-0.01,0.02,0.0,0,nan,nan,0,3,0,1,15
47962000,1728835045468000,0,281429583,1129837117,51754,51754,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.02,-0.049999997,0.22,0.0,0,nan,nan,0,3,0,1,15
48962000,1728835046468000,0,281429587,1129837114,51184,51184,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,0.04,0.55,0.0,0,nan,nan,0,3,0,1,15
49975000,1728835047480000,0,281429585,1129837109,50697,50697,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.0,-0.03,0.089999996,0.0,0,nan,nan,0,3,0,1,15
50974000,1728835048480000,0,281429582,1129837116,50786,50786,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.0,0.07,0.0,0,nan,nan,0,3,0,1,15
51978000,1728835049484000,0,281429580,1129837110,50699,50699,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,0.01,0.049999997,0.0,0,nan,nan,0,3,0,1,15
