timestamp,mag_inconsistency_angle
516000,0.0
993000,0.0
1501000,0.0
2000000,0.0
2500000,0.0
3000000,0.0
3501000,0.0
4001000,0.0
4501000,0.0
5000000,0.0
5505000,0.0
5993000,0.0
6501000,0.0
7000000,0.0
7500000,0.0
8001000,0.0
8501000,0.0
9000000,0.0
9501000,0.0
10001000,0.0
10501000,0.0
11001000,0.0
11493000,0.0
12005000,0.0
12505000,0.0
13001000,0.0
13501000,0.0
14004000,0.0
14501000,0.0
14993000,0.0
15501000,0.0
16002000,0.0
16505000,0.0
16633000,0.0
50229000,0.0
50233000,0.0
50725000,3.0143545e-09
