timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
752000,752000,0.0,0.0,0.0052927933,1.110223e-16,0.000114910305,1.1491031e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
764000,764000,0.0,0.0,0.005135592,1.110223e-16,0.00022517056,3.6306592e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
953000,953000,0.0,0.0,0.0053782337,1.110223e-16,0.0009648636,0.0011609229,512,0,0.6306534,1.5657727,0.0,nan,nan,0.0008026227,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1152000,1152000,0.0,0.0,0.004594869,1.110223e-16,0.00044689048,0.0033014338,512,0,1.2584242,1.240493,0.0,nan,nan,0.0010655391,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1352000,1352000,0.0,0.0,0.0048219943,1.110223e-16,0.00024214247,0.00510214,512,0,0.98486966,1.0179625,0.0,nan,nan,0.0005241849,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1548000,1548000,0.0,0.0,0.0038278291,1.110223e-16,0.00022053253,0.0012543604,512,0,0.84801084,0.89164466,0.0,nan,nan,0.0008180829,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1756000,1756000,0.0,0.0,0.0058221766,1.7832957e-15,0.0005445909,0.0034376828,512,0,0.76998645,0.81488496,0.0,nan,nan,0.0031150675,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1948000,1948000,0.0,0.0,0.006389162,1.604426e-14,0.00061245915,0.003116854,512,0,0.69603235,0.7643594,0.0,nan,nan,0.0019666168,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2148000,2148000,0.0,0.0,0.0051730378,3.0309902e-14,8.572824e-05,0.00047474774,512,0,0.6664211,0.73482907,0.0,nan,nan,0.001986849,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2356000,2356000,0.0,0.0,0.007224742,1.3015977e-13,0.00041109975,0.0011364111,512,0,0.6712425,0.7219563,0.0,nan,nan,0.00021613619,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
