timestamp,speed_xy,speed_up,speed_down,want_takeoff
47738558,5.0,3.0,1.0,0
47758089,5.0,3.0,1.0,0
48732404,5.0,3.0,1.0,0
49730893,5.0,3.0,1.0,0
50735477,5.0,3.0,1.0,0
51732315,5.0,3.0,1.0,0
52735325,5.0,3.0,1.0,0
