timestamp,saturation_status
1005000,1529
2001000,1529
3002000,1529
4001000,1533
5002000,1533
6000000,1533
7001000,1533
8001000,1533
9005000,1533
10002000,1533
11006000,1533
12001000,1533
13001000,1533
13997000,1533
15004000,1533
16002000,1533
17000000,1533
18002000,1533
19001000,1
20002000,1
21002000,1
22002000,1
23001000,1
24000000,1
25001000,1
26000000,1
27001000,1
28001000,1
29002000,1
30001000,1
31002000,1
32002000,1
33002000,1
34001000,1
35000000,1
36001000,1533
37002000,1533
38002000,1533
