timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
17216000,17216000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17228000,17228000,-2.4980917,3.5532892,-2.5132756,-1.2566385,-1.4461076e-06,1.2566357,2.5132728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
18220000,18220000,-0.036997654,3.5506167,-2.5117586,-1.254937,0.001138698,1.2572445,2.5141149,-0.01876485,-0.010371305,-0.003054291,-0.006919101,-0.01662995,0.0029206015,-0.0020479094,0.004396706,0.013348137,0.012439708,0.19976996,0.200101,0.2002925,0.20007966,0.19975689
19212000,19212000,0.1558539,3.1012225,-2.474893,-1.1826823,0.01685426,1.203101,2.4722643,0.084139034,0.06614053,0.0706912,0.09011702,0.09986607,-0.0015881762,-0.012754615,-0.03205792,-0.03486467,-0.01654976,0.16936225,0.20488964,0.2356674,0.21512595,0.17495476
20216000,20216000,0.0016351042,2.593746,-2.4261498,-1.1246763,0.003917476,1.1321027,2.4325686,0.20743033,0.124142274,0.075928174,0.112436555,0.19811532,-0.04404939,-0.016548917,-0.07873853,-0.14759468,-0.13644868,0.14291626,0.21927467,0.2764389,0.2186995,0.1426707
21212000,21212000,-0.123320416,2.1331487,-2.3585715,-1.0685092,-0.02143174,1.055326,2.4035063,-0.099125616,-0.07775259,-0.037208468,-0.019748298,-0.05482661,0.17253147,0.12913784,0.13167636,0.16930687,0.20492306,0.11928792,0.24134049,0.321016,0.21096767,0.107387915
22216000,22216000,-0.09503806,1.8727036,-2.3267255,-1.0274521,-0.019262355,1.0143015,2.370775,-0.018900272,-0.017787095,-0.03797064,-0.057424746,-0.05205002,0.030417189,0.058624323,0.06855053,0.05626237,0.027564391,0.101763874,0.24346046,0.34853482,0.2145615,0.091679364
23216000,23216000,-0.066151045,1.5555477,-2.2808971,-0.9715391,-0.01535382,0.96213245,2.324245,0.079148285,0.071855396,0.03562793,0.005579576,0.02000754,-0.0907714,-0.041522417,-0.03070319,-0.05501951,-0.10458514,0.08012284,0.24391527,0.38519818,0.21821357,0.072550155
24217000,24217000,-0.050401583,1.4810334,-2.270257,-0.95524484,-0.01133627,0.95043117,2.3094249,-0.15797527,-0.12555504,-0.102277,-0.10192495,-0.13723403,0.0718395,0.05268121,0.06857285,0.09723728,0.11302059,0.074381694,0.24182223,0.3947002,0.22065516,0.06844068
25208000,25208000,-0.002127016,1.4275931,-2.2705107,-0.93666995,0.0034892447,0.94889146,2.2903934,0.07674136,0.029307198,0.03144197,0.06482375,0.1100002,0.07626701,0.0512352,0.011844853,-0.009524202,0.019802062,0.06840916,0.23295502,0.40155742,0.22952572,0.067552716
26216000,26216000,0.07076785,1.1702055,-2.240275,-0.8707446,0.028705768,0.91196334,2.2230217,0.12550063,0.0670391,0.060793266,0.08880417,0.14502175,0.036794733,0.019927602,-0.021634003,-0.05187293,-0.03608132,0.048420586,0.21606483,0.4353409,0.24507983,0.055093918
27208000,27208000,-0.08064126,0.26272705,-1.7013696,-0.50962085,-0.058856223,0.42965814,1.7468333,-0.51620525,-0.06640941,-0.015604317,-0.07320696,-0.558459,-0.34741357,-0.14406215,0.06924404,0.2944584,0.46111906,0.001581642,0.21071374,0.63411623,0.15276784,0.0008206054
28212000,28212000,-0.097959094,0.07305989,-0.96386975,-0.27294502,-0.08394643,0.13168007,1.0164446,0.32353318,0.0319162,-0.004379213,-0.0007045269,0.29282048,0.48971578,0.15398294,0.024120009,-0.124275275,-0.6127226,1.28602405e-05,0.17157578,0.7429129,0.08548554,1.28602405e-05
29211000,29211000,-0.059177075,0.050383344,-0.7688993,-0.19974117,-0.053246297,0.11549242,0.8377131,0.24650893,0.2734232,0.27395496,0.2731477,0.22880083,-0.15882836,-0.11377863,-0.09855133,-0.079913445,-0.02913022,1.48266745e-05,0.1458536,0.76256776,0.09154873,1.5131159e-05
30216000,30216000,-0.026591118,0.03567558,-0.59195304,-0.13530107,-0.024753638,0.10207696,0.668792,-0.124467626,-0.07452637,-0.0703024,-0.06939012,-0.118414596,-0.08772179,0.016058005,0.04592864,0.08088866,0.2147031,1.2514439e-05,0.12661612,0.7774421,0.095916525,1.27022795e-05
31211000,31211000,-0.013787759,0.027513277,-0.45200554,-0.09584077,-0.013084145,0.08182461,0.5227476,0.117601216,0.06164062,0.058682203,0.0601694,0.13157555,0.20107046,0.011418015,-0.038225714,-0.09530425,-0.32868063,1.2228584e-05,0.11772915,0.7869839,0.09526249,1.2228584e-05
32208000,32208000,-0.018580478,0.022147115,-0.383657,-0.085331924,-0.017741758,0.05991782,0.43113166,0.16434997,0.19541031,0.19772828,0.19817638,0.16816986,-0.07190113,0.041626275,0.070867725,0.104698405,0.24806881,1.3396188e-05,0.116943225,0.792043,0.09098697,1.3396188e-05
33212000,33212000,-0.017782586,0.019291667,-0.3386336,-0.07558465,-0.017092863,0.050121978,0.37751186,-0.13815841,-0.1319198,-0.13154781,-0.13162285,-0.13907771,0.016382325,0.04552777,0.052896366,0.061408807,0.09781177,1.4119511e-05,0.11503358,0.7950944,0.08984382,1.40659085e-05
34216000,34216000,-0.0051246015,0.016915323,-0.28421175,-0.054815985,-0.0049761776,0.052178875,0.33637938,0.132427,0.11114836,0.10977757,0.10969481,0.1322048,0.19057049,0.08036238,0.05282022,0.021033082,-0.11686015,1.2419667e-05,0.10923301,0.79809374,0.09264728,1.36310355e-05
35212000,35212000,-0.012268315,0.01572338,-0.27009717,-0.057578217,-0.011892538,0.040571183,0.30461547,-0.041695222,-0.03952582,-0.039693728,-0.040177688,-0.04693669,-0.0831684,-0.059754707,-0.05401718,-0.047423024,-0.019015942,1.2630891e-05,0.11106671,0.7993575,0.08955059,1.262697e-05
36216000,36216000,-0.014138948,0.015644213,-0.26941037,-0.0588987,-0.013699241,0.03822463,0.29993445,-0.032720648,-0.03056629,-0.030583054,-0.030816525,-0.035347015,0.03843172,0.056756623,0.061266128,0.06645937,0.088964164,1.2767433e-05,0.11171712,0.79947835,0.0887796,1.2155449e-05
37208000,37208000,-0.018236464,0.015905518,-0.2900652,-0.071285486,-0.01767624,0.044232626,0.31770945,-0.021364698,-0.024433943,-0.025292275,-0.026360242,-0.03290263,0.045924492,0.053667106,0.055432662,0.057398796,0.06504708,1.3059613e-05,0.11230237,0.7994696,0.08820292,1.2099567e-05
38216000,38216000,-0.015205782,0.015806733,-0.26970232,-0.05979034,-0.014730047,0.037043378,0.29809296,0.054744184,0.051204704,0.050401717,0.049466737,0.044677272,0.0016665328,0.0033894423,0.0036817882,0.003954677,0.0043144915,1.2912508e-05,0.1121032,0.79949486,0.08837665,1.2376885e-05
39216000,39216000,-0.015782654,0.015909621,-0.27014616,-0.060333237,-0.015294996,0.03645662,0.29741624,-0.009001461,-0.008395937,-0.008290712,-0.008181137,-0.007838556,0.041921236,0.042884853,0.043139562,0.043441154,0.044857834,1.29842465e-05,0.112234354,0.7994896,0.08825082,1.2265387e-05
