timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
29628000,29628000,0.52691084,0.00015652103,-0.057723906,3.6630063,0.000101072095,3.5856848,0
29640000,29640000,0.5269595,0.00015414733,-0.060236473,3.6409435,0.000110729314,3.564628,0
29725000,29725000,0.52079433,0.00013548236,0.9493206,3.5298076,0.028368233,3.4710593,0
29825000,29825000,0.51710194,0.00011944757,-0.17429778,3.390273,0.0009956496,3.3348434,0
29932000,29932000,0.51948875,0.0001060882,-0.55401844,3.2223563,0.010583575,3.1734593,0
30028000,30028000,0.52224296,9.468046e-05,-0.3444975,3.0857747,0.00427332,3.035606,0
30128000,30128000,0.52370137,8.498151e-05,-0.18917799,2.938169,0.0013533868,2.8916693,0
30228000,30228000,0.5245122,7.67163e-05,-0.12590048,2.796965,0.0006296877,2.7528107,0
30328000,30328000,0.5250772,6.961692e-05,-0.1009648,2.6610105,0.00042564826,2.6202645,0
30425000,30425000,0.5252651,6.3457715e-05,0.37837553,2.531738,0.006283257,2.4985678,0
30528000,30528000,0.5199934,5.8311394e-05,0.81571704,2.4711149,0.029918762,2.4439595,0
30624000,30624000,0.5197213,5.432876e-05,-0.12111035,2.3650467,0.00068909687,2.3327456,0
30732000,30732000,0.5215643,4.9818125e-05,-0.39225885,2.246797,0.0076092025,2.220917,0
30828000,30828000,0.52288634,4.6077574e-05,-0.2578107,2.1512902,0.003432894,2.1223574,0
30928000,30928000,0.5236521,4.2685875e-05,-0.15113659,2.0485857,0.0012389182,2.0211425,0
31028000,31028000,0.5242485,3.9608945e-05,-0.28071842,1.9464263,0.0044984343,1.9241557,1
31124000,31124000,0.524495,3.7033264e-05,0.054793924,1.8600972,0.00017934392,1.8355267,1
31232000,31232000,0.52325124,3.4223016e-05,1.4747235,1.7696172,0.1365524,1.7597749,1
31329000,31329000,0.5196072,3.2077325e-05,0.3490385,1.7474351,0.0077464576,1.7299566,1
31436000,31436000,0.5200303,2.996814e-05,-0.3813635,1.6601721,0.009733805,1.6440848,1
31528000,31528000,0.52132416,2.8330998e-05,-0.39840096,1.5962868,0.011048093,1.5806516,1
31633000,31633000,0.5224536,2.6614141e-05,-0.27663878,1.5280662,0.0055646957,1.5063424,1
31728000,31728000,0.5231757,2.5005911e-05,-0.18549627,1.4563234,0.0026252463,1.438831,1
31828000,31828000,0.5237026,2.351531e-05,-0.14773391,1.3859539,0.0017497222,1.3700097,1
31928000,31928000,0.5241528,2.213236e-05,-0.13220048,1.3199093,0.0014712262,1.3041722,1
32028000,32028000,0.52242184,2.086418e-05,0.9568538,1.2852043,0.07915466,1.276404,1
32136000,32136000,0.52062446,1.9662233e-05,0.004840821,1.2417115,2.096886e-06,1.2301699,1
32228000,32228000,0.52115047,1.8739836e-05,-0.37887263,1.1911975,0.01338937,1.1787298,1
32336000,32336000,0.522388,1.7650964e-05,-0.34437072,1.1358123,0.0116012115,1.1255131,1
32428000,32428000,0.52310574,1.6802125e-05,-0.22377732,1.0904686,0.005102423,1.0782151,1
32528000,32528000,0.523639,1.5906207e-05,-0.15050116,1.0388916,0.0024225176,1.0270811,1
32628000,32628000,0.5240283,1.5065546e-05,-0.12681687,1.0054436,0.0017772717,1.0,1
32720000,32720000,0.5243362,1.4378564e-05,-0.11993915,1.0051861,0.0015901312,1.0,1
32828000,32828000,0.5227434,1.3629279e-05,0.79379773,1.0160844,0.06890447,1.0089893,1
32936000,32936000,0.5214884,1.2986487e-05,-0.054696888,1.0043979,0.00033096108,1.0,1
33028000,33028000,0.5219008,1.25013075e-05,-0.3534407,1.0043204,0.013820328,1.0,1
33128000,33128000,0.52271986,1.1990527e-05,-0.32750407,1.0042623,0.011867076,1.0,1
33228000,33228000,0.5232895,1.1511905e-05,-0.21761185,1.0041467,0.005239929,1.0,1
33328000,33328000,0.523671,1.1066978e-05,-0.15686072,1.0040051,0.002723015,1.0,1
33428000,33428000,0.52395314,1.0654975e-05,-0.12822054,1.00386,0.0018196988,1.0,1
33528000,33528000,0.5241499,1.0273419e-05,0.10191743,1.0037183,0.0011498537,1.0,1
33629000,33629000,0.5222,9.934335e-06,0.9950734,1.0153508,0.108355656,1.0111703,1
33732000,33732000,0.5219056,9.62976e-06,-0.1125541,1.0032481,0.0014030456,1.0,1
33828000,33828000,0.5224836,9.335069e-06,-0.3677702,1.0032436,0.014979737,1.0,1
33931000,33931000,0.52304536,9.052238e-06,-0.27105248,1.0032203,0.008137068,1.0,1
34028000,34028000,0.523424,8.781784e-06,-0.18644436,1.0031524,0.0038502512,1.0,1
34128000,34128000,0.5236993,8.526812e-06,-0.14994577,1.0030686,0.00249055,1.0,1
34228000,34228000,0.5239285,8.28659e-06,-0.14219125,1.0029818,0.0022398047,1.0,1
34328000,34328000,0.5239791,8.0607415e-06,0.09114429,1.0028837,0.0009203772,1.0,1
34425000,34425000,0.5239837,7.8491175e-06,-0.099778265,1.0027813,0.0011031211,1.0,1
34528000,34528000,0.52419883,7.650876e-06,-0.1854728,1.0027199,0.0038118723,1.0,1
34624000,34624000,0.52443504,7.482215e-06,-0.1749259,1.0026733,0.0033908319,1.0,1
34728000,34728000,0.5246792,7.2816983e-06,-0.1449885,1.0026094,0.002329662,1.0,1
34828000,34828000,0.52486134,7.1099553e-06,-0.12842417,1.0025516,0.0018278657,1.0,1
34928000,34928000,0.52502215,6.9468956e-06,-0.11669151,1.0024948,0.0015092245,1.0,1
35028000,35028000,0.5251613,6.791407e-06,-0.10625196,1.0024365,0.0012513377,1.0,1
35128000,35128000,0.525291,6.6434254e-06,-0.100306414,1.0023801,0.0011152762,1.0,1
35232000,35232000,0.52542096,6.504017e-06,-0.10325125,1.0023274,0.0011817851,1.0,1
35328000,35328000,0.52554387,6.368522e-06,-0.0988675,1.0022763,0.0010836202,1.0,1
35428000,35428000,0.5256594,6.240244e-06,-0.100634366,1.0022284,0.0011227508,1.0,1
35528000,35528000,0.5257748,6.118131e-06,-0.10059899,1.0021836,0.0011220119,1.0,1
35628000,35628000,0.5258867,6.0010802e-06,-0.09387436,1.0021411,0.000977063,1.0,1
35736000,35736000,0.5259972,5.8772184e-06,-0.09230896,1.0020947,0.0009447925,1.0,1
35828000,35828000,0.52608067,5.7811885e-06,-0.08676424,1.0020568,0.0008347312,1.0,1
35928000,35928000,0.52618134,5.678235e-06,-0.092992246,1.0020161,0.0009589066,1.0,1
36028000,36028000,0.5262802,5.5794367e-06,-0.09673671,1.0019784,0.0010377237,1.0,1
36132000,36132000,0.5263787,5.4859984e-06,-0.0999957,1.0019442,0.0011088597,1.0,1
36228000,36228000,0.526473,5.3936888e-06,-0.09409503,1.0019116,0.0009818869,1.0,1
36328000,36328000,0.5265627,5.3061103e-06,-0.08385348,1.0018809,0.0007798007,1.0,1
36428000,36428000,0.52664655,5.221424e-06,-0.07384008,1.001852,0.0006046976,1.0,1
36525000,36525000,0.52672046,5.138947e-06,-0.07868478,1.0018238,0.00068666926,1.0,1
36628000,36628000,0.52678657,5.0610647e-06,-0.06305151,1.0017935,0.00044093054,1.0,1
36728000,36728000,0.5268528,4.985414e-06,-0.07726559,1.0017622,0.0006621633,1.0,1
36828000,36828000,0.5269287,4.9124515e-06,-0.07566885,1.0017341,0.0006350959,1.0,1
36928000,36928000,0.5269996,4.8421457e-06,-0.07306766,1.0017074,0.00059219805,1.0,1
37028000,37028000,0.5270682,4.7742533e-06,-0.07951952,1.0016804,0.0007014162,1.0,1
37128000,37128000,0.5271404,4.7087246e-06,-0.08085641,1.0016545,0.00072521786,1.0,1
37228000,37228000,0.5272163,4.645894e-06,-0.09204926,1.0016314,0.00093991845,1.0,1
37328000,37328000,0.52729386,4.584668e-06,-0.08368502,1.0016106,0.0007768801,1.0,1
37428000,37428000,0.52736646,4.5253028e-06,-0.08088142,1.001592,0.0007257117,1.0,1
37524000,37524000,0.52742565,4.4753324e-06,-0.07391793,1.001577,0.0006061397,1.0,1
37628000,37628000,0.52748305,4.4126114e-06,-0.060359336,1.0015534,0.00040417764,1.0,1
37728000,37728000,0.5275332,4.3584846e-06,-0.06264787,1.001531,0.00043541737,1.0,1
37828000,37828000,0.5275871,4.3062037e-06,-0.07109342,1.0015094,0.0005607396,1.0,1
37917000,37917000,0.52763987,4.2602783e-06,-0.0748674,1.0014912,0.0006218646,1.0,1
38028000,38028000,0.5277078,4.206632e-06,-0.08177701,1.0014719,0.0007419611,1.0,1
38128000,38128000,0.5277682,4.158884e-06,-0.07288498,1.0014558,0.00058938866,1.0,1
38228000,38228000,0.5278249,4.1125377e-06,-0.06907516,1.0014409,0.0005293903,1.0,1
38328000,38328000,0.52787596,4.06745e-06,-0.065604426,1.0014263,0.0004775345,1.0,1
38428000,38428000,0.5279232,4.023985e-06,-0.060428828,1.001412,0.000405166,1.0,1
38528000,38528000,0.5279636,3.9811457e-06,-0.051771358,1.0013971,0.00029739266,1.0,1
38628000,38628000,0.52800095,3.9400875e-06,-0.051271997,1.0013808,0.00029168808,1.0,1
38728000,38728000,0.5280378,3.8998437e-06,-0.055094592,1.0013639,0.00033680888,1.0,1
38828000,38828000,0.5280815,3.861178e-06,-0.06587249,1.0013483,0.0004814825,1.0,1
38928000,38928000,0.52812606,3.823591e-06,-0.062670864,1.0013338,0.00043582282,1.0,1
39028000,0,nan,nan,nan,nan,nan,nan,0
